gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
ABCF2,3,2,0.15447308823022934,-0.14024048066022976,True
ANKRD34A,2,2,0.3430967622270895,0.3430967622270895,False
ASCC2,3,2,0.5662762192610215,0.3353336108603546,True
ASNS,3,2,0.2248033724041806,-0.23142898602716855,True
ATAD1,3,2,-0.030220031834690353,-0.3126178124510477,True
BANF1,3,2,0.3504060886072427,0.21371923846084084,True
CAPZB,3,2,0.19040249356633096,0.2930745593441326,True
CERS4,3,2,0.2940576429800492,0.3938575509183502,True
CLDN15,3,2,0.47806100930320833,0.34452170000404136,True
COX7A1,3,2,-0.1503866685172325,-0.5222407232987285,True
CPNE4,3,2,-0.04965456724704106,-0.4939301909387761,True
FGFRL1,3,2,0.4354122678679788,0.5531932787099856,True
FTL,3,2,0.594189357294551,0.6704107830301465,True
GET3,2,2,-0.032330193118409234,-0.032330193118409234,False
GOLGA8B,3,3,0.0534676387942928,0.0534676387942928,False
HCST,2,2,0.8086445021860813,0.8086445021860813,True
HEY2,3,2,0.5948938728413189,0.4540278714283642,True
HSPB1,3,2,1.3859630256405435,1.5195295648245162,True
IL4R,2,2,1.0721578529818556,1.0721578529818556,True
IRAK2,3,2,0.5900930510310071,0.43412552687339545,True
JADE1,3,2,0.13026997907023485,-0.29003134191842417,True
JAM2,3,2,0.5210411181096575,0.8262626825411035,True
LYRM9,3,2,-0.16673826843843007,-0.38685155166413954,True
MAGED2,3,2,-0.15541169661181678,-0.3310780877696011,True
MRRF,3,2,0.3511433674341415,0.5650791895810228,False
MYG1,3,2,0.08474308113271996,-0.22623311360407827,True
NDUFS3,3,2,0.18888421633376704,-0.2391533415963143,True
NEUROD6,3,2,-0.6579374227941303,-1.0853011415328928,True
PABPC1,3,2,0.5171121141134218,0.2621102598637126,True
PAPOLA,3,3,0.6757603279105311,0.6757603279105311,True
POLR3F,3,2,0.07499323591239548,-0.2352859431954566,True
POU3F2,3,2,0.42870110648341786,0.2576752015313204,True
PTGR2,3,2,0.47208178108538906,0.6227671624819292,True
PVALB,3,2,-0.7894449026791704,-1.7674234542334433,True
RPL23A,3,2,0.3968578469916002,0.27032269920328433,True
RUSF1,3,2,0.01572952652300182,-0.19924419848961916,True
SLC16A3,3,2,0.7579656256954138,1.0205165548423332,True
SLC1A6,3,2,-0.20430590381643507,-0.0641469011201079,False
SLC25A4,3,2,-0.15470627442637616,-0.48607223228639684,True
SLC43A1,2,2,0.3922818529402452,0.3922818529402452,True
STK38,3,2,0.661585989741896,0.9115632658083006,True
THAP11,3,2,0.2662380158498519,0.435858951425419,False
UCHL5,3,2,0.011427968355509263,-0.4482932356274829,True
UGDH,3,3,0.6406781414493237,0.6406781414493237,True
VBP1,3,2,0.3785256792562901,0.5697745469389233,False
VPS45,3,2,0.1690592134925799,-0.22658864938225554,True
WDR36,3,2,0.05731520730361576,-0.2738702341609356,True
ZDHHC18,2,2,0.6037502390855845,0.6037502390855845,True
ZNF25,3,2,-0.042132888225061116,-0.5661184897630593,True
