gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ABCF2,0.49504296658294317,0.2260766400928129,0.0,0.33333333333333326,0.0
ANKRD34A,0.6420901680746894,0.0,0.0,0.0,0.0
ASCC2,0.6397283602478894,0.18945789449703335,0.0,1.0,0.0
ASNS,0.4673004023180382,0.04865138643380513,0.0,0.33333333333333326,0.0
ATAD1,0.442600071661305,0.25821561659226916,0.0,0.33333333333333326,0.0
BANF1,0.6027292392703805,0.3163923394125411,0.0,1.0,0.0
CAPZB,0.6268717568005017,0.328703559394072,0.0,0.33333333333333326,0.0
CERS4,0.6575332816199535,0.0281407654947429,0.0,1.0,0.0
CLDN15,0.6425236813523937,0.019745262292167057,0.0,1.0,0.0
COX7A1,0.3788258377029022,0.8835097066462018,0.0,0.33333333333333326,0.0
CPNE4,0.3874388395303716,0.31399173167706507,0.0,0.33333333333333326,0.0
FGFRL1,0.7060084885571373,0.15968609755720825,0.0,1.0,0.0
FTL,0.7416699366035578,0.6157061391380839,0.0,1.0,0.0
GET3,0.5278728509518861,0.1348972436391803,0.0,0.0,0.0
GOLGA8B,0.5539753937674483,0.4343393493617986,1.0,0.33333333333333326,0.0
HCST,0.7837252134372842,0.11390247280376058,0.0,1.0,0.0
HEY2,0.6758390864675259,0.5135703935383144,0.0,1.0,0.0
HSPB1,1.0,0.8570504333836835,0.0,1.0,0.0
IL4R,0.8638947045337213,0.14791131565962404,0.0,1.0,0.0
IRAK2,0.6697841339204181,0.18567486915027515,0.0,1.0,0.0
JADE1,0.4494716242517028,0.6550173710831544,0.0,0.33333333333333326,0.0
JAM2,0.7890852475639878,0.45047034353430393,0.0,0.33333333333333326,0.0
LYRM9,0.4200157089452333,0.3280331685152255,0.0,0.33333333333333326,0.0
MAGED2,0.4369838443494087,0.3762091045228551,0.0,0.33333333333333326,0.0
MRRF,0.7096245764057076,0.2789965220721956,0.0,0.33333333333333326,0.0
MYG1,0.4688811588402533,0.14639187834783932,0.0,0.33333333333333326,0.0
NDUFS3,0.46495039745810884,0.32662535258252207,0.0,0.33333333333333326,0.0
NEUROD6,0.20752420516677988,0.4536622130881055,0.0,0.33333333333333326,0.0
PABPC1,0.61745139109984,0.3146945824818709,0.0,1.0,0.0
PAPOLA,0.7432974453782095,0.5903967816844343,1.0,1.0,0.0
POLR3F,0.4661269881724982,0.2813883285377219,0.0,0.33333333333333326,0.0
POU3F2,0.6161020994285938,0.33210993279768697,0.0,1.0,0.0
PTGR2,0.7271751688743033,0.1942846985290448,0.0,1.0,0.0
PVALB,0.0,1.0,0.0,0.33333333333333326,0.0
RPL23A,0.6199498872121835,0.5362953932472927,0.0,1.0,0.0
RUSF1,0.4770920809185354,0.05756531360014536,0.0,0.33333333333333326,0.0
SLC16A3,0.8481837108443978,0.8142837821085185,0.0,1.0,0.0
SLC1A6,0.5181931543400929,0.23845596908540223,0.0,0.33333333333333326,0.0
SLC25A4,0.3898294908742814,0.5215323859141888,0.0,0.33333333333333326,0.0
SLC43A1,0.6570539020946092,0.05987677084468812,0.0,1.0,0.0
STK38,0.815036510868519,0.6301635268548185,0.0,1.0,0.0
THAP11,0.6703114990947826,0.009407644821544507,0.0,0.33333333333333326,0.0
UCHL5,0.40132311321687925,0.8581008266026002,0.0,0.33333333333333326,0.0
UGDH,0.7326242820388498,0.7396496422245609,1.0,1.0,0.0
VBP1,0.7110530596638122,0.05184010333233713,0.0,0.33333333333333326,0.0
VPS45,0.4687729930781886,0.30929155298752986,0.0,0.33333333333333326,0.0
WDR36,0.4543883686237049,0.4323892309301464,0.0,0.33333333333333326,0.0
ZDHHC18,0.7213895907762643,0.262003629068865,0.0,1.0,0.0
ZNF25,0.3654767675428102,0.6894883785027563,0.0,0.33333333333333326,0.0
