gene,cluster_id,max_level_survived,mean_log2fc_sig,direction
CHTF18,22,4,0.8217942976735862,up
DYNLT2B,22,4,0.7738812776246741,up
ESYT1,22,4,0.7837797908111425,up
ORC5,22,4,0.8047587325898352,up
RBIS,22,4,0.7582875107306949,up
ARMCX6,23,4,0.7150060321088828,up
EXOSC3,23,4,0.8155051764529938,up
HAUS3,23,4,0.6362133388619512,up
LIMS4,23,4,0.8241154654942532,up
LRATD2,23,4,0.7867988121268669,up
NAT14,23,4,0.8166886255619915,up
NAT9,23,4,0.7519036904120778,up
PGP,23,4,0.7783387558927517,up
R3HDM1,23,4,0.6570751890579644,up
SCAND1,23,4,0.766882504145002,up
TOMM40,23,4,0.7273960869602792,up
TOP1,23,4,0.5930937675833766,up
UPF3A,23,4,0.6413910249803264,up
ANKRD13A,24,4,-0.6526391514943795,down
SAP30L,24,4,-0.6519216351052264,down
SMAD1,24,4,-0.6483127747123532,down
SUCLG1,24,4,-0.6411130027267857,down
A1CF,25,4,-1.2453534046411028,down
CD79A,25,4,-1.1290440169810718,down
CDKL2,25,4,-1.068414172061496,down
CYTIP,25,4,-0.9007242916658843,down
GSTM2,25,4,-0.9713789232674849,down
HSPA2,25,4,-1.0106757153453432,down
SORBS2,25,4,-1.0966628803872964,down
SYNPO,25,4,-0.9651188383114668,down
MED12,26,4,0.4201594546744962,up
VPS4A,26,4,0.3095508233928572,up
ZNF765,26,4,0.34842931374053476,up
C19orf25,27,4,0.466675586862872,up
FLOT1,27,4,0.3950894650297627,up
HNRNPA1,27,4,0.4400333049272245,up
FIBP,28,4,0.4445301626536873,up
HAGHL,28,4,0.40906571045043566,up
IPPK,28,4,0.30130374138240573,up
KDELR1,28,4,0.3806999663264321,up
LDHA,28,4,0.4139126211099864,up
RNF126,28,4,0.3433799698582221,up
XPO6,28,4,0.42468759251188387,up
BORCS7,29,4,-0.531142599553752,down
CDKN2C,29,4,-0.5539215504208141,down
CYTH1,29,4,-0.47582293795103503,down
DET1,29,4,-0.35939190104445773,down
EDEM1,29,4,-0.5309294228420778,down
HECA,29,4,-0.3879939744534413,down
IREB2,29,4,-0.43563390959583703,down
KBTBD4,29,4,-0.5190655015822783,down
SIGLEC6,29,4,-0.3485663556071432,down
SLTM,29,4,-0.32978969852797224,down
C3,32,4,0.10810313903870705,up
COG1,32,4,0.14394827528374066,up
EHD4,32,4,0.06952872174619529,up
MICU2,32,4,0.1605728312150987,up
PRKD1,32,4,0.13398484650751263,up
STARD13,32,4,0.13477007302610033,up
ANXA2,33,4,0.04638209436509211,up
CAVIN1,33,4,-0.09668403600705577,down
EPCAM,33,4,-0.03441887801994259,down
JPT1,33,4,0.04767945436710441,up
SYT1,33,4,-0.06160160467608877,down
BLCAP,34,4,0.48432331760486935,up
DENND4B,34,4,0.5107094521347868,up
ECD,34,4,0.48811126031668417,up
GLMP,34,4,0.48711404910629374,up
MRPL24,34,4,0.4825614943657879,up
MRPL32,34,4,0.5042271307705484,up
SCCPDH,34,4,0.4754383954226604,up
CSNK1G3,35,4,-0.4927338011511657,down
N4BP2L1,35,4,-0.7064441409316338,down
TANK,35,4,-0.5197234034087348,down
TDRD7,35,4,-0.6535346183380977,down
TSPYL1,35,4,-0.4662325036472055,down
EPC1,36,4,-0.38829675934490826,down
FAM174A,36,4,-0.7714641959160651,down
GOLGA1,36,4,-0.4632424827072432,down
GPD2,36,4,-0.5654142867721341,down
ISG20,36,4,-0.8400911233868875,down
NDEL1,36,4,-0.5483741646393732,down
NDUFA10,36,4,-0.5369057997421045,down
PKIG,36,4,-0.7337076435790859,down
PYROXD1,36,4,-0.7474573977275467,down
SENP7,36,4,-0.5742938820151573,down
SLC25A4,36,4,-0.6183842351780298,down
ATL3,37,4,-0.4957089782362303,down
CHD9,37,4,-0.5468237122264323,down
DNAJC13,37,4,-0.555623399605957,down
DSG2,37,4,-0.5833233371214082,down
ECHS1,37,4,-0.5214373019879002,down
FAM114A2,37,4,-0.48257456596034265,down
PIAS2,37,4,-0.5698564767716445,down
RAB2B,37,4,-0.460458828863358,down
RIPK1,37,4,-0.568126866225203,down
TTC19,37,4,-0.5644466421862271,down
UBR7,37,4,-0.3958048896383741,down
ZC3H12D,37,4,-0.33397405334762276,down
ABHD3,38,4,-1.6364108077010286,down
AOC3,38,4,-1.6719327598478577,down
ATP2A3,38,4,-1.6997303441905938,down
BMP2,38,4,-1.6391157682711566,down
BMP5,38,4,-1.715094047055474,down
CAVIN2,38,4,-1.6676111600921517,down
CLEC10A,38,4,-1.7078912889071212,down
CLIC5,38,4,-1.6973319085288459,down
DPYD,38,4,-1.6831412654438591,down
GGT6,38,4,-1.6576771571723692,down
GPA33,38,4,-1.6738081031571965,down
MAOA,38,4,-1.693521575772922,down
MT2A,38,4,-1.6476338902153824,down
NAAA,38,4,-1.7143314163932386,down
P2RY14,38,4,-1.704318496625745,down
PDE3A,38,4,-1.6393425313904304,down
PDE6A,38,4,-1.6807415854817613,down
RSPO2,38,4,-1.7159524227223726,down
SECTM1,38,4,-1.6876950977752945,down
SIAE,38,4,-1.6628059032988016,down
SYNE3,38,4,-1.6991763918597975,down
TMT1A,38,4,-1.6867437006454835,down
TRAT1,38,4,-1.71590610424714,down
ACADS,39,4,-1.6172531636215963,down
APPL2,39,4,-1.6193772332510514,down
FFAR4,39,4,-1.6070338513618727,down
ITPKA,39,4,-1.6138174499848426,down
PAQR5,39,4,-1.6169909565156348,down
TNFRSF11A,39,4,-1.6091053206704833,down
ZNF415,39,4,-1.6166445082939376,down
ACADSB,40,4,-1.397593359115168,down
ADRB2,40,4,-1.6222691370670406,down
