gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
CHCHD7,0,-0.2175276703628595,0.13145465331759867,0.09797046121657782,-0.2039873736105419,0.05045699029344136,5.28173254888297e-05,58.85343095565994,0.02780494747722153,4.860672582068203,3,down
ELP2,0,-0.13142315219116485,0.12766027851520037,0.3032562016996663,-0.13600560089895264,0.03584011926843008,0.00014777055632331392,76.67705045422065,0.030490036913164403,8.57524472226083,3,down
EMC1,0,-0.17849471440870038,0.07453428366023869,0.01662942604478489,-0.156842382065036,0.03744569039195898,2.8076771200075307e-05,51.83519178919253,0.007877899827735008,4.152409350923626,3,down
KLHDC2,0,-0.22853010132198934,0.21483274641182182,0.2874382396235545,-0.2589454827270242,0.04465450091699778,6.676471441825268e-09,88.52591900439222,0.09804666408976886,17.430589872649424,3,down
TRIM44,0,-0.16033319343607386,0.09659366401319391,0.09694004880633698,-0.17911087015952726,0.035743350756436525,5.414051814454617e-07,75.28235354253742,0.016761326936610345,8.091385251592893,3,down
P3H2,2,0.5705426344755564,0.2870717098998034,0.04687179380799847,0.31728071553581066,0.06004063454408242,1.2609462887984046e-07,85.21795935668584,0.19644424986070594,13.529931680336627,3,up
TMIGD3,2,0.6753473001534543,0.23490755775108885,0.004040924808174734,0.6149579257387583,0.15193617319913666,5.177301780012046e-05,51.69025914739665,0.08372613750289895,4.1399518289741,3,up
UBE2L6,2,0.300306085263606,0.06262668842112011,1.6253087724050488e-06,0.30003559012718484,0.06233369559955122,1.4840079388158245e-06,0.294662052607553,5.962739366908875e-05,2.005910657516913,3,up
DYNLT1,3,0.39783261511149026,0.11502947495272209,0.0005431366000076706,0.34313568720807386,0.054633762552732515,3.371545891942936e-10,59.260018293572095,0.020604722440322885,4.9091823712931175,3,up
EFR3A,3,-0.16530238825476642,0.32958435909345746,0.6159854794806594,-0.22304099902084665,0.060472921129406186,0.00022577609598756605,85.89565221545102,0.23672076975457276,14.180024702673304,3,down
IDH1,3,0.3269518989505645,0.1016524908088544,0.0012982388326419443,0.2858923246428693,0.05260798455692215,5.498408959195829e-08,48.64740574867671,0.014352191773125949,3.8946425767934065,3,up
LCMT1,3,-0.17595349005533054,0.15655584534790792,0.2610544337898325,-0.20646470626408164,0.045384310019131256,5.3836697380146816e-06,78.42696405723649,0.0461202452029964,9.270832372904302,3,down
MSN,3,0.8530995309473993,0.2792181164449988,0.002248236346662451,0.6164989900495921,0.11225993328025254,3.980607996005858e-08,64.06907251016966,0.1426713119648365,5.566235384728288,3,up
YAP1,3,0.7467462556878727,0.2660095234613674,0.004997168355556731,0.5942144614708391,0.11367106508329843,1.7182582677727345e-07,71.88712641871106,0.1399449825653179,7.114178471357473,3,up
