gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
AIFM1,3,2,0.05689160969512604,-0.11482912706331216,True
ASNS,3,2,0.2248033724041806,-0.23142898602716855,True
BIRC3,3,2,0.6460018931797167,0.9171978421798311,True
C1orf74,3,2,-0.11553766004702015,-0.3715927832025462,True
CEP44,3,2,0.24051359776152884,0.36488190852306124,False
DMXL2,3,2,0.003974021904117109,-0.4225501432809802,True
EIF2AK1,3,2,0.17427414746419748,-0.19735626863342626,True
EPC2,3,2,0.05122026419323067,0.06183782642381841,False
FAXC,3,2,-0.2971393323380565,-0.5172635553601923,True
GHR,2,2,0.9516382874496573,0.9516382874496573,True
GNB4,3,2,0.39400165370659296,0.5104095938462534,True
GTF3C3,3,3,0.30180768231173377,0.30180768231173377,False
HILPDA,3,2,0.3889165182231007,0.4921915344926645,True
HPRT1,3,2,0.09847153131106534,0.3092553092454433,False
HSF2,3,2,0.07909304153183738,-0.3422521316314373,True
KCNB2,3,3,-0.15464426002052653,-0.15464426002052653,False
KLF6,3,2,0.6385954976531641,0.8667924190246179,True
MAP3K9,3,2,-0.10075978298009029,-0.36556458746448595,True
MORF4L1,3,2,0.3494867007454765,0.5659488335573153,False
MRPL50,3,2,0.21262227836224343,0.3171392430924036,False
NBPF9,2,2,1.1632490453589632,1.1632490453589632,True
NES,3,2,0.5216010729599017,0.5886761046754057,True
NIPA2,3,2,0.13748023923650296,-0.20801489058458555,True
NMT2,3,2,0.12688345629636633,-0.17489558537923733,True
NUDT5,3,2,0.44802801148486954,0.6761651707570149,True
PHLPP2,3,2,0.10446186529571566,-0.1960257359043278,True
PTGS2,3,2,0.8374874833411218,1.0189570266401269,True
PTPRZ1,3,2,0.5480810639045295,0.38254890248732387,True
RASA1,3,2,0.17486399262350716,-0.2854776263925345,True
RHPN2,3,2,0.9000262380802789,0.8514839124207318,True
RMND1,3,2,-0.052753128877262245,-0.30333494135632333,True
S100A8,2,2,1.0868930479508583,1.0868930479508583,True
SNRPA1,3,3,0.18692581749797169,0.18692581749797169,False
TBP,3,2,0.12394536140489325,-0.14531569767590558,True
TLCD3A,3,2,0.4234527086756545,0.66826657691861,True
TOP1MT,3,2,0.31076155293416036,0.35895318554397315,True
TPMT,3,2,0.1803529373583951,-0.239537929620095,True
VPS51,3,2,-0.020963564541276014,-0.1424967058048736,True
VRK1,3,2,-0.08921964785812397,-0.33006907477141056,True
ZC3HAV1,3,3,0.9296578548674449,0.9296578548674449,True
