gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
AIFM1,0.23947123521993413,0.31198761252847895,0.0,0.0,0.0
ASNS,0.17008772752474705,0.043392622898807784,0.0,0.0,0.0
BIRC3,0.8535856243661384,0.44940680453499166,0.0,1.0,0.0
C1orf74,0.08668234447948087,0.25583168727902456,0.0,0.0,0.0
CEP44,0.5249264203706356,0.0,0.0,0.0,0.0
DMXL2,0.056359834516373546,0.39042692987824756,0.0,0.0,0.0
EIF2AK1,0.19036292056951284,0.38380336358515865,0.0,0.0,0.0
EPC2,0.34459805986351494,0.25895770724684103,0.0,0.0,0.0
FAXC,0.0,0.3587061387063924,0.0,0.0,0.0
GHR,0.8740796362855301,1.0,0.0,1.0,0.0
GNB4,0.6115236200946456,0.24655654055817278,0.0,1.0,0.0
GTF3C3,0.48739369006897904,0.05990219182486792,1.0,0.0,0.0
HILPDA,0.6006828448777309,0.314770235062936,0.0,1.0,0.0
HPRT1,0.4918254491230453,0.2525750506036944,0.0,0.0,0.0
HSF2,0.1041416908471028,0.6974691712798579,0.0,0.0,0.0
KCNB2,0.21577898028523387,0.34964808077692755,1.0,0.0,0.0
KLF6,0.8235915480743909,0.2974504629547299,0.0,1.0,0.0
MAP3K9,0.09026946172899185,0.7283307834659263,0.0,0.0,0.0
MORF4L1,0.6445726074615327,0.6330500642727652,0.0,0.0,0.0
MRPL50,0.49651683545575503,0.04438843502842629,0.0,0.0,0.0
NBPF9,1.0,0.5904712804872313,0.0,1.0,0.0
NES,0.658096618592639,0.19572288461916684,0.0,1.0,0.0
NIPA2,0.1840204379564113,0.001479101705497183,0.0,0.0,0.0
NMT2,0.2037282968508791,0.21564741670673684,0.0,0.0,0.0
NUDT5,0.7101575588344256,0.6451048159895013,0.0,0.0,0.0
PHLPP2,0.19115466276087104,0.17465797056664506,0.0,0.0,0.0
PTGS2,0.9141380917601639,0.3878225522344874,0.0,1.0,0.0
PTPRZ1,0.535439280528127,0.9174571126043832,0.0,1.0,0.0
RASA1,0.13792573103496383,0.5468275108161087,0.0,0.0,0.0
RHPN2,0.8144821212260979,0.7451637863795779,0.0,1.0,0.0
RMND1,0.12729961912354645,0.7325049242768445,0.0,0.0,0.0
S100A8,0.9545638649924855,0.6166952898847571,0.0,1.0,0.0
SNRPA1,0.41903248601457344,0.28444188706331386,1.0,0.0,0.0
TBP,0.221330002241647,0.17405311851061991,0.0,0.0,0.0
TLCD3A,0.7054574489780492,0.3820706599260733,0.0,0.0,0.0
TOP1MT,0.5213984950360973,0.3194488980522375,0.0,1.0,0.0
TPMT,0.16526244767295878,0.030162245125774756,0.0,0.0,0.0
VPS51,0.2230074617678806,0.4286318504634164,0.0,0.0,0.0
VRK1,0.11139129841018394,0.4297095313969067,0.0,0.0,0.0
ZC3HAV1,0.8610000363034733,0.9325811797037191,1.0,1.0,0.0
