gene,cluster_id,max_level_survived,mean_log2fc_sig,direction
TOP1,39,4,0.5930937675833766,up
ACLY,40,4,1.0247297024135655,up
CDK2,40,4,0.9726157433343431,up
DNMT1,40,4,1.0676858271992247,up
FGFR4,40,4,1.083123932216003,up
RHEB,40,4,1.0259639474412665,up
TNFRSF10B,40,4,1.0040201593697997,up
MMP13,41,4,1.2338464710980321,up
MTAP,41,4,0.9545301316447943,up
RAD51C,41,4,1.099077573554542,up
RB1,41,4,0.8526305458576537,up
TGFB2,41,4,0.7294439525955556,up
AXIN1,42,4,0.6407664046390378,up
DNMT3A,42,4,0.5821025919492584,up
NBN,42,4,0.6601720952162493,up
RELA,42,4,0.8345742971496195,up
