gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
IPO7,3,2,-0.10697387790749961,-0.12704386293801,True
IQCK,3,3,0.17035721873474466,0.17035721873474466,True
IQGAP2,3,2,0.10649772630629507,0.10531309410285958,True
KCNH1,3,3,-0.15219539152555556,-0.15219539152555556,True
KCNN2,3,3,-0.14922483899011377,-0.14922483899011377,True
KLHL29,3,3,0.006131212840668153,0.006131212840668153,False
KRAS,3,3,-0.18186100679026707,-0.18186100679026707,True
LILRA5,3,3,-0.0788090924701083,-0.0788090924701083,False
LIN9,3,2,0.03200580080149837,0.08580648850933516,True
LINC01553,3,2,-0.02555813179470569,-0.021722440766312107,True
LINC03122,3,3,-0.1916105255997361,-0.1916105255997361,True
LINGO1,3,3,-0.21295008971468987,-0.21295008971468987,True
LINGO2,3,2,-0.02011436988520171,-0.1236111617401541,True
LRFN2,3,3,-0.1898765856378051,-0.1898765856378051,True
LRP1B,3,2,-0.0018953736677193485,-0.038954166939863435,True
LRRC4C,3,2,-0.13322309856259287,-0.17447969929967538,True
LTBP1,3,3,0.31289156856509254,0.31289156856509254,True
MACROD2,3,3,-0.062008961970533516,-0.062008961970533516,False
MAD1L1,3,2,0.03690593787256594,0.017984351119296964,True
MAGI2,3,2,-0.008198247535020367,-0.04002104561342961,True
MAP4K4,3,3,0.13513398704638493,0.13513398704638493,True
MECOM,3,2,-0.15308678310059098,-0.22914567282547657,True
MGMT,3,2,-0.03788422639512774,-0.03814256027322065,True
MIR646HG,3,3,0.1694806145991942,0.1694806145991942,True
MLLT3,3,3,-0.054699819677838435,-0.054699819677838435,False
MLPH,3,2,0.23049889885073194,0.3065529963171376,True
MMP12,3,2,0.0040297996142663675,0.029443003962592734,True
MPDZ,3,2,0.060739540023106185,0.09960931003085918,False
MS4A3,3,2,0.012899556862271289,-0.03840956318160432,True
MS4A6A,3,2,0.2504885384889844,0.3478736710437341,True
MS4A6E,3,3,-0.0757704663785837,-0.0757704663785837,False
MSR1,3,2,-0.026051149084475523,-0.02294218163542579,True
MSRA,3,3,-0.1250278520093486,-0.1250278520093486,True
MTMR2,3,2,-0.016596013381812852,-0.03746404936136387,True
MYO16,3,3,0.010698544934113338,0.010698544934113338,False
NCKAP5,3,2,0.08082194784962456,0.10583099551431069,True
NDUFA10,3,2,0.021334534382110016,0.07202203469796155,True
NDUFAF6,3,2,-0.010463922884671564,0.022476858419838555,True
NECAB1,3,2,-0.10358472889585353,-0.0966823711292672,True
NECTIN2,3,2,0.15469221291709592,0.23117232090289996,True
NEGR1,3,3,-0.289581438791539,-0.289581438791539,True
NFIC,3,2,0.1113565090661643,0.15397928435912728,True
NKPD1,3,3,0.03926859742961892,0.03926859742961892,False
NME8,3,3,0.12041289589028693,0.12041289589028693,True
NOTCH1,3,3,0.21403013084216718,0.21403013084216718,True
NPY,3,2,-0.12923629363281264,-0.2574862894937978,True
NRXN1,3,3,-0.2325554155315387,-0.2325554155315387,True
NTM,3,3,-0.1307095764159851,-0.1307095764159851,True
OARD1,3,3,0.027005329296676577,0.027005329296676577,False
OCSTAMP,3,2,0.002566918502655606,0.01313056420063104,True
OGA,3,2,-0.09277448069818794,-0.1432289121780637,False
OSBP2,3,2,0.003048567579614888,0.023384416990706054,True
PAK2,3,3,0.10772989390986627,0.10772989390986627,True
PCSK5,3,2,0.030435294381220196,0.07629500843424973,True
PDE10A,3,2,0.029138316970674306,0.033205876878499366,True
PDE4D,3,2,-0.048012288019111206,-0.06189982389855315,True
PDS5B,3,2,-0.08099216456782281,-0.15841543026618043,True
PFDN1,3,2,-0.014756673911976223,-0.10114850084567585,True
PILRA,3,3,0.030405287481535277,0.030405287481535277,False
PIWIL1,3,2,-0.01802366872799624,-0.0797323962241027,True
PLEKHG1,3,3,0.1520080879668433,0.1520080879668433,True
PTPRD,3,3,-0.06775651235773499,-0.06775651235773499,False
PTPRN2,3,2,-0.1483693433827958,-0.22740248996675627,True
PUM3,3,2,0.0060942132446254295,0.029628912836959818,True
PWWP2A,3,3,0.10547515042822968,0.10547515042822968,True
RAD23B,3,2,-0.03211160569653518,-0.04919463498209402,True
RAPSN,3,2,0.015378646454743378,0.04340978036353367,True
RBFOX1,3,3,-0.3201560763417432,-0.3201560763417432,True
RBMS3,3,3,0.15355454005721614,0.15355454005721614,True
RELN,3,3,-0.23437374447675943,-0.23437374447675943,True
RIMBP2,3,2,-0.2375589704426914,-0.26318335519418834,True
ROBO1,3,2,0.008899284053278481,-0.03619902275390979,True
ROBO2,3,3,-0.25600349708209963,-0.25600349708209963,True
ROR2,3,2,0.07500973366281244,0.06691305855911675,True
RORA,3,2,0.10609611446560467,0.13649340578942404,True
RPS6KA2,3,3,0.11472406940060798,0.11472406940060798,True
SDK1,3,2,-0.02666218975993701,-0.045950283064400445,True
SHANK2,3,2,-0.13590725616839697,-0.2075905761603415,True
SLC14A2,3,2,0.025810430068081102,-0.019671666116990352,True
SLC24A2,3,2,-0.04488119316820117,-0.017162166974838983,True
SLC26A1,3,2,0.029102162282386684,0.05560862465476636,False
