gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,mean_log2fc_sig,direction
ACTR6,1,True,True,True,True,4,True,0.1493021103168554,-0.3555935825449845,down
ACBD6,0,True,True,True,True,4,False,0.2388158493966186,0.16337336626616716,up
AP3M2,0,True,False,True,True,4,False,0.1907530363048068,0.3332718818450302,up
EMP1,3,True,False,True,True,4,False,1.0367003511833621,1.0367003511833621,up
IL17RA,3,True,False,True,True,4,False,0.9498777674513521,0.9498777674513521,up
MKNK2,3,True,False,True,True,4,False,0.7266210076814046,0.7266210076814046,up
PHLDA1,3,True,False,True,True,4,False,0.579804178486306,0.3395319739396545,up
PLAC9,3,True,False,True,True,4,False,0.7735138475395241,0.7735138475395241,up
PNMA3,1,True,False,True,True,4,False,-0.07175516720490431,-0.546710294272283,down
PTPRZ1,3,True,False,True,True,4,False,0.5480810639045295,0.38254890248732387,up
SRRT,3,True,False,True,True,4,False,0.5640105464006337,0.8076068955496702,up
STN1,1,True,False,True,True,4,False,0.06607553974950979,-0.2744632300059433,down
UNG,3,True,False,True,True,4,False,0.5376589847702699,0.7922515206208489,up
ADD1,0,True,False,True,False,3,False,0.29522323236047104,0.4624527710727575,up
CEBPB,3,True,False,True,False,3,False,0.8850196076479525,1.1623058942059021,up
COA1,1,True,False,True,False,3,False,0.08332864515530207,-0.19331456149534,down
MBTPS1,1,True,False,True,False,3,False,0.12930761659310708,-0.1432017416638307,down
NBPF3,0,True,False,True,False,3,False,0.23144847714010316,0.31298652598739807,up
PSEN2,1,True,False,True,False,3,False,-0.006919838312675471,-0.28861838294551223,down
SLC25A5,0,True,False,True,False,3,False,0.2685755263201859,0.4722245752431,up
SRP72,1,True,False,True,False,3,False,0.05589132818332724,-0.17359249084294426,down
CBX7,1,True,True,False,False,2,True,-0.009486585707818426,-0.2691092744787653,down
GALNT17,1,True,True,False,False,2,True,-0.05504723794941935,-0.2897941655138929,down
AIG1,0,True,False,False,False,1,False,0.15490293636783323,-0.04993063831399125,down
BRI3BP,0,True,False,False,False,1,False,-0.07389776858608421,-0.06321469757374043,down
BUD31,2,True,False,False,False,1,False,0.44814698749269316,0.657712340453785,up
CLTC,1,True,False,False,False,1,False,-0.14129693987880346,-0.3731989740832713,down
DDIT4,3,True,False,False,False,1,False,0.716642233070797,0.716642233070797,up
DIPK1B,1,True,False,False,False,1,False,0.014464900444779735,-0.21316472861315905,down
EFCAB14,3,True,False,False,False,1,False,0.4705785196149093,0.4705785196149093,up
GBGT1,2,True,False,False,False,1,False,0.6967515257022827,0.6967515257022827,up
HCST,2,True,False,False,False,1,False,0.8086445021860813,0.8086445021860813,up
METTL2A,0,True,False,False,False,1,False,0.13548672792216335,0.25705172755092676,up
MPC2,0,True,False,False,False,1,False,0.19241209223642683,0.2822559870822037,up
MRPS18B,0,True,False,False,False,1,False,0.2364725413281031,0.349522493235743,up
MTMR2,1,True,False,False,False,1,False,-0.06127247665319402,-0.2651153921007019,down
NFE2L3,2,True,False,False,False,1,False,0.6969255044582612,0.6969255044582612,up
OTULIN,2,True,False,False,False,1,False,0.6966206349601709,0.6966206349601709,up
PEX14,2,True,False,False,False,1,False,-0.222878930546876,-0.21704239718549978,down
PSTK,0,True,False,False,False,1,False,0.12327719696717547,-0.07313857838020699,down
RC3H2,0,True,False,False,False,1,False,0.13439928364431028,-0.04864481028568379,down
RNASEH1,1,True,False,False,False,1,False,0.15398991700100328,-0.2146740797240354,down
SELENON,2,True,False,False,False,1,False,0.5777428589360311,0.44536513292381663,up
SH3BGRL3,2,True,False,False,False,1,False,0.45648784065747766,0.41370985694313056,up
XXYLT1,0,True,False,False,False,1,False,0.24045257588968103,0.35235486210663525,up
ZHX2,2,True,False,False,False,1,False,0.35152297635916935,0.3663267171033877,up
