gene,cluster_id
ACBD6,0
ACTR6,1
ADD1,0
AIG1,0
AP3M2,0
BRI3BP,0
BUD31,2
CBX7,1
CEBPB,3
CLTC,1
COA1,1
DDIT4,3
DIPK1B,1
EFCAB14,3
EMP1,3
GALNT17,1
GBGT1,2
HCST,2
IL17RA,3
MBTPS1,1
METTL2A,0
MKNK2,3
MPC2,0
MRPS18B,0
MTMR2,1
NBPF3,0
NFE2L3,2
OTULIN,2
PEX14,2
PHLDA1,3
PLAC9,3
PNMA3,1
PSEN2,1
PSTK,0
PTPRZ1,3
RC3H2,0
RNASEH1,1
SELENON,2
SH3BGRL3,2
SLC25A5,0
SRP72,1
SRRT,3
STN1,1
UNG,3
XXYLT1,0
ZHX2,2
