gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ACBD6,0.41549264736383396,0.5059469450262924,0.0,0.0,0.0
ACTR6,0.11182849701235467,0.7889243893042986,0.0,0.0,0.0
ADD1,0.5904935670876602,0.4338406371312847,0.0,0.0,0.0
AIG1,0.2906816560939984,0.1985298549878518,0.0,0.0,0.0
AP3M2,0.5149056995773131,0.5884342316395086,0.0,0.0,0.0
BRI3BP,0.2829087284006814,0.14226578606450616,0.0,0.0,0.0
BUD31,0.7047461825382481,0.07049609412391636,0.0,1.0,0.0
CBX7,0.16243323010340294,0.29529328543194916,0.0,0.0,0.0
CEBPB,1.0,0.3670033384304699,0.0,1.0,0.0
CLTC,0.10152701967294823,0.2271262218304166,0.0,0.0,0.0
COA1,0.20678313942223606,0.33962884553196004,0.0,0.0,0.0
DDIT4,0.7392279463824437,0.058840213559698235,1.0,1.0,0.0
DIPK1B,0.19516817213775708,0.2657945161231702,0.0,0.0,0.0
EFCAB14,0.5952482022964627,0.0,1.0,1.0,0.0
EMP1,0.9265041818390339,0.5686262740727543,0.0,1.0,0.0
GALNT17,0.15032983917324053,0.2856470910517083,0.0,0.0,0.0
GBGT1,0.7275892577014276,0.11244200411191747,0.0,1.0,0.0
HCST,0.7930614148630487,0.10758097679461107,0.0,1.0,0.0
IL17RA,0.8757015128430649,0.5436835166871093,0.0,1.0,0.0
MBTPS1,0.23610575214490012,0.3149654725032168,0.0,0.0,0.0
METTL2A,0.47030685094851543,0.03754029053100375,0.0,0.0,0.0
MKNK2,0.7450668463752479,0.5537003816089954,1.0,1.0,0.0
MPC2,0.48505466884585224,0.23765940482313402,0.0,0.0,0.0
MRPS18B,0.5244144517472873,0.03809702414515332,0.0,0.0,0.0
MTMR2,0.1647701783459002,0.3046703513371548,0.0,0.0,0.0
NBPF3,0.5030360894505095,0.36237484735574316,0.0,0.0,0.0
NFE2L3,0.7276910582327223,0.1523167828139654,0.0,1.0,0.0
OTULIN,0.7275126693443399,0.14679698642458153,0.0,1.0,0.0
PEX14,0.192899224307723,0.1441384645340344,0.0,1.0,0.0
PHLDA1,0.5185686795635933,0.6206707433797853,0.0,1.0,0.0
PLAC9,0.7725053458899166,1.0,1.0,1.0,0.0
PNMA3,0.0,0.49580941287863195,0.0,0.0,0.0
PSEN2,0.15101782713749012,0.3767343444291937,0.0,0.0,0.0
PSTK,0.2771019485273419,0.04723653219635631,0.0,0.0,0.0
PTPRZ1,0.5437392594783302,0.7760995059060657,0.0,1.0,0.0
RC3H2,0.29143403517441685,0.0991865914615464,0.0,0.0,0.0
RNASEH1,0.19428500255688824,0.2712688160649258,0.0,0.0,0.0
SELENON,0.5804950438061711,0.23101929193043766,0.0,1.0,0.0
SH3BGRL3,0.5619725299797375,0.20605243399431386,0.0,1.0,0.0
SLC25A5,0.5962113620601256,0.37633936475343666,0.0,0.0,0.0
SRP72,0.21832315337023586,0.4164762582555956,0.0,0.0,0.0
SRRT,0.7924542780533413,0.547308340877885,0.0,1.0,0.0
STN1,0.15930045958708297,0.5323748124002932,0.0,0.0,0.0
UNG,0.783469357353149,0.7808283438099322,0.0,1.0,0.0
XXYLT1,0.5260717613093543,0.19404184216658976,0.0,0.0,0.0
ZHX2,0.5342471402735488,0.11615671542339448,0.0,1.0,0.0
