gene,cluster_id
ACTR6,3
APBA2,3
ARID4B,1
ARL3,4
ATP5MC1,3
BST2,2
C10orf88,4
COL4A1,1
CORO2A,3
DIPK1B,4
DPP8,3
HMG20B,2
IL17RD,1
INO80C,0
MANF,1
MRPL15,4
MT2A,1
NGFR,1
NMNAT2,4
NTN4,3
NUP54,0
PEG3,0
PGP,4
PLK3,1
PLPP7,4
PPARA,1
PRSS35,1
PXN,1
RAB13,1
SLA,2
SLC35B4,4
SNX14,4
SP110,2
STYXL1,1
TCEAL9,2
TLCD3A,0
TNFRSF10B,1
TRAF3IP2,1
TRIM68,0
ZFYVE21,1
ZNF10,4
