gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ACTR6,0.14049944730955824,0.5970126720503945,0.0,0.0,0.0
APBA2,0.19064645454656068,0.7737305894306353,0.0,0.0,0.0
ARID4B,0.7556064492052473,0.13886400679229566,0.0,1.0,0.0
ARL3,0.20644172192020457,0.28801363788417533,0.0,0.0,0.0
ATP5MC1,0.16384496172827545,0.562479256718293,0.0,0.0,0.0
BST2,0.8110407540122417,0.5919342104087453,1.0,1.0,0.0
C10orf88,0.19987600789004,0.3743988722697274,0.0,0.0,0.0
COL4A1,1.0,0.28521575105129116,0.0,1.0,0.0
CORO2A,0.0,1.0,0.0,0.0,0.0
DIPK1B,0.21894675265128158,0.20128353000444227,0.0,0.0,0.0
DPP8,0.12086271995986918,0.6189517770480487,0.0,0.0,0.0
HMG20B,0.6439460815652372,0.36220789866906355,1.0,1.0,0.0
IL17RD,0.8033506845367032,0.06415360208313901,0.0,1.0,0.0
INO80C,0.5101713877243923,0.1350394931647198,0.0,0.0,0.0
MANF,0.5473373852880714,0.43380477544954826,0.0,1.0,0.0
MRPL15,0.15026175121849009,0.2053121097025485,0.0,0.0,0.0
MT2A,0.7933232444015171,0.269185895134744,0.0,1.0,0.0
NGFR,0.4945444025807284,0.432706662328325,0.0,1.0,0.0
NMNAT2,0.05638335127608213,0.3126865662494988,0.0,0.0,0.0
NTN4,0.061640678552536174,0.4745872421027496,0.0,0.0,0.0
NUP54,0.5863860666792216,0.008468161804853222,0.0,0.0,0.0
PEG3,0.548428132208383,0.11050240202213457,0.0,0.0,0.0
PGP,0.18321641048008044,0.4144330063201904,0.0,0.0,0.0
PLK3,0.645335244865577,0.4080839122101314,0.0,1.0,0.0
PLPP7,0.21415288296459792,0.3024510449890123,0.0,0.0,0.0
PPARA,0.6968439462077918,0.05255903291261099,0.0,1.0,0.0
PRSS35,0.5278249422460084,0.18118185278686302,0.0,1.0,0.0
PXN,0.67385244197879,0.1392727300199626,0.0,1.0,0.0
RAB13,0.7138997302923237,0.47062490276645635,0.0,1.0,0.0
SLA,0.6991778839677827,0.5468737256733615,1.0,1.0,0.0
SLC35B4,0.13519133332140693,0.34739411761135675,0.0,0.0,0.0
SNX14,0.18535498576720538,0.3451057239892455,0.0,0.0,0.0
SP110,0.8293146695079525,0.3834505737555609,1.0,1.0,0.0
STYXL1,0.5668460941864468,0.7898762798497897,0.0,1.0,0.0
TCEAL9,0.6136649924535535,0.22316374013398557,1.0,1.0,0.0
TLCD3A,0.7044235984868991,0.2444744711566889,0.0,0.0,0.0
TNFRSF10B,0.9053817072294075,0.4284549956542208,0.0,1.0,0.0
TRAF3IP2,0.6704549124738138,0.5797830239532252,0.0,1.0,0.0
TRIM68,0.502196721262076,0.0,0.0,0.0,0.0
ZFYVE21,0.4880323258222175,0.6240525834359028,0.0,1.0,0.0
ZNF10,0.21957143245512545,0.11685896542135228,0.0,0.0,0.0
