gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
MANF,1,0.4149456809978129,0.16725785023119563,0.013106062815583618,0.2957272578682643,0.060554545146785335,1.0413939294250166e-06,69.53022666072656,0.04916807163144087,6.563882106146611,3,up
NGFR,1,0.2701837688400918,0.08196145098801196,0.0009790677564321636,0.2591738113099187,0.061468033182349016,2.4823335691219237e-05,39.27037329371742,0.0055038021943931755,1.6466427578033316,2,up
TRAF3IP2,1,0.6452008943771543,0.25765447032967814,0.012275210628581211,0.4724425853071465,0.09017879985417979,1.6148927035095486e-07,76.7211194167091,0.13304279361631538,8.591478412564044,3,up
ZFYVE21,1,0.28492411534404916,0.06359539900225,7.455110742273254e-06,0.28256165611084333,0.05266389123048642,8.078009791987085e-08,18.841010502252413,0.002564328426646842,2.4642987947200923,3,up
BST2,2,0.7831728805083126,0.1774683251231922,1.0193429592671041e-05,0.7006316153782135,0.11118771531944302,2.950829951488403e-10,49.73003113118409,0.047365745119802335,3.978518477342175,3,up
SLA,2,0.6058667253138191,0.2581011811589671,0.018904944609289136,0.34182434741837187,0.0642286582721277,1.026375973052742e-07,79.88928940470274,0.14887774947199112,9.944949436384833,3,up
SP110,2,0.783156264143241,0.2885601528635638,0.006647337817150641,0.5571995090352764,0.11228388537930635,6.962116957808831e-07,67.80118086501965,0.1579983388732225,6.21140791410958,3,up
ACTR6,3,-0.20684977852702188,0.2171403134309565,0.3407883049124736,-0.1877309864424271,0.039559756867789946,2.0798775158496728e-06,81.28610756544946,0.09301790941932493,10.687247492710274,3,down
APBA2,3,-0.2467801986302303,0.046661425491041846,1.2316107277508012e-07,-0.2467801986302303,0.046661425491041846,1.2316107277508012e-07,0.0,0.0,0.9158731865515058,3,down
CORO2A,3,-0.39369974809840796,0.30478647456947516,0.19645303391980817,-0.5145828901643393,0.08224219179636605,3.9265238971010693e-10,88.86416140482221,0.21529279469671858,17.96003042704006,3,down
DPP8,3,-0.264268282161763,0.18249758932602034,0.1475990100502808,-0.28510668369032,0.05464763632161963,1.8166539549157873e-07,76.76403679803558,0.0638574445118763,8.607347079250475,3,down
NTN4,3,-0.3554891955721207,0.2080629013971504,0.08753137435992152,-0.39738904296617344,0.08064685431819803,8.327960868364232e-07,69.79064794532303,0.07857234306612612,6.620466391930979,3,down
ARL3,4,-0.2136179111191343,0.07120699450724945,0.0027001785342251634,-0.2087365584746779,0.047257150642389785,1.000633461119062e-05,34.34729997834976,0.0053947390179668485,3.0463332038750295,3,down
NMNAT2,4,-0.4413823746916779,0.13821426706459322,0.0014057655257201786,-0.44230103538758,0.09784427002013779,6.170562276191514e-06,32.32024228329595,0.019473635613259842,2.955093321066041,3,down
SLC35B4,4,-0.2982199181275915,0.13657106732539762,0.028989857383209233,-0.26601789780151147,0.05868909403134009,5.824463903929229e-06,59.39319941200553,0.030342143449068357,4.925283378743476,3,down
SNX14,4,-0.18284150531473095,0.1495304884842347,0.2214163017417453,-0.20488786338480489,0.04949583177537523,3.480676545072489e-05,71.69182780318859,0.03999713207830675,7.065097619496878,3,down
