gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
AARS1,0.24750508614418895,0.4117051485775448,0.0,0.0,0.0
ACTR1B,0.08329787774359593,1.0,0.0,0.0,0.0
ANXA2,0.8907307338204828,0.20601559605722666,0.0,1.0,0.0
AUH,0.1625665870694674,0.5306035324053545,0.0,1.0,0.0
C1QTNF1,0.8451842962333203,0.10403503453212128,0.0,1.0,0.0
CBX5,0.36931924280971795,0.13313811760485758,0.0,0.0,0.0
CCDC167,0.5311284564729214,0.16585822251287335,0.0,1.0,0.0
COLGALT1,0.6369187434417148,0.4313734027838124,0.0,1.0,0.0
COX7B,0.6327159011254957,0.18633667209279653,0.0,0.0,0.0
CRISPLD2,0.8144625406431913,0.06193469211181169,1.0,1.0,0.0
DCTN1,0.2772412512464371,0.3584388515857656,0.0,1.0,0.0
EBNA1BP2,0.47195265715118906,0.16538725710627283,1.0,0.0,0.0
EMP3,0.7891844687915341,0.3315896536876411,0.0,1.0,0.0
FAT4,0.6771387012595842,0.3404960025505475,0.0,1.0,0.0
GATAD2A,0.586446139482788,0.20062947072091444,0.0,1.0,0.0
GPAT3,0.08163052466843185,0.24202951895048497,0.0,0.0,0.0
H2AC20,0.62910682771348,0.4741973180439612,0.0,1.0,0.0
IL17RD,0.865221725074488,0.07642325744600599,0.0,1.0,0.0
KLF9,0.7125206779146056,0.27962333702530373,0.0,0.0,0.0
LAPTM4A,0.5708045782298982,0.09800481612926669,0.0,0.0,0.0
LDHB,0.6068194234529172,0.2924933545027732,0.0,0.0,0.0
LZIC,0.4706503690870663,0.18656212943595196,0.0,1.0,0.0
MAD2L1BP,0.18168766620444013,0.25723401095633047,0.0,0.0,0.0
MAD2L2,0.5282226857141975,0.0520180730715987,0.0,1.0,0.0
NECAP1,0.5006437476606775,0.16284702175222734,1.0,0.0,0.0
NPTX1,0.15935676847266578,0.057490454172007294,0.0,0.0,0.0
NUP54,0.643093152562436,0.027333436009027098,0.0,0.0,0.0
PDS5B,0.21580611027412624,0.13923035090006247,0.0,0.0,0.0
PFKFB2,0.2625613504540028,0.14545678126374062,0.0,0.0,0.0
PLIN2,0.9792655893871512,0.40284857959867654,1.0,1.0,0.0
PRDX4,0.7645182557714953,0.0,0.0,1.0,0.0
RAB13,0.773641757002474,0.43475037976170033,0.0,1.0,0.0
RCOR3,0.25538326476836926,0.39841308135613707,0.0,0.0,0.0
RDH11,0.5404137745175546,0.03343926265074125,0.0,0.0,0.0
S100A8,1.0,0.36783350022939193,0.0,1.0,0.0
S1PR1,0.6072790329231316,0.13126358037701216,0.0,1.0,0.0
SEC61B,0.48249048780044396,0.008532153032999834,0.0,1.0,0.0
SELENOK,0.6702243160649015,0.24361313160126447,1.0,1.0,0.0
SLC25A27,0.12150699774875016,0.6482540379559142,0.0,0.0,0.0
SNX14,0.232517168258553,0.32409822289095297,0.0,0.0,0.0
TCEAL9,0.6710213415074873,0.21659956286042573,1.0,1.0,0.0
TNNT2,0.0,0.5505686036078002,0.0,1.0,0.0
TTC19,0.19296248509769554,0.36622851103555404,0.0,0.0,0.0
UBQLN2,0.7306120291507696,0.25130851524675085,0.0,0.0,0.0
UBR3,0.2441314627332428,0.15787199238380342,0.0,0.0,0.0
VPS39,0.2674296383035985,0.3170382532080863,0.0,0.0,0.0
WIPF1,0.8205863776764294,0.07585523468754371,0.0,1.0,0.0
ZC3HC1,0.30263094580352806,0.12076912490700609,0.0,0.0,0.0
ZNF395,0.7864149770605826,0.027406108142462693,0.0,1.0,0.0
