gene,cluster_id
AARS1,2
ACTR1B,2
ANXA2,0
AUH,0
C1QTNF1,0
CBX5,3
CCDC167,0
COLGALT1,0
COX7B,1
CRISPLD2,0
DCTN1,0
EBNA1BP2,1
EMP3,0
FAT4,0
GATAD2A,0
GPAT3,2
H2AC20,0
IL17RD,0
KLF9,1
LAPTM4A,1
LDHB,1
LZIC,0
MAD2L1BP,2
MAD2L2,0
NECAP1,1
NPTX1,3
NUP54,1
PDS5B,3
PFKFB2,3
PLIN2,0
PRDX4,0
RAB13,0
RCOR3,2
RDH11,1
S100A8,0
S1PR1,0
SEC61B,0
SELENOK,0
SLC25A27,2
SNX14,2
TCEAL9,0
TNNT2,0
TTC19,2
UBQLN2,1
UBR3,3
VPS39,2
WIPF1,0
ZC3HC1,3
ZNF395,0
