gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,mean_log2fc_sig,direction
AARS1,2,True,True,True,True,4,True,0.0837317797936364,-0.24757447404502608,down
ACTR1B,2,True,True,True,True,4,True,-0.29086667031482466,-0.5387780190170117,down
COLGALT1,0,True,True,True,True,4,True,0.598030568229681,0.4430081049420238,up
H2AC20,0,True,True,True,True,4,True,0.5451325989539498,0.4291545258254801,up
PLIN2,0,True,True,True,True,4,True,1.0501228358988002,1.0501228358988002,up
RCOR3,2,True,True,True,True,4,True,0.18685443966323678,-0.2336033849215382,down
S100A8,0,True,True,True,True,4,True,1.0868930479508583,1.0868930479508583,up
SLC25A27,2,True,True,True,True,4,True,-0.20903003126377762,-0.4710183189153154,down
SNX14,2,True,True,True,True,4,True,0.1657591540444742,-0.27415390903181835,down
TTC19,2,True,True,True,True,4,True,0.09598446619429464,-0.3442998183915673,down
AUH,0,True,False,True,True,4,False,-0.2964037800472288,-0.39820362288736955,down
DCTN1,0,True,False,True,True,4,False,-0.16236984611158256,-0.19484063381968042,down
EMP3,0,True,False,True,True,4,False,0.7130347342933208,0.7130347342933208,up
FAT4,0,True,False,True,True,4,False,0.5143338062267975,0.5143338062267975,up
RAB13,0,True,False,True,True,4,False,0.5376332718849957,0.685471432928313,up
TNNT2,0,True,False,True,True,4,False,-0.4963845618395049,-0.6864977051613783,down
GPAT3,2,True,True,True,False,3,True,-0.17954910868102947,-0.541734887542681,down
SELENOK,0,True,True,True,False,3,True,0.5020718994590911,0.5020718994590911,up
VPS39,2,True,True,True,False,3,True,-0.022484289941438956,-0.2122404574856267,down
KLF9,1,True,True,True,False,3,False,0.3336337077404652,0.5770798764536456,up
LDHB,1,True,False,True,False,3,False,0.24500222464543567,0.38963024919892364,up
MAD2L1BP,2,True,False,True,False,3,False,-0.09047559483478522,-0.36429447795988157,down
TCEAL9,0,True,False,True,False,3,False,0.5034853370089678,0.5034853370089678,up
UBQLN2,1,True,False,True,False,3,False,0.3239498942502624,0.6091629114471644,up
ANXA2,0,True,False,False,False,1,False,0.902531141098193,0.8931159417087429,up
C1QTNF1,0,True,False,False,False,1,False,0.7353299452417655,0.8123443104544652,up
CBX5,3,True,False,False,False,1,False,-0.07008608089398975,-0.03155037501621161,down
CCDC167,0,True,False,False,False,1,False,0.3837479208135936,0.25540058826247547,up
COX7B,1,True,False,False,False,1,False,0.25931598023588887,0.43555482324165196,up
CRISPLD2,0,True,False,False,False,1,False,0.7578626331715562,0.7578626331715562,up
EBNA1BP2,1,True,False,False,False,1,False,0.15045877293729001,0.15045877293729001,up
GATAD2A,0,True,False,False,False,1,False,0.47504979501161354,0.35350045579576683,up
IL17RD,0,True,False,False,False,1,False,0.6019929614957084,0.8478785014775365,up
LAPTM4A,1,True,False,False,False,1,False,0.17218051082433453,0.3257618557056534,up
LZIC,0,True,False,False,False,1,False,0.3710835611474657,0.14814930732648635,up
MAD2L2,0,True,False,False,False,1,False,0.3899140028191823,0.25024752126829064,up
NECAP1,1,True,False,False,False,1,False,0.20133928754352315,0.20133928754352315,up
NPTX1,3,True,False,False,False,1,False,-0.232117772548591,-0.4038958855061052,down
NUP54,1,True,False,False,False,1,False,0.24035713834992686,0.45395774498264263,up
PDS5B,3,True,False,False,False,1,False,0.12983501569018005,-0.3037891447361232,down
PFKFB2,3,True,False,False,False,1,False,0.19806751771729628,-0.22087383414158834,down
PRDX4,0,True,False,False,False,1,False,0.48642192924422606,0.6692919002092873,up
RDH11,1,True,False,False,False,1,False,0.17261353095049317,0.27186708542253424,up
S1PR1,0,True,False,False,False,1,False,0.43840802293487924,0.3904453163834447,up
SEC61B,0,True,False,False,False,1,False,0.4674861426306401,0.16914646436854142,up
UBR3,3,True,False,False,False,1,False,-0.08220093123339822,-0.25355722660648095,down
WIPF1,0,True,False,False,False,1,False,0.6866557561687365,0.768722589139867,up
ZC3HC1,3,True,False,False,False,1,False,0.3030230948002644,-0.14981478426779127,down
ZNF395,0,True,False,False,False,1,False,0.5027209484026732,0.7081233432668306,up
