gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
COLGALT1,0,0.458252041551937,0.1710035351352971,0.007367031881519001,0.33315678645524355,0.06451223812661593,2.414156655288969e-07,65.62790353725639,0.050782122705050725,5.818673301373479,3,up
H2AC20,0,0.4055555770272989,0.07918285698800935,3.026972568564008e-07,0.4055555770272989,0.07918285698800935,3.026972568564008e-07,0.0,0.0,1.3517899794179569,3,up
PLIN2,0,0.9234939112280085,0.2629301396149501,0.00044421836731726387,0.7610673655985867,0.13685431818103277,2.6800300914258026e-08,57.01835072775765,0.11562635292684464,4.65314857355091,3,up
S100A8,0,1.0438125272804974,0.2308476510754021,6.135914679599074e-06,1.0438125272804974,0.2308476510754021,6.135914679599074e-06,0.0,0.0,0.2766552687613934,2,up
SELENOK,0,0.30625165313933683,0.11563188860671074,0.008084861603463276,0.246583392495742,0.05623776748327782,1.1616799497337771e-05,61.85643695176593,0.022175992601957784,5.243348654846217,3,up
AARS1,2,-0.21417375315347087,0.08621972412165702,0.01298990594307928,-0.2063966347577173,0.04696500653806363,1.1093104950833193e-05,41.143892700973325,0.009317635271479389,3.3981180403908136,3,down
ACTR1B,2,-0.4558927171736109,0.19793759172404904,0.02126678142056669,-0.42326769382226537,0.05437404217672356,7.00611245157537e-15,83.38750488411367,0.07897742874160796,12.039130702813113,3,down
GPAT3,2,-0.2480330106333413,0.2807344224182884,0.3769582021087502,-0.30707006868403885,0.08556087943796566,0.0003320668251476638,79.7610085835631,0.18082048980396145,9.881915352638174,3,down
RCOR3,2,-0.207541170746208,0.08978794058720352,0.020807498475648015,-0.22448877768568154,0.05052444063104634,8.864226522367772e-06,51.61614254455004,0.01117894503916229,4.133610061664729,3,down
SLC25A27,2,-0.422361525752175,0.10648318199941566,7.294731130815283e-05,-0.42071565267259176,0.07643118998425624,3.702128598015421e-08,27.809359568646304,0.0104821690403202,2.7704422457670344,3,down
SNX14,2,-0.18284150531473095,0.1495304884842347,0.2214163017417453,-0.20488786338480489,0.04949583177537523,3.480676545072489e-05,71.69182780318859,0.03999713207830675,7.065097619496878,3,down
TTC19,2,-0.28186438371689315,0.14037741238205836,0.04465348202412734,-0.29294822212724725,0.059757459526661,9.472726165629619e-07,65.93219820915297,0.03270523466118887,5.870645873422154,3,down
VPS39,2,-0.18828677937651833,0.07737104145752227,0.01495131327120878,-0.17190686502327462,0.039897391810018924,1.641988347978952e-05,51.23497356967943,0.00842217499803506,4.101299940558348,3,down
