gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,direction
LIN7A,9,True,True,True,True,4,True,-0.7745386094948646,down
LOXL2,13,True,True,True,True,4,True,0.5434686972595703,up
LPL,23,True,True,True,True,4,True,-0.6952954881876754,down
LRRC17,20,True,True,True,True,4,True,1.7217051263832868,up
LRRN1,4,True,True,True,True,4,True,1.6054233586162463,up
LTBP1,17,True,True,True,True,4,True,1.0887981835424836,up
LUM,22,True,True,True,True,4,True,0.8689191752801131,up
MARCKS,26,True,True,True,True,4,True,0.196673844154996,up
MGAM,11,True,True,True,True,4,True,-2.0293549036554617,down
MME,23,True,True,True,True,4,True,-0.9757591287670394,down
MMP1,7,True,True,True,True,4,True,3.3575199654939305,up
MMP2,13,True,True,True,True,4,True,0.498899969208684,up
MMP3,2,True,True,True,True,4,True,0.4942102116302525,up
MMP7,7,True,True,True,True,4,True,3.4712387234827253,up
MMP10,0,True,True,True,True,4,True,1.521083770530346,up
MMP13,3,True,True,True,True,4,True,1.2059037484491135,up
MS4A2,0,True,True,True,True,4,True,1.4621332885845006,up
MSMB,7,True,True,True,True,4,True,2.189799514485061,up
MUC5B,4,True,True,True,True,4,True,1.5798866565242757,up
MXRA5,4,True,True,True,True,4,True,1.5740131173720828,up
NEK11,16,True,True,True,True,4,True,0.7793529775270769,up
NELL2,1,True,True,True,True,4,True,1.328880441698413,up
NPR1,5,True,True,True,True,4,True,-1.2251826158333328,down
OGN,1,True,True,True,True,4,True,1.286565568190475,up
P2RY1,18,True,True,True,True,4,True,-1.4202006907021467,down
PAPSS2,5,True,True,True,True,4,True,-1.2339764311951449,down
PDGFRA,5,True,True,True,True,4,True,-1.2027503305256766,down
PECAM1,24,True,True,True,True,4,True,-0.39937041755368846,down
PEBP4,10,True,True,True,True,4,True,-1.6888667469402419,down
PGC,10,True,True,True,True,4,True,-1.7814546379486458,down
PLA2G1B,11,True,True,True,True,4,True,-2.058622906500467,down
PLA2G4F,23,True,True,True,True,4,True,-0.9434442543445377,down
PLLP,5,True,True,True,True,4,True,-1.2120597920639593,down
PLOD2,25,True,True,True,True,4,True,0.3035708917189533,up
POSTN,28,True,True,True,True,4,True,1.6380364407591046,up
PPP1R14A,23,True,True,True,True,4,True,-0.771987004492997,down
PROK2,18,True,True,True,True,4,True,-1.6322503748263293,down
PRSS12,1,True,True,True,True,4,True,1.3806909987913165,up
PSD3,3,True,True,True,True,4,True,1.2244562060695605,up
PTPRB,10,True,True,True,True,4,True,-1.3809278584509794,down
S100A8,10,True,True,True,True,4,True,-1.636570366316527,down
S100A12,11,True,True,True,True,4,True,-2.7214042906643328,down
SCN7A,5,True,True,True,True,4,True,-1.2496016709295046,down
SERPINB3,28,True,True,True,True,4,True,1.6182330917726422,up
SERPIND1,15,True,True,True,True,4,True,1.9745164235004664,up
SERPINI2,16,True,True,True,True,4,True,0.9239662783366013,up
SFRP2,7,True,True,True,True,4,True,3.266161326292251,up
SFRP4,20,True,True,True,True,4,True,1.708707163793652,up
SFTPA2,12,True,True,True,True,4,True,-0.5042287757983189,down
SLAMF7,15,True,True,True,True,4,True,1.8390785961022411,up
SLC6A4,18,True,True,True,True,4,True,-2.18046999348226,down
SLC27A2,27,True,True,True,True,4,True,1.2719186910284783,up
SLC39A8,10,True,True,True,True,4,True,-1.3304662090392156,down
SLCO2A1,5,True,True,True,True,4,True,-1.2719772585326792,down
SLCO4A1,11,True,True,True,True,4,True,-2.5659089851325865,down
SLN,1,True,True,True,True,4,True,1.3051328369654531,up
SMAD6,21,True,True,True,True,4,True,-0.877427118220822,down
SMAD7,21,True,True,True,True,4,True,-0.32274196752194206,down
SOX2,4,True,True,True,True,4,True,1.6472572486083097,up
SPARC,26,True,True,True,True,4,True,0.22089824840802955,up
SPP1,28,True,True,True,True,4,True,2.4546231840784305,up
STX11,8,True,True,True,True,4,True,-1.0169594564122317,down
SULF1,15,True,True,True,True,4,True,1.8552756732086841,up
