gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,mean_log2fc_sig,direction
ARHGAP45,0,True,True,True,True,4,True,0.6088935478746476,0.6088935478746476,up
BIRC3,0,True,True,True,True,4,True,0.6460018931797167,0.9171978421798311,up
FBLN7,3,True,True,True,True,4,True,-0.3198650698560505,-0.738431686165459,down
GADD45B,0,True,True,True,True,4,True,0.9788752058400059,1.0581376907773357,up
GOT2,2,True,True,True,True,4,True,0.025367868374810715,-0.418355461138634,down
NDRG3,3,True,True,True,True,4,True,-0.265287398854855,-0.5395675907369588,down
NFS1,3,True,True,True,True,4,True,-0.09896786645623361,-0.3226318759521698,down
PFKP,2,True,True,True,True,4,True,-0.02341682443697124,-0.41598382450081406,down
PNP,0,True,True,True,True,4,True,0.9351798081040412,0.9351798081040412,up
PTH2R,3,True,True,True,True,4,True,-0.2352037427847026,-0.7807750994895828,down
SCN2B,3,True,True,True,True,4,True,-0.16477544012811288,-0.6491464428567344,down
VPS36,2,True,True,True,True,4,True,-0.03999334932305961,-0.3824868463188613,down
ATP6AP1,2,True,False,True,True,4,False,0.016145892399163603,-0.30725558936857666,down
BIN2,0,True,False,True,True,4,False,0.6403119749145968,0.6403119749145968,up
CYGB,4,True,False,True,True,4,False,-0.04191786694088003,-0.3208628686588342,down
FAM216A,4,True,True,True,True,4,False,0.0339297117203133,-0.41340048293261966,down
GPR22,4,True,False,True,True,4,False,-0.30853588857565867,-0.6374681205291566,down
HCLS1,0,True,False,True,True,4,False,0.747955690317764,0.6995928888236888,up
LHFPL2,0,True,False,True,True,4,False,0.7102555163700653,0.9451017457871491,up
LIN54,4,True,False,True,True,4,False,0.049110192106766405,-0.1930993284184499,down
MCF2,3,True,False,True,True,4,False,-0.26822356843331036,-0.7211605392374358,down
NELL1,4,True,False,True,True,4,False,-0.106781198249144,0.01507496595705371,up
PGP,2,True,False,True,True,4,False,0.02969870189107689,-0.2780367043154204,down
PIK3CB,2,True,False,True,True,4,False,-0.11695325667930057,-0.34480602102987135,down
PMP2,0,True,False,True,True,4,False,0.8355271311540212,1.1854267932502625,up
RAB11FIP5,2,True,False,True,True,4,False,0.07171447548958139,-0.2621419542708656,down
RABL2A,5,True,False,True,True,4,False,0.2642358449230236,0.3166803103196485,up
SGCB,5,True,False,True,True,4,False,0.19927246924518313,0.31557024050295857,up
USP46,5,True,False,True,True,4,False,0.26751709278467306,0.49526774187025024,up
VPS16,4,True,True,True,True,4,False,0.09879442480724195,-0.20361474298800752,down
ZC3HAV1,0,True,False,True,True,4,False,0.9296578548674449,0.9296578548674449,up
POU3F2,0,True,True,True,False,3,True,0.42870110648341786,0.2576752015313204,up
ASAP3,0,True,False,True,False,3,False,0.48832579040910656,0.37382554243426536,up
COA1,4,True,False,True,False,3,False,0.08332864515530207,-0.19331456149534,down
FRS3,1,True,False,True,False,3,False,0.050054619549150914,-0.24511753876266518,down
PHLDB3,0,True,False,True,False,3,False,0.7040830572380343,0.7040830572380343,up
PLIN3,0,True,False,True,False,3,False,0.6607034158792126,0.6902640546086962,up
PPA2,5,True,False,True,False,3,False,0.2590912514915355,0.3463664929776886,up
PTPN3,1,True,False,True,False,3,False,-0.12924000402528257,-0.4313653421196304,down
SARNP,0,True,False,True,False,3,False,0.6004310276896009,0.890812529361324,up
TRRAP,0,True,False,True,False,3,False,0.48725673557771526,0.7221770524787523,up
ADCY7,0,True,False,False,False,1,False,0.33340274275642007,0.28048129143160727,up
ARHGAP27,0,True,False,False,False,1,False,0.6613951960476596,0.6613951960476596,up
ARL1,1,True,False,False,False,1,False,0.17819940731782827,-0.29747585441751356,down
CKS2,0,True,False,False,False,1,False,0.7400166008057978,0.7400166008057978,up
CWC15,1,True,False,False,False,1,False,0.21566829398937415,-0.14346409734360765,down
ERRFI1,5,True,False,False,False,1,False,0.429651733232578,0.5971639806436286,up
KCNG1,0,True,False,False,False,1,False,0.556738022801603,0.556738022801603,up
MRPL11,1,True,False,False,False,1,False,0.10529102234240595,-0.18408469477451184,down
NOP58,5,True,False,False,False,1,False,0.337987765674856,0.5177034896084369,up
NPTX1,1,True,False,False,False,1,False,-0.232117772548591,-0.4038958855061052,down
PITPNA,1,True,False,False,False,1,False,0.11021344032303126,-0.2207434992585915,down
SCARB2,5,True,False,False,False,1,False,0.3242675953230198,0.5119583281191447,up
SMARCD1,0,True,False,False,False,1,False,0.5450300400086417,0.7743851846507823,up
SVIL,0,True,False,False,False,1,False,0.5698009310917239,0.7864619184375852,up
TMTC4,1,True,False,False,False,1,False,-0.16362605437295885,-0.44496041581728707,down
TSEN34,0,True,False,False,False,1,False,0.5729606634047425,0.7217860351130625,up
TSPAN7,5,True,False,False,False,1,False,0.292163180612054,0.45454881625462074,up
TTF1,1,True,False,False,False,1,False,0.08799406649941499,0.08799406649941499,up
ZHX2,0,True,False,False,False,1,False,0.35152297635916935,0.3663267171033877,up
ARMCX5,-1,False,False,False,False,0,False,0.011399118847922404,0.011399118847922404,up
