gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
ADCY7,3,2,0.33340274275642007,0.28048129143160727,True
ARHGAP27,2,2,0.6613951960476596,0.6613951960476596,True
ARHGAP45,2,2,0.6088935478746476,0.6088935478746476,True
ARL1,3,2,0.17819940731782827,-0.29747585441751356,True
ARMCX5,3,3,0.011399118847922404,0.011399118847922404,False
ASAP3,3,2,0.48832579040910656,0.37382554243426536,True
ATP6AP1,3,2,0.016145892399163603,-0.30725558936857666,True
BIN2,2,2,0.6403119749145968,0.6403119749145968,True
BIRC3,3,2,0.6460018931797167,0.9171978421798311,True
CKS2,2,2,0.7400166008057978,0.7400166008057978,True
COA1,3,2,0.08332864515530207,-0.19331456149534,True
CWC15,3,2,0.21566829398937415,-0.14346409734360765,True
CYGB,3,2,-0.04191786694088003,-0.3208628686588342,True
ERRFI1,3,2,0.429651733232578,0.5971639806436286,False
FAM216A,3,2,0.0339297117203133,-0.41340048293261966,True
FBLN7,3,2,-0.3198650698560505,-0.738431686165459,True
FRS3,3,2,0.050054619549150914,-0.24511753876266518,True
GADD45B,3,2,0.9788752058400059,1.0581376907773357,True
GOT2,3,2,0.025367868374810715,-0.418355461138634,True
GPR22,3,2,-0.30853588857565867,-0.6374681205291566,True
HCLS1,3,2,0.747955690317764,0.6995928888236888,True
KCNG1,2,2,0.556738022801603,0.556738022801603,True
LHFPL2,3,2,0.7102555163700653,0.9451017457871491,True
LIN54,3,2,0.049110192106766405,-0.1930993284184499,True
MCF2,3,2,-0.26822356843331036,-0.7211605392374358,True
MRPL11,3,2,0.10529102234240595,-0.18408469477451184,True
NDRG3,3,2,-0.265287398854855,-0.5395675907369588,True
NELL1,3,2,-0.106781198249144,0.01507496595705371,False
NFS1,3,2,-0.09896786645623361,-0.3226318759521698,True
NOP58,3,2,0.337987765674856,0.5177034896084369,True
NPTX1,3,2,-0.232117772548591,-0.4038958855061052,True
PFKP,3,2,-0.02341682443697124,-0.41598382450081406,True
PGP,3,2,0.02969870189107689,-0.2780367043154204,True
PHLDB3,2,2,0.7040830572380343,0.7040830572380343,True
PIK3CB,3,2,-0.11695325667930057,-0.34480602102987135,True
PITPNA,3,2,0.11021344032303126,-0.2207434992585915,True
PLIN3,3,2,0.6607034158792126,0.6902640546086962,True
PMP2,3,2,0.8355271311540212,1.1854267932502625,True
PNP,3,3,0.9351798081040412,0.9351798081040412,True
POU3F2,3,2,0.42870110648341786,0.2576752015313204,True
PPA2,3,2,0.2590912514915355,0.3463664929776886,False
PTH2R,3,2,-0.2352037427847026,-0.7807750994895828,True
PTPN3,3,2,-0.12924000402528257,-0.4313653421196304,True
RAB11FIP5,3,2,0.07171447548958139,-0.2621419542708656,True
RABL2A,3,2,0.2642358449230236,0.3166803103196485,False
SARNP,3,2,0.6004310276896009,0.890812529361324,True
SCARB2,3,2,0.3242675953230198,0.5119583281191447,False
SCN2B,3,2,-0.16477544012811288,-0.6491464428567344,True
SGCB,3,2,0.19927246924518313,0.31557024050295857,True
SMARCD1,3,2,0.5450300400086417,0.7743851846507823,True
SVIL,3,2,0.5698009310917239,0.7864619184375852,True
TMTC4,3,2,-0.16362605437295885,-0.44496041581728707,True
TRRAP,3,2,0.48725673557771526,0.7221770524787523,True
TSEN34,3,2,0.5729606634047425,0.7217860351130625,True
TSPAN7,3,2,0.292163180612054,0.45454881625462074,False
TTF1,2,2,0.08799406649941499,0.08799406649941499,False
USP46,3,2,0.26751709278467306,0.49526774187025024,True
VPS16,3,2,0.09879442480724195,-0.20361474298800752,True
VPS36,3,2,-0.03999334932305961,-0.3824868463188613,True
ZC3HAV1,3,3,0.9296578548674449,0.9296578548674449,True
ZHX2,3,2,0.35152297635916935,0.3663267171033877,True
