gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
APOC1,0.974144206761481,0.33516335248251233,0.0,1.0,0.0
ATP5F1A,0.5924223015752682,0.6132262675280082,1.0,0.33333333333333326,0.0
BAX,0.664923674998753,0.1410753990222005,0.0,1.0,0.0
CHN1,0.5716017166233932,0.37186443311776174,0.0,0.33333333333333326,0.0
CHSY1,0.6939234170961603,0.42051482759889947,0.0,1.0,0.0
CREB3L2,0.9943959201904218,0.056644855394871595,0.0,1.0,0.0
CUTA,0.7814666412856669,0.23445130773520823,0.0,0.33333333333333326,0.0
ELOVL4,0.2438000296699098,0.32920051717706234,0.0,0.33333333333333326,0.0
FBXO40,0.27774880434305277,0.27338399190171375,0.0,0.0,0.0
FNDC5,0.580191162386334,0.32793720626128275,0.0,0.33333333333333326,0.0
FUCA1,0.6166614848690711,0.29804405108849574,0.0,0.33333333333333326,0.0
GHITM,0.7313587720419759,0.3102963800733417,0.0,0.33333333333333326,0.0
GHR,0.9991946191583032,0.6047956619795587,0.0,1.0,0.0
HERC3,0.3010304440808283,0.6223836205007225,0.0,0.33333333333333326,0.0
IL13RA1,0.8969692518145923,0.03444968098074162,0.0,1.0,0.0
IRF9,0.9549308986318926,0.16218658975469386,0.0,1.0,0.0
JAM2,0.9318128881163715,0.34544473633058853,0.0,0.33333333333333326,0.0
KLHL42,0.3277730361408372,0.19416318048549067,0.0,0.33333333333333326,0.0
LRPPRC,0.3225373191478735,0.17735990820170133,0.0,0.33333333333333326,0.0
MAPKAPK2,0.839227984883566,0.4111016763849691,0.0,1.0,0.0
NCKIPSD,0.28763131426188715,0.5637787378244882,0.0,0.33333333333333326,0.0
NIPSNAP2,0.37349504945058576,0.22674179940005518,0.0,0.33333333333333326,0.0
NR3C1,0.33001305972020906,0.2838102308830088,0.0,0.33333333333333326,0.0
OAS3,0.8934326511783826,0.22881506481298947,0.0,1.0,0.0
OGA,0.8066837567821594,0.15910916687478616,0.0,0.33333333333333326,0.0
PARN,0.3648566027005376,0.9760027426968774,0.0,0.33333333333333326,0.0
PCGF3,0.6368863492714127,0.10220237810953914,0.0,1.0,0.0
PDCD4,0.7413327174578682,0.06723237661462364,0.0,0.33333333333333326,0.0
PGP,0.3383194064361908,0.39573325941108306,0.0,0.33333333333333326,0.0
PIK3AP1,1.0,0.6812670858659425,0.0,1.0,0.0
PNP,0.9903491916173205,0.4505190848429555,1.0,1.0,0.0
PPARA,0.8395036053225681,0.060586594570519896,0.0,1.0,0.0
PREX1,0.7506721399144964,0.37503543283449636,0.0,1.0,0.0
RAMAC,0.3755697301142743,0.17222910937715313,0.0,0.33333333333333326,0.0
RRP15,0.8897096942111157,0.4275503468551535,0.0,0.33333333333333326,0.0
RTN4IP1,0.33588378135028496,0.22344043179188156,0.0,0.33333333333333326,0.0
SEC61B,0.5786530504550498,0.0,0.0,1.0,0.0
SLC45A1,0.46191646569621736,0.277524143907593,1.0,0.33333333333333326,0.0
SMARCC1,0.6266346196649348,0.13720600487344098,0.0,1.0,0.0
SNAP23,0.7464494227806704,0.2855019784446677,0.0,1.0,0.0
SOX9,0.7837841449066394,0.35048898780030896,0.0,1.0,0.0
STX2,0.6074004034357161,0.14974353522556613,0.0,1.0,0.0
TEAD2,0.8565600406546563,0.08373589557535278,0.0,1.0,0.0
TIMCC,0.3529166018352938,0.09888415038797503,0.0,0.33333333333333326,0.0
TSPAN14,0.7128562725495081,0.1275658326527603,0.0,1.0,0.0
UBLCP1,0.5440438109763774,0.4965139085793139,1.0,0.33333333333333326,0.0
UBTD1,0.6747615743112652,0.1951796006794873,0.0,1.0,0.0
USP11,0.2871816251492335,0.2981676001629497,0.0,0.33333333333333326,0.0
VAMP1,0.0,1.0,0.0,0.33333333333333326,0.0
VPS45,0.36596959406771246,0.2372386424063807,0.0,0.33333333333333326,0.0
