gene,cluster_id
APOC1,0
ATP5F1A,2
BAX,1
CHN1,2
CHSY1,0
CREB3L2,0
CUTA,2
ELOVL4,3
FBXO40,3
FNDC5,2
FUCA1,2
GHITM,2
GHR,0
HERC3,3
IL13RA1,0
IRF9,0
JAM2,2
KLHL42,4
LRPPRC,4
MAPKAPK2,0
NCKIPSD,3
NIPSNAP2,4
NR3C1,3
OAS3,0
OGA,2
PARN,3
PCGF3,1
PDCD4,2
PGP,3
PIK3AP1,0
PNP,2
PPARA,0
PREX1,0
RAMAC,4
RRP15,2
RTN4IP1,4
SEC61B,1
SLC45A1,2
SMARCC1,1
SNAP23,0
SOX9,0
STX2,1
TEAD2,0
TIMCC,4
TSPAN14,1
UBLCP1,2
UBTD1,1
USP11,3
VAMP1,3
VPS45,4
