gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
ACLY,3,2,-0.004484885809058407,-0.24147918320017592,True
ACOX3,3,2,0.2350515627924755,0.37250494444416216,True
ADPRH,2,2,0.2900534858198429,0.2900534858198429,True
ARNT,2,2,0.05065815303827215,0.05065815303827215,False
ATP1A1,3,2,-0.309459256297103,-0.666187516996307,True
CAMSAP2,3,2,0.3383275959721317,0.5303862936569166,False
CDC42,3,2,-0.03735343645472463,-0.07798991609992134,False
CDK2AP2,3,2,0.46734948288015393,0.42331760008627106,True
CHST7,3,2,0.6019809512137106,0.7889410971946043,True
CNIH3,3,2,-0.009200362321501565,-0.2937435401181365,True
DCBLD2,3,2,0.3523285297136818,0.4901770646387913,False
DDAH2,3,2,0.49689415280044996,0.4863706950982756,True
F3,3,2,0.7853796075725668,0.9974716297338502,True
FAT1,3,2,0.47049417870121363,0.5577486945845478,True
FRG1,3,2,0.11182226023731283,-0.27429130663415946,True
GATAD2A,3,2,0.47504979501161354,0.35350045579576683,True
GLMN,3,2,-0.08220995780828311,-0.4955494385764778,True
H2AZ1,3,2,0.33721382112431986,0.5660769226672495,False
HAS3,2,2,0.7603012885692141,0.7603012885692141,True
HECTD1,3,2,0.2427982350045997,-0.22948509902573955,True
INPP5D,3,2,0.44199495283936924,0.33216789111579703,True
KCNB2,3,3,-0.15464426002052653,-0.15464426002052653,False
KLF9,3,2,0.3336337077404652,0.5770798764536456,False
LRRN3,3,2,-0.05902297632191811,-0.4523875794478336,True
MDH1,3,3,0.14554284985600763,0.14554284985600763,False
OSMR,2,2,1.0157521289966047,1.0157521289966047,True
PAK1,3,2,-0.22122237714781492,-0.6600264555656521,True
PLA2R1,2,2,0.28788620314726066,0.28788620314726066,False
PLCD3,3,2,0.28823803275978516,0.39826094895732567,True
PMPCB,3,2,0.14368507905917483,0.3035116864733771,False
RBM14,3,2,0.6681344697326171,0.9088321764835414,True
RIOK1,3,2,0.15129639426334704,-0.2413459817015653,True
SCARA3,3,2,0.6944593844327711,0.614201774969247,True
SCFD1,3,2,0.25945232999900786,0.37796086442799837,False
SCN1B,3,2,-0.6171856366649188,-0.9079770994349725,True
SH3BGRL3,3,2,0.45648784065747766,0.41370985694313056,True
SLC25A4,3,2,-0.15470627442637616,-0.48607223228639684,True
SOX4,3,2,0.7069179787571355,0.6165383338334254,True
SPINT2,3,2,-0.06274463030483624,-0.4313405164238189,True
SPRYD7,3,2,0.058868062980473944,-0.3157653167606034,True
STRADB,3,2,0.4178824742532982,0.6754191018505633,True
TBCC,3,2,-0.11146554089729932,-0.37543125758973606,True
TNFSF13B,3,2,0.4702095971022365,0.670080234946459,True
TNNT1,2,2,0.3849740908677225,0.3849740908677225,True
UBP1,3,2,0.36315237369207115,0.5941137556048703,False
VHL,3,2,0.37770708153743576,0.1627538539722928,True
ZBED5,3,3,0.2050430732044418,0.2050430732044418,False
