gene,cluster_id
ACLY,1
ACOX3,2
ADPRH,0
ARNT,2
ATP1A1,1
CAMSAP2,2
CDC42,2
CDK2AP2,0
CHST7,0
CNIH3,2
DCBLD2,2
DDAH2,0
F3,0
FAT1,0
FRG1,1
GATAD2A,0
GLMN,1
H2AZ1,2
HAS3,0
HECTD1,1
INPP5D,0
KCNB2,1
KLF9,2
LRRN3,1
MDH1,1
OSMR,0
PAK1,1
PLA2R1,2
PLCD3,0
PMPCB,1
RBM14,0
RIOK1,1
SCARA3,0
SCFD1,2
SCN1B,1
SH3BGRL3,0
SLC25A4,1
SOX4,0
SPINT2,1
SPRYD7,1
STRADB,2
TBCC,1
TNFSF13B,0
TNNT1,0
UBP1,2
VHL,0
ZBED5,1
