gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
BST2,0,0.7831728805083126,0.1774683251231922,1.0193429592671041e-05,0.7006316153782135,0.11118771531944302,2.950829951488403e-10,49.73003113118409,0.047365745119802335,3.978518477342175,3,up
WSCD1,0,0.5132398745143435,0.19168199350944767,0.007416075806046773,0.375324245728781,0.08475996792304177,9.507393964053392e-06,64.52350762182733,0.0666167115641276,5.637535917250162,3,up
YBX3,0,1.0297649435228728,0.26196559058592883,8.46225513194701e-05,0.9247445996758904,0.18166322986102895,3.5724575529588386e-07,35.906208649871004,0.07873074540130172,3.120427045849855,3,up
BBS7,3,-0.29817820205020373,0.19154336291423138,0.11953844367612958,-0.2448773493538971,0.06501128129073439,0.00016542613547949,66.33067518746626,0.06473132949018223,5.9401250578552744,3,down
NMNAT2,3,-0.4413823746916779,0.13821426706459322,0.0014057655257201786,-0.44230103538758,0.09784427002013779,6.170562276191514e-06,32.32024228329595,0.019473635613259842,2.955093321066041,3,down
TOPBP1,3,-0.15194485391938206,0.11726668809737241,0.19507178961576566,-0.16273870685988404,0.04055047785841484,5.9891545899438676e-05,71.11165612209581,0.024338945803865662,6.923207534682314,3,down
VRK1,3,-0.2518738732042301,0.1466314244550311,0.0858450328134298,-0.2181341949336231,0.05538037433365096,8.187797687140255e-05,61.66230515023548,0.03587176686522387,5.216797743937087,3,down
MAPKAPK2,5,0.4851413515576027,0.3295214410239354,0.14095058644365926,0.22487040107105158,0.05838095829061324,0.0001172640430613881,82.25903899886472,0.25593190938645827,11.273346465684781,3,up
NFE2L2,5,0.4571400318798546,0.1550678939471868,0.003198378618803272,0.38066064853324877,0.07523918939719478,4.2070988668790147e-07,60.444239638246025,0.03902865735231489,5.05615359611132,3,up
SERP1,5,0.26557219211468014,0.07851635817808744,0.0007186055729487395,0.2417596147602267,0.05007918237956557,1.3822496103036391e-06,39.81597294377918,0.0073373429173001214,3.323140869473063,3,up
SH3GLB1,5,0.27338102124814084,0.06093863250275347,7.251513429198996e-06,0.27338102124814084,0.06093863250275347,7.251513429198996e-06,0.0,0.0,1.0889777880914524,3,up
SLC2A5,5,0.6276057293380072,0.1676371342153199,0.0001812328677664561,0.5742806683044466,0.1179977732850352,1.1337544583307255e-06,32.652532098680155,0.029241408397887383,2.9696736378128996,3,up
