gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ACBD6,0.4781996942945114,0.44503947561314117,0.0,0.0,0.0
AK2,0.5133714427367576,0.08142542284662829,0.0,1.0,0.0
ANAPC5,0.25939990656556344,0.46855082367447054,0.0,0.0,0.0
ANKRD37,0.793797648737589,0.30760038472811,0.0,1.0,0.0
ASB8,0.49725749786974927,1.0,0.0,0.0,0.0
ATP6V1B2,0.4872477836463579,0.28932964280794876,1.0,0.0,0.0
BBS7,0.22309564361430922,0.277242446533405,0.0,0.0,0.0
BCAR3,0.6888764198881362,0.00323532629001266,0.0,1.0,0.0
BMPR1A,0.5585843848629877,0.0,0.0,1.0,0.0
BNIP3,0.7135271130474455,0.04602171108979027,0.0,0.0,0.0
BST2,0.7940952408256032,0.6996357247370312,1.0,1.0,0.0
CACNG2,0.24097180548832384,0.26212276359129566,0.0,0.0,0.0
CAP2,0.5240495046938314,0.3281839514396983,0.0,0.0,0.0
CDKN1A,1.0,0.3281610356020271,1.0,1.0,0.0
CMC1,0.28832970578269645,0.05443430867335104,0.0,0.0,0.0
CRYM,0.0,0.5883284158456387,0.0,0.0,0.0
CTPS1,0.5277412515783413,0.3265956660454128,0.0,0.0,0.0
CUL1,0.34026623625120583,0.07194738741793248,0.0,0.0,0.0
CUTA,0.6514839214718572,0.2712414067969305,0.0,0.0,0.0
DCUN1D2,0.2795951610237886,0.6432018038543017,0.0,0.0,0.0
DNAJA2,0.2689988193330027,0.2667384198692148,0.0,0.0,0.0
FKBP14,0.7531709374375195,0.1423942481949999,0.0,1.0,0.0
HCST,0.7700362656477099,0.07791791253114022,0.0,1.0,0.0
HDAC1,0.6308438336850147,0.4144681268111404,0.0,1.0,0.0
HYLS1,0.21576702513533721,0.7661500783909216,0.0,0.0,0.0
ID3,0.6589978261259046,0.08451785960711174,0.0,1.0,0.0
IL13RA1,0.7486825535960238,0.00815698890303555,0.0,1.0,0.0
IL1R1,0.8408920100315279,0.4097499998566782,0.0,1.0,0.0
KCTD5,0.5183606281162704,0.02148958458770228,0.0,1.0,0.0
KIF1C,0.6376605594731201,0.2374807921787354,1.0,1.0,0.0
MAPK4,0.519789176225669,0.11591480492859448,0.0,1.0,0.0
MAPKAPK2,0.7000916850683672,0.5036093138040988,0.0,1.0,0.0
MAT2A,0.8329281435437919,0.1675015281781046,0.0,1.0,0.0
MSX1,0.8956973553502464,0.4257186804456352,0.0,1.0,0.0
NBEA,0.23541007068138922,0.39430049679725554,0.0,0.0,0.0
NDUFAF5,0.2603666835337658,0.4239872553107009,0.0,0.0,0.0
NFE2L2,0.6014944370976599,0.5876683488889242,0.0,1.0,0.0
NIF3L1,0.479121138346273,0.5896042579288407,1.0,0.0,0.0
NMNAT2,0.1744155518956054,0.3594401429988478,0.0,0.0,0.0
PRR5,0.6296823524411785,0.7132327419176205,0.0,1.0,0.0
RABL2A,0.5475357771078567,0.35987121038723985,0.0,0.0,0.0
RGN,0.3597624874656768,0.8218403172742179,0.0,0.0,0.0
RHOT1,0.6689268832855993,0.08276745813018022,0.0,0.0,0.0
S100A16,0.7285610911153397,0.5299850356702949,0.0,1.0,0.0
SAMD9L,0.889229440335902,0.4619908368059339,0.0,1.0,0.0
SEMA3E,0.21022712413248135,0.33359809305362087,0.0,0.0,0.0
SERP1,0.5276417831621211,0.5298486136957182,0.0,1.0,0.0
SH3GLB1,0.5247701127947697,0.39734609550917266,0.0,1.0,0.0
SLC2A5,0.6888489877086003,0.3763446225883343,0.0,1.0,0.0
SNAPIN,0.5405732273800928,0.04118486925443881,0.0,0.0,0.0
SPAG9,0.5464445004047713,0.018016298885429178,1.0,0.0,0.0
SUDS3,0.33186439941122015,0.051319406631012705,0.0,0.0,0.0
SV2A,0.22325393412286296,0.2682188787759295,0.0,0.0,0.0
TCEA2,0.3177088536310769,0.4604110925487508,0.0,0.0,0.0
TGFB3,0.6915284857029311,0.1332550117292888,0.0,1.0,0.0
TLE1,0.489498588964539,0.23864148601770063,0.0,1.0,0.0
TOPBP1,0.30558709620139257,0.2935287886180416,0.0,0.0,0.0
TPK1,0.25910850371921773,0.42013903067384584,0.0,0.0,0.0
USP4,0.4405831340800606,0.09584758286139229,0.0,0.0,0.0
VRK1,0.2550306384723211,0.3135040651107807,0.0,0.0,0.0
WSCD1,0.6840330973796265,0.35102013397125753,1.0,1.0,0.0
YBX3,0.9442555105514869,0.3839632416869578,1.0,1.0,0.0
