gene,cluster_id
CD79B,1
CD99,2
CDAN1,1
CPLX1,1
CTSH,2
DDIT3,1
DOK1,1
FGR,1
FRG1,0
GADD45A,1
GINS1,0
HLA-F,2
IL13RA1,1
KIF1C,2
LMBR1,0
MANSC1,0
MLC1,1
NPAS3,1
NPL,1
NRDC,0
PBX3,1
PIK3R4,0
RBM38,1
SBF2,1
SLC16A3,1
SLX4IP,1
TAGLN3,2
TMED5,1
TOMM20,0
TRMT11,0
UROD,0
