gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
DPP6,0,-0.1884719681055383,0.1556307508094532,0.22588769962892896,-0.20788053007257357,0.055216244548038154,0.0001666532980187893,69.41788136314578,0.04197951683644794,6.539769280699276,3,down
LIN7B,0,-0.2684338983313289,0.06673368109992937,5.759220792288286e-05,-0.2684338983313289,0.06673368109992937,5.759220792288286e-05,0.0,0.0,1.4061734032356343,3,down
NPTN,0,-0.2575140804376988,0.2096187737585765,0.21926395253021191,-0.19878390034410565,0.05805917931249398,0.0006174859736965523,67.4896677613586,0.07947849638815827,6.151890375401404,3,down
RGS7,0,-0.3397751346528047,0.16354332122822995,0.03774760816034141,-0.3787342821520286,0.09221095064371412,4.003817115562689e-05,53.30404359123618,0.039067031228579054,4.283026098646613,3,down
RPH3A,0,-0.38064437021081854,0.244397518702667,0.11935644621156247,-0.30691090673919796,0.0874898669796843,0.0004515578518680068,60.11737833513884,0.10305332068286702,5.014715473837851,3,down
SRGAP3,0,-0.15490905729377177,0.13788459260632643,0.26123838420510626,-0.19108064637190947,0.051000009002920114,0.00017919137931197952,71.00406008860516,0.03396170718689103,6.897517397647935,3,down
NAV2,1,0.3777908246966483,0.16506378229283397,0.022093497148808896,0.26765887491534757,0.06795602964209654,8.192197254103369e-05,58.64431939699306,0.04345656213580235,4.836094995507295,3,up
NPAS3,1,0.29044678415492886,0.06785041570256868,1.8631241875780426e-05,0.29044678415492886,0.06785041570256868,1.8631241875780426e-05,0.0,0.0,1.618601535139327,3,up
TBR1,1,-0.5700486056436627,0.3152654920483494,0.07058251341105135,-0.412523622386686,0.11598650149136255,0.000375611192839993,59.6508030378252,0.17777855559828162,4.956728139781548,3,down
ZFHX3,1,0.4475544075147072,0.1244430488039259,0.0003225775559711782,0.38715751904510887,0.07046912601395809,3.929260426879177e-08,40.79694693699088,0.019577421317656774,3.3782041575988035,3,up
EFR3A,2,-0.16530238825476642,0.32958435909345746,0.6159854794806594,-0.22304099902084665,0.060472921129406186,0.00022577609598756605,85.89565221545102,0.23672076975457276,14.180024702673304,3,down
FBXO33,2,-0.18168024415681575,0.22722067761485046,0.4239563859702946,-0.2945152319668646,0.07866911303965071,0.00018131478246106674,77.49175721902446,0.09976135787723488,8.885633674124236,3,down
SLC45A1,2,-0.06930997193257518,0.17815814821003198,0.6972493555965051,-0.14215066372008564,0.044195526226639865,0.0012980799172822887,87.99750011488497,0.08178493390394301,16.66319532716941,3,down
ACTL6B,4,-0.42010555330956406,0.14793068836228956,0.004513036388424786,-0.4000784115260889,0.07449769039204686,7.858549591309765e-08,48.63270826126869,0.03119028548107013,3.8935282205894177,3,down
APBA2,4,-0.2467801986302303,0.046661425491041846,1.2316107277508012e-07,-0.2467801986302303,0.046661425491041846,1.2316107277508012e-07,0.0,0.0,0.9158731865515058,3,down
ICA1,4,-0.3692801069320869,0.19581179916418126,0.05930937117360964,-0.40495155820318735,0.07485820766592882,6.317227805857447e-08,64.2756108767235,0.06701301209013559,5.598416233510584,3,down
SLC25A12,4,-0.4682310257594217,0.2506536838596854,0.06175654117588582,-0.5394942885439363,0.086807917230262,5.138838669672371e-10,74.79916255274439,0.12086888873438112,7.936244198971259,3,down
SLC25A27,4,-0.422361525752175,0.10648318199941566,7.294731130815283e-05,-0.42071565267259176,0.07643118998425624,3.702128598015421e-08,27.809359568646304,0.0104821690403202,2.7704422457670344,3,down
ELP2,6,-0.13142315219116485,0.12766027851520037,0.3032562016996663,-0.13600560089895264,0.03584011926843008,0.00014777055632331392,76.67705045422065,0.030490036913164403,8.57524472226083,3,down
KIAA0232,6,-0.17166825594878682,0.11014576997243267,0.11910170764062669,-0.2113348000704672,0.05005458214130913,2.4205065107477362e-05,67.30365955708385,0.020513123572886507,6.116892511233046,3,down
SNX14,6,-0.18284150531473095,0.1495304884842347,0.2214163017417453,-0.20488786338480489,0.04949583177537523,3.480676545072489e-05,71.69182780318859,0.03999713207830675,7.065097619496878,3,down
UNC80,6,-0.06550823592682385,0.37304883741632516,0.8606063909471863,0.05404648514781754,0.07818439040817061,0.48939618965425413,95.04563110101834,0.2646151578951317,20.18420550406623,2,down
ATP1A1,11,-0.5075736595950396,0.2645749990803917,0.05505409474836214,-0.5067628837654332,0.09378493864136417,6.536862946873963e-08,75.66847882149457,0.137787828467696,8.219790227364857,3,down
ATP2B2,11,-0.35405996498332765,0.2757579374242923,0.19915873862206068,-0.3328221252697779,0.0745439140771352,8.015132518808164e-06,81.97525943810913,0.15958464885228282,11.09586012144073,3,down
DPP10,11,-0.4378708129159988,0.18323869402833734,0.016865821902943712,-0.42908172546473783,0.08190710358432542,1.6176534723440968e-07,59.24377636992507,0.055007256103684704,4.907225993637338,3,down
GABRG2,11,-0.3447934690886249,0.3515369917190308,0.326682977287876,-0.3601025807970256,0.08552285373618437,2.546926565387132e-05,74.57258317598715,0.2570451370634918,7.865525679790106,3,down
ITPR1,11,-0.5651608975107502,0.2660928678768198,0.03367654027410092,-0.6932085627661368,0.12174173669602383,1.2403071084169328e-08,70.45577137196982,0.1325189228328642,6.769511653800614,3,down
PPP3CA,11,-0.22648302678043936,0.29100524464538585,0.43640504703207117,-0.36010555256589966,0.08252678330904192,1.2799841173777177e-05,84.80542389498954,0.18952648092886243,13.162591612809095,3,down
SLC12A5,11,-0.2748960042869133,0.2202619796376121,0.2120160047250117,-0.3607156958907475,0.07518657428274314,1.6057178840421333e-06,78.94422541515453,0.09674739493901775,9.498581930296051,3,down
