gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
ACTL6B,0,-0.42010555330956406,0.14793068836228956,0.004513036388424786,-0.4000784115260889,0.07449769039204686,7.858549591309765e-08,48.63270826126869,0.03119028548107013,3.8935282205894177,3,down
GLS2,0,-0.42531613271376717,0.18477614841976428,0.02134694386278491,-0.5201948251246957,0.07391096066699794,1.9483922606547443e-12,76.22631978327415,0.06696917574968704,8.412664685347753,3,down
LPCAT4,0,-0.32501571138716784,0.0921308060898302,0.00041908612916589087,-0.32580954635898385,0.05680464161817146,9.715922278758039e-09,40.642115068129854,0.010247558078690948,3.369392292692979,3,down
PRC1,0,-0.27165991684209023,0.15664571275576758,0.08287703018558665,-0.31576384139390035,0.060093227491066825,1.4837377950308036e-07,66.74583506432646,0.042760483831800464,6.014284237384327,3,down
SCN4B,0,-0.423197367869149,0.21617591944889117,0.050270781440160534,-0.4061178982596324,0.07898569744887467,2.723161457007395e-07,67.7324981738067,0.09109125952068628,6.19818667950455,3,down
SP110,1,0.783156264143241,0.2885601528635638,0.006647337817150641,0.5571995090352764,0.11228388537930635,6.962116957808831e-07,67.80118086501965,0.1579983388732225,6.21140791410958,3,up
UGDH,1,0.49984970542269136,0.20784883614890334,0.016178161201724807,0.3223793647917089,0.06384198541292395,4.426317676884929e-07,78.81430938895349,0.08679882046003413,9.440334217649585,3,up
YAP1,1,0.7467462556878727,0.2660095234613674,0.004997168355556731,0.5942144614708391,0.11367106508329843,1.7182582677727345e-07,71.88712641871106,0.1399449825653179,7.114178471357473,3,up
KLF9,2,-0.07745811574993677,0.21447790539980535,0.7179893380583737,-0.21783966524419646,0.06747124782143887,0.0012438490131421425,83.16127906991576,0.0930329805894331,11.877386698812604,3,down
NIF3L1,2,-0.15984715625208512,0.23660930153156567,0.49931098194646517,-0.22515785751147643,0.050334284111557645,7.70394662601407e-06,86.4056486660203,0.1187405466642158,14.711992877518977,3,down
SSX2IP,2,-0.1752166802173208,0.2783827191480654,0.5290811126280408,-0.33708796645338884,0.09014734125311412,0.00018453328904672695,81.11628661055094,0.1643387719576827,10.591137234255344,3,down
CPEB1,3,-0.21265062950920305,0.04705764059924513,6.215015806471025e-06,-0.21265062950920305,0.04705764059924513,6.215015806471025e-06,0.0,0.0,1.362509282976298,3,down
SLC25A3,3,-0.20235144601983748,0.196288713253157,0.30259390129687047,-0.24342162713806625,0.06328976970243327,0.00011999080279230589,74.08746022205311,0.07202358322315588,7.7182708338845245,3,down
SRGAP3,3,-0.15490905729377177,0.13788459260632643,0.26123838420510626,-0.19108064637190947,0.051000009002920114,0.00017919137931197952,71.00406008860516,0.03396170718689103,6.897517397647935,3,down
TTC1,3,-0.14990234413632123,0.08356593631089806,0.07284171971019866,-0.1354422419672888,0.03630640359253222,0.00019107500312055898,54.81033729817918,0.010382424941689757,4.425790945147758,3,down
