gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ACTL6B,0.12543441621774576,0.5453842231328093,0.0,0.0,0.0
ANGPTL4,0.9817307791033385,0.09012762684390581,0.0,1.0,0.0
AP3M1,0.5285966035117627,0.0442407682956468,0.0,1.0,0.0
ATP6AP2,0.6141502508734251,0.24489818476316622,0.0,0.0,0.0
AVIL,0.5373503881868,0.05587911479093413,0.0,1.0,0.0
BAHD1,0.6338989928142192,0.2943184467303826,0.0,1.0,0.0
CDC123,0.2582557323867872,0.13367182027107494,0.0,0.0,0.0
CPEB1,0.29414917549870967,0.3167920864070625,0.0,0.0,0.0
CREG2,0.0,0.11082391535949883,0.0,0.0,0.0
DIPK1B,0.30025212100233456,0.17029754662757315,0.0,0.0,0.0
EPDR1,0.03263572128604159,0.4075350421147738,0.0,0.0,0.0
FAIM2,0.19951629746061883,0.2502442186416491,0.0,0.0,0.0
FBLN2,0.8474293090336379,0.54749022392484,0.0,0.0,0.0
FRG1,0.26318205154881547,0.4650220996523443,0.0,0.0,0.0
GATM,0.5761098649138023,0.045038874295504426,0.0,1.0,0.0
GHDC,0.29951183002451115,0.1462561294519799,0.0,0.0,0.0
GLS2,0.09052322894087028,0.6928367492154428,0.0,0.0,0.0
H2AX,0.627530539528469,0.10210006258348692,1.0,1.0,0.0
H2BC5,0.6785329362205698,1.0,0.0,1.0,0.0
HCLS1,0.8537918310281112,0.2944444229612864,0.0,1.0,0.0
IK,0.6271840806164721,0.0765762526082965,0.0,0.0,0.0
IL10RB,0.9557710391124574,0.18330851162753264,0.0,1.0,0.0
KLF9,0.7794941028621886,0.24432639739959358,0.0,0.0,0.0
KMT5A,0.6099434028402084,0.7261373365373933,0.0,1.0,0.0
LPCAT4,0.2105802881695785,0.5962705039115238,0.0,0.0,0.0
MTX3,0.259745413141546,0.1599526373573579,0.0,0.0,0.0
NBPF10,0.9902682767373264,0.1991820975869318,0.0,1.0,0.0
NECAP2,0.6754209250307444,0.3407132397732944,0.0,1.0,0.0
NIF3L1,0.5298383256787547,0.4084127340508155,1.0,0.0,0.0
NMT2,0.3234603528964996,0.12004831730251342,0.0,0.0,0.0
NUP210L,1.0,0.2439109370805331,0.0,1.0,0.0
OLR1,0.8452538492180329,0.2910172243314881,0.0,1.0,0.0
PARP4,0.6475946631761045,0.0,0.0,1.0,0.0
PNKD,0.11174997610883067,0.6542712120819961,0.0,0.0,0.0
PPARGC1A,0.19930667637333724,0.2823940405067665,0.0,0.0,0.0
PRC1,0.20124230751470717,0.6154004896685272,0.0,0.0,0.0
PTPN3,0.16792487221202199,0.15161246068083142,0.0,0.0,0.0
RPP25,0.25618867240142384,0.2209488574285362,0.0,0.0,0.0
SCN4B,0.061016290059819116,0.5564995622893335,0.0,0.0,0.0
SERINC1,0.6158953851173826,0.3594377991050183,0.0,0.0,0.0
SH2B3,0.8759943351212788,0.176975569185725,0.0,1.0,0.0
SLC25A3,0.221831488318606,0.19901333094020002,0.0,0.0,0.0
SP110,0.9723073473719687,0.3147268608648268,1.0,1.0,0.0
SRGAP3,0.2819401640175348,0.16986987942403248,0.0,0.0,0.0
SRP54,0.2874929119265162,0.16994267178789174,0.0,0.0,0.0
SSX2IP,0.4933505725226369,0.22347355203077832,1.0,0.0,0.0
TNFSF13B,0.835893951506527,0.21321692466841763,0.0,1.0,0.0
TTC1,0.3199841175002903,0.16738366058840778,0.0,0.0,0.0
U2AF2,0.5322511508493252,0.14155638802462764,0.0,1.0,0.0
UBA52,0.876360787167568,0.13954339040543096,0.0,1.0,0.0
UGDH,0.8180631210673813,0.4859799716481935,1.0,1.0,0.0
UNC79,0.2749974267438122,0.3477892571089179,0.0,0.0,0.0
YAP1,0.9347155063315755,0.4451721601864729,1.0,1.0,0.0
YBX1,0.7637222711955498,0.4504888687777304,0.0,1.0,0.0
YEATS4,0.060272089944246446,0.41900713375147147,0.0,0.0,0.0
ZNF22,0.9019247823719543,0.06170254144685523,0.0,1.0,0.0
