gene,cluster_id
ACTL6B,0
ANGPTL4,4
AP3M1,1
ATP6AP2,2
AVIL,1
BAHD1,5
CDC123,3
CPEB1,3
CREG2,3
DIPK1B,3
EPDR1,0
FAIM2,3
FBLN2,2
FRG1,0
GATM,1
GHDC,3
GLS2,0
H2AX,1
H2BC5,5
HCLS1,4
IK,2
IL10RB,4
KLF9,2
KMT5A,5
LPCAT4,0
MTX3,3
NBPF10,4
NECAP2,5
NIF3L1,2
NMT2,3
NUP210L,4
OLR1,4
PARP4,1
PNKD,0
PPARGC1A,3
PRC1,0
PTPN3,3
RPP25,3
SCN4B,0
SERINC1,2
SH2B3,4
SLC25A3,3
SP110,1
SRGAP3,3
SRP54,3
SSX2IP,2
TNFSF13B,4
TTC1,3
U2AF2,1
UBA52,4
UGDH,1
UNC79,3
YAP1,1
YBX1,5
YEATS4,0
ZNF22,4
