gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,mean_log2fc_sig,direction
ACTL6B,0,True,True,True,True,4,True,-0.2379465493189672,-0.5014298500035088,down
CPEB1,3,True,True,True,True,4,True,-0.009109466746702951,-0.22322816199714546,down
GLS2,0,True,True,True,True,4,True,-0.21304010621317845,-0.558996545840468,down
KLF9,2,True,True,True,True,4,True,0.3336337077404652,0.5770798764536456,up
LPCAT4,0,True,True,True,True,4,True,-0.08674649331465704,-0.36102882400716485,down
NIF3L1,2,True,True,True,True,4,True,0.16541074371756018,0.16541074371756018,up
PRC1,0,True,True,True,True,4,True,0.026945263198055642,-0.37642665874211967,down
SCN4B,0,True,True,True,True,4,True,-0.35139799914073616,-0.6076519227594406,down
SP110,1,True,True,True,True,4,True,0.8950186882162559,0.8950186882162559,up
UGDH,1,True,True,True,True,4,True,0.6406781414493237,0.6406781414493237,up
YAP1,1,True,True,True,True,4,True,0.833031736527648,0.833031736527648,up
ATP6AP2,2,True,False,True,True,4,False,0.15150818596640145,0.3044366357508843,up
BAHD1,5,True,False,True,True,4,False,0.33700126357210225,0.33700126357210225,up
EPDR1,0,True,False,True,True,4,False,-0.0581603635152493,-0.6544499751236503,down
FAIM2,3,True,False,True,True,4,False,0.07123993610158053,-0.3792727577592405,down
FBLN2,2,True,False,True,True,4,False,0.4511743750867569,0.6891014275764107,up
FRG1,0,True,False,True,True,4,False,0.11182226023731283,-0.27429130663415946,down
H2BC5,5,True,False,True,True,4,False,0.6032943497141714,0.4106002684899148,up
HCLS1,4,True,False,True,True,4,False,0.747955690317764,0.6995928888236888,up
KMT5A,5,True,False,True,True,4,False,0.35272425507937655,0.2974997665106649,up
NECAP2,5,True,True,True,True,4,False,0.5490313181766936,0.4054687271251054,up
NUP210L,4,True,False,True,True,4,False,0.9406824033489806,0.9406824033489806,up
OLR1,4,True,False,True,True,4,False,0.7964298603915502,0.6855142097451393,up
PNKD,0,True,False,True,True,4,False,-0.1636952870963929,-0.5239947658054644,down
PPARGC1A,3,True,False,True,True,4,False,0.06828164613940609,-0.37961841181210465,down
SERINC1,2,True,False,True,True,4,False,0.19519134270360894,0.30731426954259167,up
UNC79,3,True,False,True,True,4,False,0.030536981769329802,-0.254808379724353,down
YBX1,5,True,True,True,True,4,False,0.5972950987647389,0.5510729627057849,up
YEATS4,0,True,False,True,True,4,False,-0.14154426731528727,-0.6088790692713949,down
SLC25A3,3,True,True,True,False,3,True,0.13813286053610696,-0.34247619181957845,down
SRGAP3,3,True,True,True,False,3,True,0.14696782491417792,-0.2433601742610847,down
SSX2IP,2,True,True,True,False,3,True,0.10524437438002703,0.10524437438002703,up
TTC1,3,True,True,True,False,3,True,0.1400639621990202,-0.1806277131388625,down
CDC123,3,True,False,True,False,3,False,0.10840183027813784,-0.28241454559899726,down
DIPK1B,3,True,False,True,False,3,False,0.014464900444779735,-0.21316472861315905,down
GHDC,3,True,False,True,False,3,False,-0.0007916990916300529,-0.21438542916433834,down
IL10RB,4,True,False,True,False,3,False,0.6056247416781072,0.867751193121008,up
MTX3,3,True,False,True,False,3,False,0.1215800021722983,-0.2799581410595797,down
NBPF10,4,True,False,True,False,3,False,0.9246353079411751,0.9246353079411751,up
PTPN3,3,True,False,True,False,3,False,-0.12924000402528257,-0.4313653421196304,down
RPP25,3,True,False,True,False,3,False,-0.005302019869521797,-0.2858230178606376,down
SH2B3,4,True,False,True,False,3,False,0.5516503010395238,0.7362036402660159,up
SRP54,3,True,False,True,False,3,False,0.1733149328031461,-0.23420398752356353,down
TNFSF13B,4,True,False,True,False,3,False,0.4702095971022365,0.670080234946459,up
U2AF2,1,True,False,True,False,3,False,0.3659073579306333,0.16938936442731745,up
UBA52,4,True,False,True,False,3,False,0.519634801154643,0.7368079002506525,up
ANGPTL4,4,True,False,False,False,1,False,0.7311635447433593,0.910557427243314,up
AP3M1,1,True,False,False,False,1,False,0.3007204219851743,0.16336320973556395,up
AVIL,1,True,False,False,False,1,False,0.17779773629043416,0.17779773629043416,up
CREG2,3,True,False,False,False,1,False,-0.14500128708659688,-0.7082645482515533,down
GATM,1,True,False,False,False,1,False,0.4189846507312784,0.24171005728505657,up
H2AX,1,True,False,False,False,1,False,0.3265000219401542,0.3265000219401542,up
IK,2,True,False,False,False,1,False,0.1723005252200472,0.32592872957336194,up
NMT2,3,True,False,False,False,1,False,0.12688345629636633,-0.17489558537923733,down
PARP4,1,True,False,False,False,1,False,0.5937646336903343,0.35958469746545885,up
ZNF22,4,True,False,False,False,1,False,0.5636948250828877,0.7789615722136558,up
