Riker Engine — Stability Profiling Report
============================================================

Config: /home/kai001/riker-engine/disease_days/2026-05-02_crc_v0332/blind_pc/config.yaml
Runs attempted: 50
Runs successful: 50
Total time: 70764.4s (1179.4m)

Core gene counts across runs:
  Min: 5994
  Max: 6057
  Mean: 6027.4
  Variance: ±31.5 genes (0.5%)

Unique genes seen: 6192
  Iron-clad (>=90% of runs): 5748
  Borderline (50-89%):       393
  Stochastic (<50%):         51

Iron-clad genes (5748):
  CD177: 50/50 (100%)
  CD1D: 50/50 (100%)
  CD2: 50/50 (100%)
  CD200: 50/50 (100%)
  CD200R1: 50/50 (100%)
  CD209: 50/50 (100%)
  CD22: 50/50 (100%)
  CD247: 49/50 (98%)
  CD248: 47/50 (94%)
  CD27: 50/50 (100%)
  CD276: 50/50 (100%)
  CD28: 50/50 (100%)
  CD320: 50/50 (100%)
  CD33: 48/50 (96%)
  CD36: 50/50 (100%)
  CD37: 50/50 (100%)
  CD3D: 50/50 (100%)
  CD4: 50/50 (100%)
  CD40: 46/50 (92%)
  CD44: 50/50 (100%)
  CD46: 50/50 (100%)
  CD48: 50/50 (100%)
  CD52: 50/50 (100%)
  CD53: 50/50 (100%)
  CD55: 50/50 (100%)
  CD59: 50/50 (100%)
  CD69: 50/50 (100%)
  CD7: 50/50 (100%)
  CD79A: 50/50 (100%)
  CD79B: 50/50 (100%)
  CD81: 50/50 (100%)
  CD8A: 50/50 (100%)
  CD96: 50/50 (100%)
  CDA: 50/50 (100%)
  CDADC1: 50/50 (100%)
  CDC123: 50/50 (100%)
  CDC14A: 50/50 (100%)
  CDC16: 50/50 (100%)
  CDC20: 50/50 (100%)
  CDC25A: 49/50 (98%)
  CDC25B: 50/50 (100%)
  CDC25C: 50/50 (100%)
  CDC27: 50/50 (100%)
  CDC34: 50/50 (100%)
  CDC42EP2: 50/50 (100%)
  CDC42EP3: 50/50 (100%)
  CDC42EP5: 50/50 (100%)
  CDC42SE2: 49/50 (98%)
  CDC45: 50/50 (100%)
  CDC50B: 50/50 (100%)
  CDC5L: 50/50 (100%)
  CDC6: 50/50 (100%)
  CDC7: 50/50 (100%)
  CDCA2: 50/50 (100%)
  CDCA3: 50/50 (100%)
  CDCA4: 50/50 (100%)
  CDCA5: 50/50 (100%)
  CDCA7: 50/50 (100%)
  CDCA8: 50/50 (100%)
  CDH11: 50/50 (100%)
  CDH19: 50/50 (100%)
  CDH3: 50/50 (100%)
  CDHR2: 50/50 (100%)
  CDHR5: 50/50 (100%)
  CDK1: 50/50 (100%)
  CDK12: 50/50 (100%)
  CDK16: 50/50 (100%)
  CDK2: 50/50 (100%)
  CDK20: 50/50 (100%)
  CDK2AP1: 50/50 (100%)
  CDK4: 50/50 (100%)
  CDK5: 50/50 (100%)
  CDK5RAP1: 50/50 (100%)
  CDK8: 50/50 (100%)
  CDKL2: 50/50 (100%)
  CDKN1A: 50/50 (100%)
  CDKN2A: 50/50 (100%)
  CDKN2AIP: 50/50 (100%)
  CDKN2B: 50/50 (100%)
  CDKN3: 50/50 (100%)
  CDR2L: 50/50 (100%)
  CDS1: 50/50 (100%)
  CDT1: 50/50 (100%)
  CEACAM1: 50/50 (100%)
  CEACAM6: 50/50 (100%)
  CEACAM7: 50/50 (100%)
  CEBPB: 50/50 (100%)
  CEBPD: 50/50 (100%)
  CEBPZ: 50/50 (100%)
  CEBPZOS: 50/50 (100%)
  CEL: 50/50 (100%)
  CELSR1: 50/50 (100%)
  CELSR2: 50/50 (100%)
  CELSR3: 50/50 (100%)
  CEMIP: 50/50 (100%)
  CENPA: 50/50 (100%)
  CENPB: 50/50 (100%)
  CENPC: 50/50 (100%)
  CENPE: 49/50 (98%)
  CENPF: 50/50 (100%)
  CENPH: 50/50 (100%)
  CENPI: 50/50 (100%)
  CENPK: 50/50 (100%)
  CENPL: 50/50 (100%)
  CENPN: 50/50 (100%)
  CENPO: 49/50 (98%)
  CENPQ: 50/50 (100%)
  CENPU: 48/50 (96%)
  CENPW: 50/50 (100%)
  CEP104: 50/50 (100%)
  CEP112: 50/50 (100%)
  CEP120: 46/50 (92%)
  CEP126: 49/50 (98%)
  CEP131: 50/50 (100%)
  CEP192: 50/50 (100%)
  CEP41: 50/50 (100%)
  CEP43: 47/50 (94%)
  CEP55: 49/50 (98%)
  CEP57L1: 48/50 (96%)
  CEP70: 50/50 (100%)
  CEP72: 50/50 (100%)
  CEP78: 50/50 (100%)
  CEP85L: 49/50 (98%)
  CERCAM: 50/50 (100%)
  CERK: 50/50 (100%)
  CERS2: 50/50 (100%)
  CERS5: 50/50 (100%)
  CERT1: 50/50 (100%)
  CES2: 50/50 (100%)
  CES3: 50/50 (100%)
  CETN2: 50/50 (100%)
  CFAP20: 50/50 (100%)
  CFAP20DC: 50/50 (100%)
  CFAP263: 50/50 (100%)
  CFAP298: 50/50 (100%)
  CFAP92: 50/50 (100%)
  CFAP97: 50/50 (100%)
  CFB: 50/50 (100%)
  CFD: 50/50 (100%)
  CFH: 50/50 (100%)
  CFHR1: 50/50 (100%)
  CFI: 50/50 (100%)
  CFL1: 49/50 (98%)
  CGREF1: 50/50 (100%)
  CGRRF1: 48/50 (96%)
  CH25H: 50/50 (100%)
  CHAC1: 50/50 (100%)
  CHAF1A: 50/50 (100%)
  CHAF1B: 50/50 (100%)
  CHAMP1: 50/50 (100%)
  CHCHD10: 48/50 (96%)
  CHCHD2: 50/50 (100%)
  CHCHD6: 50/50 (100%)
  CHCHD7: 50/50 (100%)
  CHCT1: 50/50 (100%)
  CHD4: 50/50 (100%)
  CHD6: 50/50 (100%)
  CHD9: 50/50 (100%)
  CHDH: 49/50 (98%)
  CHEK1: 50/50 (100%)
  CHEK2: 50/50 (100%)
  CHERP: 50/50 (100%)
  CHFR: 50/50 (100%)
  CHGA: 50/50 (100%)
  CHGB: 50/50 (100%)
  CHI3L1: 50/50 (100%)
  CHKB: 50/50 (100%)
  CHL1: 50/50 (100%)
  CHLSN: 50/50 (100%)
  CHML: 47/50 (94%)
  CHMP1B: 50/50 (100%)
  CHMP2A: 50/50 (100%)
  CHMP2B: 50/50 (100%)
  CHMP5: 50/50 (100%)
  CHN1: 50/50 (100%)
  CHODL: 50/50 (100%)
  CHORDC1: 50/50 (100%)
  CHP1: 50/50 (100%)
  CHP2: 50/50 (100%)
  CHPF: 50/50 (100%)
  CHPF2: 50/50 (100%)
  CHPT1: 49/50 (98%)
  CHRDL1: 50/50 (100%)
  CHRM2: 50/50 (100%)
  CHRNA3: 50/50 (100%)
  CHST14: 50/50 (100%)
  CHST5: 50/50 (100%)
  CHST9: 50/50 (100%)
  CHSY1: 50/50 (100%)
  CHTF18: 50/50 (100%)
  CIAO1: 50/50 (100%)
  CIAO2B: 50/50 (100%)
  CIAPIN1: 50/50 (100%)
  CIB1: 50/50 (100%)
  CIBAR1: 50/50 (100%)
  CIDEB: 50/50 (100%)
  CIDEC: 50/50 (100%)
  CIMIP2C: 50/50 (100%)
  CIP2A: 50/50 (100%)
  CIPC: 50/50 (100%)
  CIRBP: 50/50 (100%)
  CITED2: 50/50 (100%)
  CITED4: 49/50 (98%)
  CIZ1: 50/50 (100%)
  CKAP2: 50/50 (100%)
  CKAP2L: 50/50 (100%)
  CKAP5: 50/50 (100%)
  CKB: 50/50 (100%)
  CKLF: 50/50 (100%)
  CKMT1A: 50/50 (100%)
  CKMT2: 50/50 (100%)
  CKS1B: 50/50 (100%)
  CKS2: 50/50 (100%)
  CLBA1: 49/50 (98%)
  CLCA1: 50/50 (100%)
  CLCA4: 50/50 (100%)
  CLCC1: 50/50 (100%)
  CLCN5: 50/50 (100%)
  CLDN1: 50/50 (100%)
  CLDN12: 50/50 (100%)
  CLDN2: 49/50 (98%)
  CLDN23: 50/50 (100%)
  CLDN5: 49/50 (98%)
  CLDN7: 50/50 (100%)
  CLDN8: 50/50 (100%)
  CLEC10A: 50/50 (100%)
  CLEC1A: 50/50 (100%)
  CLEC2B: 49/50 (98%)
  CLEC2D: 50/50 (100%)
  CLECL1: 50/50 (100%)
  CLIC1: 50/50 (100%)
  CLIC2: 50/50 (100%)
  CLIC5: 50/50 (100%)
  CLIC6: 50/50 (100%)
  CLINT1: 50/50 (100%)
  CLK1: 50/50 (100%)
  CLK3: 50/50 (100%)
  CLMN: 50/50 (100%)
  CLNS1A: 50/50 (100%)
  CLPB: 50/50 (100%)
  CLPP: 50/50 (100%)
  CLPTM1L: 48/50 (96%)
  CLRN3: 50/50 (100%)
  CLSPN: 47/50 (94%)
  CLTA: 50/50 (100%)
  CLTB: 50/50 (100%)
  CLU: 50/50 (100%)
  CLYBL: 50/50 (100%)
  CMA1: 50/50 (100%)
  CMAS: 49/50 (98%)
  CMBL: 50/50 (100%)
  CMC2: 49/50 (98%)
  CMSS1: 50/50 (100%)
  CMTM7: 50/50 (100%)
  CMTM8: 50/50 (100%)
  CMTR1: 50/50 (100%)
  CNEP1R1: 50/50 (100%)
  CNGA1: 50/50 (100%)
  CNIH3: 50/50 (100%)
  CNIH4: 50/50 (100%)
  CNN2: 50/50 (100%)
  CNNM2: 50/50 (100%)
  CNNM3: 50/50 (100%)
  CNNM4: 50/50 (100%)
  CNOT10: 49/50 (98%)
  CNOT11: 50/50 (100%)
  CNOT8: 50/50 (100%)
  CNOT9: 50/50 (100%)
  CNP: 48/50 (96%)
  CNPY2: 45/50 (90%)
  CNPY3: 50/50 (100%)
  CNR1: 50/50 (100%)
  CNST: 50/50 (100%)
  CNTN1: 50/50 (100%)
  CNTN3: 50/50 (100%)
  CNTN4: 50/50 (100%)
  CNTNAP3B: 50/50 (100%)
  COA1: 50/50 (100%)
  COA4: 50/50 (100%)
  COASY: 49/50 (98%)
  COCH: 50/50 (100%)
  COG1: 50/50 (100%)
  COG5: 50/50 (100%)
  COG6: 50/50 (100%)
  COG8: 50/50 (100%)
  COL10A1: 49/50 (98%)
  COL11A1: 50/50 (100%)
  COL12A1: 50/50 (100%)
  COL17A1: 50/50 (100%)
  COL18A1: 50/50 (100%)
  COL1A1: 50/50 (100%)
  COL1A2: 50/50 (100%)
  COL27A1: 50/50 (100%)
  COL28A1: 46/50 (92%)
  COL3A1: 50/50 (100%)
  COL4A1: 50/50 (100%)
  COL4A2: 48/50 (96%)
  COL4A4: 50/50 (100%)
  COL4A5: 50/50 (100%)
  COL4A6: 50/50 (100%)
  COL5A1: 50/50 (100%)
  COL5A2: 50/50 (100%)
  COL5A3: 50/50 (100%)
  COL6A3: 49/50 (98%)
  COL7A1: 50/50 (100%)
  COL8A1: 50/50 (100%)
  COL9A3: 50/50 (100%)
  COLEC12: 50/50 (100%)
  COLGALT1: 50/50 (100%)
  COMMD5: 48/50 (96%)
  COMMD6: 50/50 (100%)
  COMMD7: 50/50 (100%)
  COMP: 50/50 (100%)
  COMT: 50/50 (100%)
  COP1: 45/50 (90%)
  COPA: 50/50 (100%)
  COPG2: 50/50 (100%)
  COPRS: 50/50 (100%)
  COPS4: 50/50 (100%)
  COPS6: 50/50 (100%)
  COPS7A: 50/50 (100%)
  COPS8: 49/50 (98%)
  COPS9: 49/50 (98%)
  COQ10B: 50/50 (100%)
  COQ9: 50/50 (100%)
  COX4I1: 50/50 (100%)
  COX5A: 50/50 (100%)
  COX5B: 49/50 (98%)
  COX6B2: 50/50 (100%)
  COX6C: 47/50 (94%)
  COX7C: 50/50 (100%)
  COX8A: 50/50 (100%)
  COXFA4L3: 50/50 (100%)
  CPA3: 50/50 (100%)
  CPA5: 50/50 (100%)
  CPAP: 50/50 (100%)
  CPEB2: 50/50 (100%)
  CPEB3: 50/50 (100%)
  CPED1: 50/50 (100%)
  CPLANE1: 50/50 (100%)
  CPLX1: 49/50 (98%)
  CPM: 50/50 (100%)
  CPNE1: 50/50 (100%)
  CPNE5: 50/50 (100%)
  CPNE8: 50/50 (100%)
  CPOX: 50/50 (100%)
  CPSF3: 50/50 (100%)
  CPSF4: 50/50 (100%)
  CPSF6: 47/50 (94%)
  CPSF7: 50/50 (100%)
  CPT1A: 50/50 (100%)
  CR2: 50/50 (100%)
  CRABP2: 50/50 (100%)
  CRACD: 50/50 (100%)
  CRACR2A: 50/50 (100%)
  CRADD: 50/50 (100%)
  CRAMP1: 50/50 (100%)
  CRAT: 50/50 (100%)
  CRBN: 50/50 (100%)
  CREB3L2: 50/50 (100%)
  CREBL2: 50/50 (100%)
  CREBRF: 50/50 (100%)
  CREBZF: 47/50 (94%)
  CREG1: 49/50 (98%)
  CREM: 50/50 (100%)
  CRIP1: 50/50 (100%)
  CRIPTO3: 50/50 (100%)
  CRK: 50/50 (100%)
  CRLS1: 50/50 (100%)
  CROT: 50/50 (100%)
  CRTAM: 50/50 (100%)
  CRTAP: 50/50 (100%)
  CRTC3: 50/50 (100%)
  CRYBA2: 48/50 (96%)
  CRYBG1: 50/50 (100%)
  CRYBG3: 50/50 (100%)
  CRYL1: 49/50 (98%)
  CRYZL1: 50/50 (100%)
  CSAD: 49/50 (98%)
  CSE1L: 50/50 (100%)
  CSF1: 49/50 (98%)
  CSF1R: 49/50 (98%)
  CSF2RB: 50/50 (100%)
  CSGALNACT1: 50/50 (100%)
  CSGALNACT2: 50/50 (100%)
  CSNK1E: 50/50 (100%)
  CSNK1G3: 48/50 (96%)
  CSNK2A2: 50/50 (100%)
  CSNK2B: 50/50 (100%)
  CSPP1: 50/50 (100%)
  CSRNP1: 50/50 (100%)
  CSRNP2: 48/50 (96%)
  CST1: 46/50 (92%)
  CST2: 50/50 (100%)
  CST4: 50/50 (100%)
  CSTF1: 50/50 (100%)
  CSTF2: 50/50 (100%)
  CSTF3: 50/50 (100%)
  CTBP2: 50/50 (100%)
  CTBS: 50/50 (100%)
  CTH: 50/50 (100%)
  CTHRC1: 50/50 (100%)
  CTNNAL1: 50/50 (100%)
  CTNNB1: 50/50 (100%)
  CTNNBL1: 50/50 (100%)
  CTPS1: 50/50 (100%)
  CTPS2: 50/50 (100%)
  CTSB: 50/50 (100%)
  CTSE: 50/50 (100%)
  CTSG: 50/50 (100%)
  CTSH: 50/50 (100%)
  CTSK: 50/50 (100%)
  CTSL: 50/50 (100%)
  CTSO: 46/50 (92%)
  CTSS: 50/50 (100%)
  CTSV: 50/50 (100%)
  CTSW: 50/50 (100%)
  CTU2: 50/50 (100%)
  CUEDC1: 50/50 (100%)
  CUEDC2: 50/50 (100%)
  CUL1: 50/50 (100%)
  CUL4A: 50/50 (100%)
  CUL7: 50/50 (100%)
  CUTA: 50/50 (100%)
  CWC15: 45/50 (90%)
  CWF19L1: 50/50 (100%)
  CWH43: 50/50 (100%)
  CX3CL1: 50/50 (100%)
  CXCL1: 50/50 (100%)
  CXCL10: 49/50 (98%)
  CXCL11: 50/50 (100%)
  CXCL12: 50/50 (100%)
  CXCL13: 50/50 (100%)
  CXCL16: 50/50 (100%)
  CXCL2: 48/50 (96%)
  CXCL3: 50/50 (100%)
  CXCL5: 46/50 (92%)
  CXCL6: 46/50 (92%)
  CXCL8: 50/50 (100%)
  CXCR2: 50/50 (100%)
  CXCR4: 50/50 (100%)
  CXXC5: 50/50 (100%)
  CXorf38: 46/50 (92%)
  CYB561: 50/50 (100%)
  CYB561A3: 50/50 (100%)
  CYB5A: 49/50 (98%)
  CYB5B: 50/50 (100%)
  CYB5D1: 50/50 (100%)
  CYB5D2: 50/50 (100%)
  CYB5R2: 50/50 (100%)
  CYBRD1: 50/50 (100%)
  CYLD: 49/50 (98%)
  CYP27B1: 50/50 (100%)
  CYP2C18: 50/50 (100%)
  CYP2J2: 48/50 (96%)
  CYP2S1: 50/50 (100%)
  CYP2U1: 50/50 (100%)
  CYP2W1: 50/50 (100%)
  CYP39A1: 50/50 (100%)
  CYP3A43: 49/50 (98%)
  CYP3A5: 49/50 (98%)
  CYP4F12: 50/50 (100%)
  CYP4V2: 50/50 (100%)
  CYP4X1: 50/50 (100%)
  CYS1: 50/50 (100%)
  CYSLTR1: 50/50 (100%)
  CYSTM1: 50/50 (100%)
  CYTIP: 50/50 (100%)
  CYYR1: 50/50 (100%)
  DAAM1: 50/50 (100%)
  DACT3: 50/50 (100%)
  DAP3: 50/50 (100%)
  DAPK1: 49/50 (98%)
  DAPK2: 47/50 (94%)
  DAPL1: 50/50 (100%)
  DARS1: 50/50 (100%)
  DAXX: 50/50 (100%)
  DAZAP1: 50/50 (100%)
  DAZAP2: 50/50 (100%)
  DBF4: 50/50 (100%)
  DBNDD1: 50/50 (100%)
  DCAF1: 50/50 (100%)
  DCAF11: 50/50 (100%)
  DCAF13: 50/50 (100%)
  DCAF16: 50/50 (100%)
  DCAF7: 50/50 (100%)
  DCBLD2: 50/50 (100%)
  DCLK1: 50/50 (100%)
  DCLRE1A: 50/50 (100%)
  DCLRE1B: 50/50 (100%)
  DCLRE1C: 50/50 (100%)
  DCP1A: 50/50 (100%)
  DCPS: 50/50 (100%)
  DCTD: 50/50 (100%)
  DCTN2: 50/50 (100%)
  DCUN1D2: 49/50 (98%)
  DCUN1D5: 45/50 (90%)
  DDB1: 50/50 (100%)
  DDIAS: 50/50 (100%)
  DDIT4: 50/50 (100%)
  DDR2: 50/50 (100%)
  DDRGK1: 50/50 (100%)
  DDTL: 50/50 (100%)
  DDX1: 50/50 (100%)
  DDX10: 50/50 (100%)
  DDX18: 50/50 (100%)
  DDX19A: 50/50 (100%)
  DDX20: 50/50 (100%)
  DDX21: 50/50 (100%)
  DDX23: 50/50 (100%)
  DDX27: 50/50 (100%)
  DDX28: 50/50 (100%)
  DDX31: 50/50 (100%)
  DDX39A: 50/50 (100%)
  DDX3X: 50/50 (100%)
  DDX41: 49/50 (98%)
  DDX49: 50/50 (100%)
  DDX50: 50/50 (100%)
  DDX51: 50/50 (100%)
  DDX52: 50/50 (100%)
  DDX54: 47/50 (94%)
  DDX55: 50/50 (100%)
  DDX56: 50/50 (100%)
  DDX60: 50/50 (100%)
  DDX60L: 50/50 (100%)
  DECR1: 50/50 (100%)
  DEF8: 50/50 (100%)
  DEFA6: 50/50 (100%)
  DEFB1: 50/50 (100%)
  DEGS1: 48/50 (96%)
  DEK: 47/50 (94%)
  DELE1: 50/50 (100%)
  DENND1B: 50/50 (100%)
  DENND2A: 50/50 (100%)
  DENND3: 46/50 (92%)
  DENND4A: 50/50 (100%)
  DENND4B: 50/50 (100%)
  DENND5A: 50/50 (100%)
  DENND5B: 50/50 (100%)
  DENND6A: 50/50 (100%)
  DENR: 50/50 (100%)
  DEPDC1: 50/50 (100%)
  DEPDC1B: 50/50 (100%)
  DERA: 50/50 (100%)
  DES: 50/50 (100%)
  DESI1: 50/50 (100%)
  DET1: 50/50 (100%)
  DFFA: 47/50 (94%)
  DFFB: 50/50 (100%)
  DGAT2: 50/50 (100%)
  DGKA: 50/50 (100%)
  DGKZ: 50/50 (100%)
  DGLUCY: 50/50 (100%)
  DHCR7: 50/50 (100%)
  DHDDS: 50/50 (100%)
  DHODH: 50/50 (100%)
  DHPS: 50/50 (100%)
  DHRS1: 50/50 (100%)
  DHRS11: 50/50 (100%)
  DHRS12: 50/50 (100%)
  DHRS4L2: 50/50 (100%)
  DHRS7: 50/50 (100%)
  DHRS7B: 50/50 (100%)
  DHRS9: 50/50 (100%)
  DHX30: 48/50 (96%)
  DHX33: 47/50 (94%)
  DHX34: 50/50 (100%)
  DHX35: 50/50 (100%)
  DHX37: 50/50 (100%)
  DHX40: 50/50 (100%)
  DHX8: 50/50 (100%)
  DHX9: 46/50 (92%)
  DIABLO: 50/50 (100%)
  DIAPH1: 50/50 (100%)
  DIAPH3: 50/50 (100%)
  DIDO1: 50/50 (100%)
  DIMT1: 50/50 (100%)
  DIO2: 50/50 (100%)
  DIPK2A: 50/50 (100%)
  DIS3: 50/50 (100%)
  DISP2: 50/50 (100%)
  DKK2: 48/50 (96%)
  DKK3: 50/50 (100%)
  DKK4: 50/50 (100%)
  DLAT: 49/50 (98%)
  DLD: 50/50 (100%)
  DLG1: 46/50 (92%)
  DLGAP5: 50/50 (100%)
  DLL1: 50/50 (100%)
  DLST: 50/50 (100%)
  DMAP1: 50/50 (100%)
  DMXL1: 50/50 (100%)
  DMXL2: 50/50 (100%)
  DNAAF11: 50/50 (100%)
  DNAAF4: 50/50 (100%)
  DNAAF5: 50/50 (100%)
  DNAAF9: 50/50 (100%)
  DNAH10: 50/50 (100%)
  DNAH14: 50/50 (100%)
  DNAH7: 50/50 (100%)
  DNAI4: 50/50 (100%)
  DNAJB1: 49/50 (98%)
  DNAJB14: 50/50 (100%)
  DNAJB4: 49/50 (98%)
  DNAJC10: 50/50 (100%)
  DNAJC13: 50/50 (100%)
  DNAJC2: 50/50 (100%)
  DNAJC27: 50/50 (100%)
  DNAJC28: 50/50 (100%)
  DNAJC4: 49/50 (98%)
  DNAJC6: 50/50 (100%)
  DNAJC9: 50/50 (100%)
  DNASE1L3: 47/50 (94%)
  DNASE2: 50/50 (100%)
  DNM1: 50/50 (100%)
  DNM1L: 50/50 (100%)
  DNM3: 50/50 (100%)
  DNMT1: 50/50 (100%)
  DNMT3A: 49/50 (98%)
  DNMT3B: 50/50 (100%)
  DNPH1: 50/50 (100%)
  DNTTIP1: 50/50 (100%)
  DNTTIP2: 50/50 (100%)
  DOCK10: 50/50 (100%)
  DOCK2: 50/50 (100%)
  DOCK5: 50/50 (100%)
  DOCK6: 50/50 (100%)
  DOCK8: 45/50 (90%)
  DOCK9: 50/50 (100%)
  DOHH: 50/50 (100%)
  DOK4: 50/50 (100%)
  DOLK: 50/50 (100%)
  DONSON: 50/50 (100%)
  DOP1B: 50/50 (100%)
  DORIP1: 50/50 (100%)
  DOT1L: 47/50 (94%)
  DPAGT1: 50/50 (100%)
  DPCD: 50/50 (100%)
  DPEP1: 50/50 (100%)
  DPF2: 50/50 (100%)
  DPH2: 50/50 (100%)
  DPH6: 50/50 (100%)
  DPH7: 47/50 (94%)
  DPM1: 50/50 (100%)
  DPM2: 50/50 (100%)
  DPP10: 46/50 (92%)
  DPP3: 46/50 (92%)
  DPP7: 50/50 (100%)
  DPT: 50/50 (100%)
  DPY19L1: 50/50 (100%)
  DPYD: 50/50 (100%)
  DPYSL2: 50/50 (100%)
  DQX1: 50/50 (100%)
  DRAM1: 50/50 (100%)
  DRAP1: 50/50 (100%)
  DRG1: 50/50 (100%)
  DROSHA: 48/50 (96%)
  DSC2: 50/50 (100%)
  DSC3: 50/50 (100%)
  DSCC1: 50/50 (100%)
  DSEL: 48/50 (96%)
  DSG2: 47/50 (94%)
  DSG3: 46/50 (92%)
  DSN1: 50/50 (100%)
  DST: 45/50 (90%)
  DTD1: 50/50 (100%)
  DTL: 50/50 (100%)
  DTNBP1: 50/50 (100%)
  DTYMK: 50/50 (100%)
  DUOXA2: 50/50 (100%)
  DUS1L: 50/50 (100%)
  DUS3L: 50/50 (100%)
  DUS4L: 50/50 (100%)
  DUSP10: 45/50 (90%)
  DUSP14: 50/50 (100%)
  DUSP19: 50/50 (100%)
  DUSP7: 50/50 (100%)
  DVL3: 50/50 (100%)
  DXO: 50/50 (100%)
  DYNC1LI1: 50/50 (100%)
  DYNC2I2: 50/50 (100%)
  DYNLRB1: 50/50 (100%)
  DYNLT2B: 50/50 (100%)
  DYNLT3: 50/50 (100%)
  DYRK4: 50/50 (100%)
  E2F1: 50/50 (100%)
  E2F3: 50/50 (100%)
  E2F5: 50/50 (100%)
  E2F6: 50/50 (100%)
  E2F7: 50/50 (100%)
  E2F8: 50/50 (100%)
  E4F1: 50/50 (100%)
  EAF1: 50/50 (100%)
  EAF2: 49/50 (98%)
  EAPP: 50/50 (100%)
  EARS2: 49/50 (98%)
  EBPL: 47/50 (94%)
  ECD: 50/50 (100%)
  ECE2: 50/50 (100%)
  ECH1: 50/50 (100%)
  ECHDC1: 47/50 (94%)
  ECHDC2: 50/50 (100%)
  ECHS1: 50/50 (100%)
  ECI1: 50/50 (100%)
  ECI2: 50/50 (100%)
  ECM1: 50/50 (100%)
  ECRG4: 50/50 (100%)
  ECSCR: 50/50 (100%)
  ECT2: 50/50 (100%)
  EDAR: 50/50 (100%)
  EDEM2: 50/50 (100%)
  EDEM3: 50/50 (100%)
  EDIL3: 50/50 (100%)
  EDN3: 50/50 (100%)
  EDNRA: 50/50 (100%)
  EDNRB: 50/50 (100%)
  EEF1AKMT1: 50/50 (100%)
  EEF1D: 50/50 (100%)
  EEF1E1: 50/50 (100%)
  EEF2KMT: 50/50 (100%)
  EEFSEC: 50/50 (100%)
  EEIG2: 50/50 (100%)
  EEPD1: 50/50 (100%)
  EFCAB11: 50/50 (100%)
  EFCAB14: 50/50 (100%)
  EFCAB7: 50/50 (100%)
  EFEMP1: 47/50 (94%)
  EFL1: 50/50 (100%)
  EFNA2: 45/50 (90%)
  EFNA3: 50/50 (100%)
  EFNA4: 50/50 (100%)
  EFNA5: 50/50 (100%)
  EFS: 45/50 (90%)
  EFTUD2: 50/50 (100%)
  EGF: 49/50 (98%)
  EGFL6: 50/50 (100%)
  EGFR: 50/50 (100%)
  EGLN1: 50/50 (100%)
  EGLN3: 50/50 (100%)
  EGR1: 50/50 (100%)
  EGR2: 50/50 (100%)
  EGR3: 50/50 (100%)
  EHBP1: 50/50 (100%)
  EHD4: 50/50 (100%)
  EHHADH: 50/50 (100%)
  EHMT2: 50/50 (100%)
  EID1: 50/50 (100%)
  EIF1AD: 50/50 (100%)
  EIF1AX: 50/50 (100%)
  EIF1B: 50/50 (100%)
  EIF2AK1: 49/50 (98%)
  EIF2AK2: 50/50 (100%)
  EIF2AK3: 50/50 (100%)
  EIF2B3: 50/50 (100%)
  EIF2B5: 50/50 (100%)
  EIF2S1: 50/50 (100%)
  EIF2S2: 50/50 (100%)
  EIF2S3: 50/50 (100%)
  EIF3B: 50/50 (100%)
  EIF3CL: 50/50 (100%)
  EIF3E: 50/50 (100%)
  EIF3G: 50/50 (100%)
  EIF3H: 49/50 (98%)
  EIF3I: 50/50 (100%)
  EIF3J: 50/50 (100%)
  EIF3K: 50/50 (100%)
  EIF3M: 50/50 (100%)
  EIF4A2: 48/50 (96%)
  EIF4A3: 50/50 (100%)
  EIF4E3: 50/50 (100%)
  EIF4EBP1: 50/50 (100%)
  EIF4G1: 50/50 (100%)
  EIF5A2: 50/50 (100%)
  EIF5B: 50/50 (100%)
  EIF6: 50/50 (100%)
  EIPR1: 50/50 (100%)
  ELAC1: 49/50 (98%)
  ELAC2: 50/50 (100%)
  ELAPOR2: 49/50 (98%)
  ELAVL1: 50/50 (100%)
  ELK1: 50/50 (100%)
  ELK3: 50/50 (100%)
  ELL2: 50/50 (100%)
  ELL3: 50/50 (100%)
  ELMO2: 50/50 (100%)
  ELN: 50/50 (100%)
  ELOB: 50/50 (100%)
  ELOC: 50/50 (100%)
  ELOVL5: 50/50 (100%)
  ELP1: 50/50 (100%)
  ELP4: 49/50 (98%)
  EMC1: 50/50 (100%)
  EMC10: 50/50 (100%)
  EMC3: 49/50 (98%)
  EMC4: 49/50 (98%)
  EMC7: 50/50 (100%)
  EMC8: 50/50 (100%)
  EMCN: 50/50 (100%)
  EMD: 50/50 (100%)
  EMG1: 50/50 (100%)
  EMILIN2: 48/50 (96%)
  EMP1: 50/50 (100%)
  ENAH: 50/50 (100%)
  ENC1: 50/50 (100%)
  ENDOD1: 50/50 (100%)
  ENGASE: 50/50 (100%)
  ENKD1: 50/50 (100%)
  ENO1: 50/50 (100%)
  ENO2: 50/50 (100%)
  ENOPH1: 50/50 (100%)
  ENOSF1: 50/50 (100%)
  ENOX2: 49/50 (98%)
  ENPP2: 50/50 (100%)
  ENPP3: 50/50 (100%)
  ENPP5: 50/50 (100%)
  ENPP6: 45/50 (90%)
  ENTPD3: 50/50 (100%)
  ENTPD4: 50/50 (100%)
  ENTPD5: 50/50 (100%)
  ENTPD6: 50/50 (100%)
  ENTR1: 50/50 (100%)
