run_i,run_j,n_genes_i,n_genes_j,n_intersection,n_union,jaccard
14,36,6030,6036,5914,6152,0.9613133940182055
14,37,6030,6043,5926,6147,0.9640475028469172
14,38,6030,6005,5896,6139,0.9604170060270403
14,39,6030,5994,5887,6137,0.9592634837868665
14,40,6030,6020,5903,6147,0.960305840247275
14,41,6030,6053,5935,6148,0.9653545868575146
14,42,6030,6039,5925,6144,0.96435546875
14,43,6030,6037,5912,6155,0.9605199025182778
14,44,6030,6024,5900,6154,0.9587260318492038
14,45,6030,6029,5909,6150,0.9608130081300813
14,46,6030,6029,5929,6130,0.96721044045677
14,47,6030,6013,5895,6148,0.9588484059856864
14,48,6030,6035,5919,6146,0.9630654083957045
14,49,6030,6018,5910,6138,0.9628543499511242
14,50,6030,6042,5928,6144,0.96484375
15,16,5995,6030,5897,6128,0.9623041775456919
15,17,5995,6032,5901,6126,0.9632713026444663
15,18,5995,6030,5880,6145,0.9568755085435313
15,19,5995,6029,5884,6140,0.9583061889250815
15,20,5995,6023,5889,6129,0.9608418991678903
15,21,5995,6006,5872,6129,0.9580682003589492
15,22,5995,6015,5874,6136,0.9573011734028684
15,23,5995,6057,5916,6136,0.9641460234680573
15,24,5995,6037,5894,6138,0.9602476376669925
15,25,5995,6007,5873,6129,0.9582313591124164
15,26,5995,6019,5884,6130,0.9598694942903752
15,27,5995,6031,5884,6142,0.9579941387170303
15,28,5995,6044,5896,6143,0.9597916327527267
15,29,5995,6009,5863,6141,0.9547304999185801
15,30,5995,6046,5905,6136,0.9623533246414603
15,31,5995,6041,5906,6130,0.9634584013050571
15,32,5995,6027,5883,6139,0.9582993972959766
15,33,5995,6023,5883,6135,0.9589242053789732
15,34,5995,6034,5892,6137,0.9600782141111293
15,35,5995,6001,5876,6120,0.9601307189542484
15,36,5995,6036,5893,6138,0.9600847181492342
15,37,5995,6043,5903,6135,0.9621841890790546
15,38,5995,6005,5867,6133,0.9566280776129138
15,39,5995,5994,5866,6123,0.9580271108933529
15,40,5995,6020,5878,6137,0.9577969692031938
15,41,5995,6053,5910,6138,0.9628543499511242
15,42,5995,6039,5887,6147,0.957702944525785
15,43,5995,6037,5898,6134,0.9615259210955331
15,44,5995,6024,5885,6134,0.959406586240626
15,45,5995,6029,5888,6136,0.9595827900912647
15,46,5995,6029,5888,6136,0.9595827900912647
15,47,5995,6013,5885,6123,0.961130164951821
15,48,5995,6035,5896,6134,0.9611998695793935
15,49,5995,6018,5874,6139,0.9568333604821632
15,50,5995,6042,5898,6139,0.9607427919856654
16,17,6030,6032,5925,6137,0.9654554342512628
16,18,6030,6030,5914,6146,0.962251871135698
16,19,6030,6029,5910,6149,0.9611318913644495
16,20,6030,6023,5917,6136,0.9643089960886571
16,21,6030,6006,5901,6135,0.9618581907090464
16,22,6030,6015,5913,6132,0.9642857142857143
16,23,6030,6057,5946,6141,0.9682462139716659
16,24,6030,6037,5919,6148,0.9627521145087834
16,25,6030,6007,5900,6137,0.9613817826299494
16,26,6030,6019,5913,6136,0.9636571056062582
16,27,6030,6031,5921,6140,0.9643322475570033
16,28,6030,6044,5927,6147,0.9642101838295103
16,29,6030,6009,5895,6144,0.95947265625
16,30,6030,6046,5933,6143,0.9658147484942211
16,31,6030,6041,5933,6138,0.9666014988595634
16,32,6030,6027,5905,6152,0.959850455136541
16,33,6030,6023,5908,6145,0.9614320585842148
16,34,6030,6034,5927,6137,0.9657813263809679
16,35,6030,6001,5903,6128,0.9632832898172323
16,36,6030,6036,5919,6147,0.9629087359687653
16,37,6030,6043,5932,6141,0.9659664549747599
16,38,6030,6005,5889,6146,0.9581841848356655
16,39,6030,5994,5881,6143,0.9573498290737424
16,40,6030,6020,5903,6147,0.960305840247275
16,41,6030,6053,5942,6141,0.9675948542582641
16,42,6030,6039,5917,6152,0.9618010403120937
16,43,6030,6037,5927,6140,0.9653094462540717
16,44,6030,6024,5908,6146,0.9612756264236902
16,45,6030,6029,5910,6149,0.9611318913644495
16,46,6030,6029,5914,6145,0.9624084621643613
16,47,6030,6013,5904,6139,0.961720149861541
16,48,6030,6035,5921,6144,0.9637044270833334
16,49,6030,6018,5900,6148,0.9596616785946649
16,50,6030,6042,5921,6151,0.9626077060640547
17,18,6032,6030,5915,6147,0.9622580120383927
17,19,6032,6029,5920,6141,0.9640123758345547
17,20,6032,6023,5920,6135,0.9649551752241239
17,21,6032,6006,5899,6139,0.960905684964978
17,22,6032,6015,5916,6131,0.9649323112053498
17,23,6032,6057,5951,6138,0.9695340501792115
17,24,6032,6037,5921,6148,0.9630774235523748
17,25,6032,6007,5897,6142,0.9601107131227613
17,26,6032,6019,5915,6136,0.9639830508474576
17,27,6032,6031,5925,6138,0.9652981427174976
17,28,6032,6044,5936,6140,0.9667752442996743
17,29,6032,6009,5902,6139,0.9613943639029158
17,30,6032,6046,5940,6138,0.967741935483871
17,31,6032,6041,5935,6138,0.9669273378950798
17,32,6032,6027,5914,6145,0.9624084621643613
17,33,6032,6023,5914,6141,0.963035336264452
17,34,6032,6034,5920,6146,0.9632281158477058
17,35,6032,6001,5905,6128,0.9636096605744126
17,36,6032,6036,5926,6142,0.9648323021816998
17,37,6032,6043,5937,6138,0.9672531769305963
17,38,6032,6005,5893,6144,0.9591471354166666
17,39,6032,5994,5885,6141,0.9583129783422896
17,40,6032,6020,5919,6133,0.9651067992825697
17,41,6032,6053,5940,6145,0.9666395443449959
17,42,6032,6039,5923,6148,0.9634027325959662
17,43,6032,6037,5919,6150,0.9624390243902439
17,44,6032,6024,5911,6145,0.961920260374288
17,45,6032,6029,5917,6144,0.9630533854166666
17,46,6032,6029,5916,6145,0.9627339300244101
17,47,6032,6013,5908,6137,0.9626853511487697
17,48,6032,6035,5927,6140,0.9653094462540717
17,49,6032,6018,5907,6143,0.9615822887839818
17,50,6032,6042,5925,6149,0.9635713124085217
18,19,6030,6029,5917,6142,0.9633669814392706
18,20,6030,6023,5908,6145,0.9614320585842148
18,21,6030,6006,5901,6135,0.9618581907090464
18,22,6030,6015,5895,6150,0.9585365853658536
18,23,6030,6057,5940,6147,0.9663250366032211
18,24,6030,6037,5913,6154,0.960838479038024
18,25,6030,6007,5906,6131,0.9633012559125754
18,26,6030,6019,5900,6149,0.9595056106684013
18,27,6030,6031,5926,6135,0.9659331703341484
18,28,6030,6044,5924,6150,0.9632520325203252
18,29,6030,6009,5895,6144,0.95947265625
18,30,6030,6046,5930,6146,0.9648551903677188
18,31,6030,6041,5933,6138,0.9666014988595634
18,32,6030,6027,5904,6153,0.9595319356411507
18,33,6030,6023,5912,6141,0.9627096564077512
18,34,6030,6034,5929,6135,0.9664221678891606
18,35,6030,6001,5896,6135,0.9610431947840261
18,36,6030,6036,5921,6145,0.9635475996745322
18,37,6030,6043,5921,6152,0.9624512353706112
18,38,6030,6005,5901,6134,0.9620149983697425
18,39,6030,5994,5887,6137,0.9592634837868665
18,40,6030,6020,5907,6143,0.9615822887839818
18,41,6030,6053,5922,6161,0.9612075961694531
18,42,6030,6039,5913,6156,0.9605263157894737
18,43,6030,6037,5921,6146,0.9633908232997072
18,44,6030,6024,5919,6135,0.9647921760391198
18,45,6030,6029,5909,6150,0.9608130081300813
18,46,6030,6029,5912,6147,0.9617699690906133
18,47,6030,6013,5900,6143,0.9604427804004558
18,48,6030,6035,5920,6145,0.9633848657445078
18,49,6030,6018,5902,6146,0.9602993817116824
18,50,6030,6042,5930,6142,0.9654835558450017
19,20,6029,6023,5908,6144,0.9615885416666666
19,21,6029,6006,5895,6140,0.9600977198697068
19,22,6029,6015,5905,6139,0.9618830428408536
19,23,6029,6057,5948,6138,0.9690452916259368
19,24,6029,6037,5910,6156,0.9600389863547758
19,25,6029,6007,5896,6140,0.9602605863192183
19,26,6029,6019,5920,6128,0.9660574412532638
19,27,6029,6031,5923,6137,0.9651295421215578
19,28,6029,6044,5928,6145,0.964686737184703
19,29,6029,6009,5894,6144,0.9593098958333334
19,30,6029,6046,5941,6134,0.9685360286925334
19,31,6029,6041,5933,6137,0.9667590027700831
19,32,6029,6027,5912,6144,0.9622395833333334
19,33,6029,6023,5927,6125,0.9676734693877551
19,34,6029,6034,5923,6140,0.964657980456026
19,35,6029,6001,5896,6134,0.9611998695793935
19,36,6029,6036,5914,6151,0.9614696797268737
19,37,6029,6043,5918,6154,0.9616509587260319
19,38,6029,6005,5904,6130,0.9631321370309951
19,39,6029,5994,5887,6136,0.959419817470665
19,40,6029,6020,5913,6136,0.9636571056062582
19,41,6029,6053,5926,6156,0.9626380766731644
19,42,6029,6039,5925,6143,0.9645124531987628
19,43,6029,6037,5922,6144,0.9638671875
19,44,6029,6024,5911,6142,0.9623901009443178
19,45,6029,6029,5911,6147,0.9616072881080202
19,46,6029,6029,5930,6128,0.9676892950391645
19,47,6029,6013,5902,6140,0.9612377850162866
19,48,6029,6035,5922,6142,0.9641810485183979
19,49,6029,6018,5904,6143,0.9610939280481849
19,50,6029,6042,5921,6150,0.9627642276422764
20,21,6023,6006,5888,6141,0.9588014981273408
20,22,6023,6015,5898,6140,0.960586319218241
20,23,6023,6057,5950,6130,0.9706362153344209
20,24,6023,6037,5908,6152,0.9603381014304291
20,25,6023,6007,5880,6150,0.9560975609756097
20,26,6023,6019,5908,6134,0.9631561786762308
20,27,6023,6031,5910,6144,0.9619140625
20,28,6023,6044,5916,6151,0.9617948301089254
20,29,6023,6009,5898,6134,0.9615259210955331
20,30,6023,6046,5932,6137,0.9665960567052305
20,31,6023,6041,5930,6134,0.9667427453537659
20,32,6023,6027,5898,6152,0.9587126137841352
20,33,6023,6023,5905,6141,0.9615697769092981
20,34,6023,6034,5916,6141,0.9633610161211529
20,35,6023,6001,5894,6130,0.9615008156606851
20,36,6023,6036,5925,6134,0.965927616563417
20,37,6023,6043,5922,6144,0.9638671875
20,38,6023,6005,5884,6144,0.9576822916666666
20,39,6023,5994,5878,6139,0.9574849323994136
20,40,6023,6020,5904,6139,0.961720149861541
20,41,6023,6053,5937,6139,0.9670956181788565
20,42,6023,6039,5918,6144,0.9632161458333334
20,43,6023,6037,5923,6137,0.9651295421215578
20,44,6023,6024,5908,6139,0.9623717217787914
20,45,6023,6029,5914,6138,0.963506028022157
20,46,6023,6029,5904,6148,0.9603122966818478
20,47,6023,6013,5901,6135,0.9618581907090464
20,48,6023,6035,5919,6139,0.9641635445512299
20,49,6023,6018,5905,6136,0.9623533246414603
20,50,6023,6042,5921,6144,0.9637044270833334
21,22,6006,6015,5901,6120,0.9642156862745098
21,23,6006,6057,5919,6144,0.96337890625
21,24,6006,6037,5901,6142,0.9607619667860632
21,25,6006,6007,5877,6136,0.9577900912646675
21,26,6006,6019,5895,6130,0.9616639477977161
21,27,6006,6031,5901,6136,0.9617014341590613
21,28,6006,6044,5915,6135,0.9641401792991035
21,29,6006,6009,5868,6147,0.9546120058565154
21,30,6006,6046,5910,6142,0.9622272875284924
21,31,6006,6041,5909,6138,0.9626914304333659
21,32,6006,6027,5897,6136,0.9610495436766623
21,33,6006,6023,5892,6137,0.9600782141111293
21,34,6006,6034,5906,6134,0.9628301271600913
21,35,6006,6001,5876,6131,0.9584080900342522
21,36,6006,6036,5901,6141,0.9609184171958964
21,37,6006,6043,5905,6144,0.9611002604166666
21,38,6006,6005,5879,6132,0.9587410306588389
21,39,6006,5994,5871,6129,0.9579050416054822
21,40,6006,6020,5892,6134,0.9605477665471145
21,41,6006,6053,5911,6148,0.9614508783344177
21,42,6006,6039,5905,6140,0.9617263843648208
21,43,6006,6037,5889,6154,0.9569385765355866
21,44,6006,6024,5884,6146,0.9573706475756589
21,45,6006,6029,5893,6142,0.9594594594594594
21,46,6006,6029,5905,6130,0.9632952691680261
21,47,6006,6013,5879,6140,0.9574918566775245
21,48,6006,6035,5914,6127,0.965235841357924
21,49,6006,6018,5880,6144,0.95703125
21,50,6006,6042,5910,6138,0.9628543499511242
22,23,6015,6057,5930,6142,0.9654835558450017
22,24,6015,6037,5901,6151,0.9593562022435377
22,25,6015,6007,5885,6137,0.9589375916571615
22,26,6015,6019,5900,6134,0.9618519726116727
22,27,6015,6031,5908,6138,0.9625285109156076
22,28,6015,6044,5913,6146,0.9620891636836967
22,29,6015,6009,5879,6145,0.9567127746135069
22,30,6015,6046,5928,6133,0.9665742703407794
22,31,6015,6041,5922,6134,0.9654385392892076
22,32,6015,6027,5913,6129,0.9647577092511013
22,33,6015,6023,5895,6143,0.9596288458407944
22,34,6015,6034,5909,6140,0.9623778501628665
22,35,6015,6001,5878,6138,0.9576409253828608
22,36,6015,6036,5919,6132,0.9652641878669276
22,37,6015,6043,5910,6148,0.961288223812622
22,38,6015,6005,5890,6130,0.9608482871125612
22,39,6015,5994,5867,6142,0.9552263106479973
22,40,6015,6020,5899,6136,0.9613754889178618
22,41,6015,6053,5922,6146,0.9635535307517085
22,42,6015,6039,5916,6138,0.9638318670576735
22,43,6015,6037,5910,6142,0.9622272875284924
22,44,6015,6024,5895,6144,0.95947265625
22,45,6015,6029,5901,6143,0.9606055673123881
22,46,6015,6029,5905,6139,0.9618830428408536
22,47,6015,6013,5891,6137,0.9599152680462767
22,48,6015,6035,5912,6138,0.9631801889866406
22,49,6015,6018,5888,6145,0.9581773799837267
22,50,6015,6042,5918,6139,0.9640006515719173
23,24,6057,6037,5940,6154,0.9652258693532662
23,25,6057,6007,5918,6146,0.9629027009437032
23,26,6057,6019,5933,6143,0.9658147484942211
23,27,6057,6031,5945,6143,0.9677681914374084
23,28,6057,6044,5955,6146,0.9689228766677513
23,29,6057,6009,5915,6151,0.9616322549178995
23,30,6057,6046,5955,6148,0.9686076772934288
23,31,6057,6041,5958,6140,0.970358306188925
23,32,6057,6027,5931,6153,0.9639200390053633
23,33,6057,6023,5937,6143,0.9664658961419502
23,34,6057,6034,5954,6137,0.9701808701319863
23,35,6057,6001,5921,6137,0.9648036499918528
23,36,6057,6036,5945,6148,0.9669811320754716
23,37,6057,6043,5957,6143,0.9697216343805958
23,38,6057,6005,5916,6146,0.9625772860397006
23,39,6057,5994,5917,6134,0.9646234104988588
23,40,6057,6020,5940,6137,0.9678996252240508
23,41,6057,6053,5962,6148,0.9697462589459988
23,42,6057,6039,5939,6157,0.9645931460126685
23,43,6057,6037,5948,6146,0.9677839245037423
23,44,6057,6024,5932,6149,0.9647097088957554
23,45,6057,6029,5938,6148,0.9658425504229018
23,46,6057,6029,5939,6147,0.9661623556206279
23,47,6057,6013,5932,6138,0.9664385793418051
23,48,6057,6035,5948,6144,0.9680989583333334
23,49,6057,6018,5934,6141,0.9662921348314607
23,50,6057,6042,5950,6149,0.967637014148642
24,25,6037,6007,5905,6139,0.9618830428408536
24,26,6037,6019,5907,6149,0.960644007155635
24,27,6037,6031,5914,6154,0.9610009749756256
24,28,6037,6044,5916,6165,0.9596107055961071
24,29,6037,6009,5885,6161,0.9552020775848077
24,30,6037,6046,5927,6156,0.9628005198180637
24,31,6037,6041,5931,6147,0.9648609077598829
24,32,6037,6027,5912,6152,0.9609882964889467
24,33,6037,6023,5913,6147,0.9619326500732065
24,34,6037,6034,5917,6154,0.9614884627884303
24,35,6037,6001,5897,6141,0.9602670574824947
24,36,6037,6036,5922,6151,0.9627702812550805
24,37,6037,6043,5926,6154,0.9629509262268443
24,38,6037,6005,5881,6161,0.9545528323324136
24,39,6037,5994,5901,6130,0.9626427406199021
24,40,6037,6020,5905,6152,0.959850455136541
24,41,6037,6053,5939,6151,0.9655340595025199
24,42,6037,6039,5928,6148,0.9642160052049447
24,43,6037,6037,5922,6152,0.9626137841352406
24,44,6037,6024,5904,6157,0.9589085593633263
24,45,6037,6029,5908,6158,0.9594024033777201
24,46,6037,6029,5909,6157,0.9597206431703752
24,47,6037,6013,5906,6144,0.9612630208333334
24,48,6037,6035,5928,6144,0.96484375
24,49,6037,6018,5903,6152,0.9595253576072822
24,50,6037,6042,5930,6149,0.9643844527565458
25,26,6007,6019,5881,6145,0.9570382424735557
25,27,6007,6031,5897,6141,0.9602670574824947
25,28,6007,6044,5909,6142,0.9620644741126669
25,29,6007,6009,5869,6147,0.9547746868391085
25,30,6007,6046,5907,6146,0.9611129189716889
25,31,6007,6041,5904,6144,0.9609375
25,32,6007,6027,5890,6144,0.9586588541666666
25,33,6007,6023,5898,6132,0.961839530332681
25,34,6007,6034,5910,6131,0.9639536780296852
25,35,6007,6001,5875,6133,0.9579324963313224
25,36,6007,6036,5897,6146,0.9594858444516758
25,37,6007,6043,5911,6139,0.9628604007167291
25,38,6007,6005,5880,6132,0.958904109589041
25,39,6007,5994,5871,6130,0.9577487765089723
25,40,6007,6020,5893,6134,0.9607107923051842
25,41,6007,6053,5910,6150,0.9609756097560975
25,42,6007,6039,5893,6153,0.9577441898261011
25,43,6007,6037,5909,6135,0.9631621841890791
25,44,6007,6024,5893,6138,0.9600847181492342
25,45,6007,6029,5895,6141,0.9599413776257938
25,46,6007,6029,5901,6135,0.9618581907090464
25,47,6007,6013,5880,6140,0.9576547231270358
25,48,6007,6035,5907,6135,0.9628361858190709
25,49,6007,6018,5888,6137,0.9594264298517191
25,50,6007,6042,5905,6144,0.9611002604166666
26,27,6019,6031,5911,6139,0.9628604007167291
26,28,6019,6044,5909,6154,0.9601884952876178
26,29,6019,6009,5888,6140,0.958957654723127
26,30,6019,6046,5928,6137,0.9659442724458205
26,31,6019,6041,5928,6132,0.9667318982387475
26,32,6019,6027,5904,6142,0.9612504070335396
26,33,6019,6023,5919,6123,0.9666829985301323
26,34,6019,6034,5915,6138,0.9636689475399153
26,35,6019,6001,5897,6123,0.9630899885676956
26,36,6019,6036,5913,6142,0.9627157277759687
26,37,6019,6043,5921,6141,0.9641752157629051
26,38,6019,6005,5886,6138,0.9589442815249267
26,39,6019,5994,5880,6133,0.9587477580303277
26,40,6019,6020,5904,6135,0.9623471882640586
26,41,6019,6053,5931,6141,0.9658036150464093
26,42,6019,6039,5923,6135,0.9654441727791361
26,43,6019,6037,5921,6135,0.965118174409128
26,44,6019,6024,5905,6138,0.962039752362333
26,45,6019,6029,5908,6140,0.962214983713355
26,46,6019,6029,5911,6137,0.9631741893433273
26,47,6019,6013,5892,6140,0.9596091205211726
26,48,6019,6035,5913,6141,0.9628724963361016
26,49,6019,6018,5902,6135,0.9620211898940505
26,50,6019,6042,5916,6145,0.9627339300244101
27,28,6031,6044,5933,6142,0.965971996092478
27,29,6031,6009,5900,6140,0.9609120521172638
27,30,6031,6046,5938,6139,0.9672585111581691
27,31,6031,6041,5929,6143,0.9651636008464919
27,32,6031,6027,5918,6140,0.963843648208469
27,33,6031,6023,5917,6137,0.9641518657324426
27,34,6031,6034,5927,6138,0.965623981753014
27,35,6031,6001,5892,6140,0.9596091205211726
27,36,6031,6036,5924,6143,0.9643496662868305
27,37,6031,6043,5921,6153,0.9622948155371364
27,38,6031,6005,5908,6128,0.9640992167101827
27,39,6031,5994,5893,6132,0.9610241356816699
27,40,6031,6020,5918,6133,0.9649437469427686
27,41,6031,6053,5951,6133,0.9703244741562042
27,42,6031,6039,5922,6148,0.9632400780741704
27,43,6031,6037,5929,6139,0.9657924743443558
27,44,6031,6024,5909,6146,0.9614383338756916
27,45,6031,6029,5919,6141,0.9638495359062041
27,46,6031,6029,5924,6136,0.9654498044328553
27,47,6031,6013,5903,6141,0.9612440970525973
27,48,6031,6035,5926,6140,0.9651465798045603
27,49,6031,6018,5909,6140,0.9623778501628665
27,50,6031,6042,5922,6151,0.9627702812550805
28,29,6044,6009,5901,6152,0.9592002600780234
28,30,6044,6046,5947,6143,0.968093765261273
28,31,6044,6041,5931,6154,0.9637634059148521
28,32,6044,6027,5921,6150,0.9627642276422764
28,33,6044,6023,5926,6141,0.9649894154046572
28,34,6044,6034,5935,6143,0.9661403223180857
28,35,6044,6001,5905,6140,0.9617263843648208
28,36,6044,6036,5935,6145,0.9658258746948739
28,37,6044,6043,5937,6150,0.9653658536585366
28,38,6044,6005,5909,6140,0.9623778501628665
28,39,6044,5994,5890,6148,0.9580351333767079
28,40,6044,6020,5922,6142,0.9641810485183979
28,41,6044,6053,5947,6150,0.9669918699186992
28,42,6044,6039,5935,6148,0.9653545868575146
28,43,6044,6037,5932,6149,0.9647097088957554
28,44,6044,6024,5920,6148,0.962914769030579
28,45,6044,6029,5921,6152,0.9624512353706112
28,46,6044,6029,5928,6145,0.964686737184703
28,47,6044,6013,5918,6139,0.9640006515719173
28,48,6044,6035,5936,6143,0.9663031092300179
28,49,6044,6018,5906,6156,0.9593892137751787
28,50,6044,6042,5929,6157,0.9629689783985708
29,30,6009,6046,5914,6141,0.963035336264452
29,31,6009,6041,5909,6141,0.9622211366226999
29,32,6009,6027,5881,6155,0.9554833468724614
29,33,6009,6023,5886,6146,0.9576960624796615
29,34,6009,6034,5898,6145,0.9598047192839707
29,35,6009,6001,5871,6139,0.9563446815442255
29,36,6009,6036,5897,6148,0.9591737150292778
29,37,6009,6043,5925,6127,0.9670311734943692
29,38,6009,6005,5871,6143,0.9557219599544197
29,39,6009,5994,5853,6150,0.9517073170731707
29,40,6009,6020,5882,6147,0.9568895396128193
29,41,6009,6053,5920,6142,0.963855421686747
29,42,6009,6039,5903,6145,0.9606183889340928
29,43,6009,6037,5893,6153,0.9577441898261011
29,44,6009,6024,5897,6136,0.9610495436766623
29,45,6009,6029,5892,6146,0.9586723071916694
29,46,6009,6029,5884,6154,0.9561260968475788
29,47,6009,6013,5885,6137,0.9589375916571615
29,48,6009,6035,5896,6148,0.9590110605074821
29,49,6009,6018,5892,6135,0.9603911980440097
29,50,6009,6042,5896,6155,0.9579203899268887
30,31,6046,6041,5949,6138,0.969208211143695
30,32,6046,6027,5931,6142,0.9656463692608271
30,33,6046,6023,5930,6139,0.9659553673236684
30,34,6046,6034,5933,6147,0.9651862697250692
30,35,6046,6001,5914,6133,0.9642915375835643
30,36,6046,6036,5938,6144,0.9664713541666666
30,37,6046,6043,5947,6142,0.9682513839140345
30,38,6046,6005,5926,6125,0.9675102040816327
30,39,6046,5994,5907,6133,0.9631501712049568
30,40,6046,6020,5920,6146,0.9632281158477058
30,41,6046,6053,5965,6134,0.972448646886208
30,42,6046,6039,5947,6138,0.9688823721081785
30,43,6046,6037,5946,6137,0.968877301613166
30,44,6046,6024,5935,6135,0.967400162999185
30,45,6046,6029,5935,6140,0.9666123778501629
30,46,6046,6029,5932,6143,0.9656519615822888
30,47,6046,6013,5918,6141,0.9636866959778537
30,48,6046,6035,5950,6131,0.9704778992007829
30,49,6046,6018,5921,6143,0.9638613055510337
30,50,6046,6042,5945,6143,0.9677681914374084
31,32,6041,6027,5924,6144,0.9641927083333334
31,33,6041,6023,5927,6137,0.9657813263809679
31,34,6041,6034,5931,6144,0.96533203125
31,35,6041,6001,5902,6140,0.9612377850162866
31,36,6041,6036,5934,6143,0.9659775354061534
31,37,6041,6043,5935,6149,0.9651975931045699
31,38,6041,6005,5898,6148,0.9593363695510735
31,39,6041,5994,5893,6142,0.9594594594594594
31,40,6041,6020,5924,6137,0.9652924881864103
31,41,6041,6053,5944,6150,0.9665040650406505
31,42,6041,6039,5936,6144,0.9661458333333334
31,43,6041,6037,5943,6135,0.9687041564792176
31,44,6041,6024,5922,6143,0.9640240924629659
31,45,6041,6029,5934,6136,0.9670795306388527
31,46,6041,6029,5931,6139,0.966118260302981
31,47,6041,6013,5916,6138,0.9638318670576735
31,48,6041,6035,5933,6143,0.9658147484942211
31,49,6041,6018,5923,6136,0.9652868318122555
31,50,6041,6042,5939,6144,0.9666341145833334
32,33,6027,6023,5907,6143,0.9615822887839818
32,34,6027,6034,5913,6148,0.9617761873780091
32,35,6027,6001,5891,6137,0.9599152680462767
32,36,6027,6036,5918,6145,0.9630593978844589
32,37,6027,6043,5913,6157,0.9603703102160143
32,38,6027,6005,5901,6131,0.9624857282661883
32,39,6027,5994,5889,6132,0.9603718199608611
32,40,6027,6020,5908,6139,0.9623717217787914
32,41,6027,6053,5934,6146,0.9655060201757241
32,42,6027,6039,5927,6139,0.9654666883857306
32,43,6027,6037,5925,6139,0.9651409024271054
32,44,6027,6024,5899,6152,0.9588751625487646
32,45,6027,6029,5906,6150,0.9603252032520325
32,46,6027,6029,5919,6137,0.9644777578621476
32,47,6027,6013,5900,6140,0.9609120521172638
32,48,6027,6035,5921,6141,0.9641752157629051
32,49,6027,6018,5907,6138,0.9623655913978495
32,50,6027,6042,5922,6147,0.9633967789165446
33,34,6023,6034,5923,6134,0.9656015650472775
33,35,6023,6001,5894,6130,0.9615008156606851
33,36,6023,6036,5923,6136,0.9652868318122555
33,37,6023,6043,5925,6141,0.9648265754763068
33,38,6023,6005,5892,6136,0.9602346805736637
33,39,6023,5994,5885,6132,0.9597195042400521
33,40,6023,6020,5903,6140,0.961400651465798
33,41,6023,6053,5927,6149,0.9638965685477313
33,42,6023,6039,5921,6141,0.9641752157629051
33,43,6023,6037,5920,6140,0.9641693811074918
33,44,6023,6024,5916,6131,0.9649323112053498
33,45,6023,6029,5918,6134,0.9647864362569286
33,46,6023,6029,5922,6130,0.966068515497553
33,47,6023,6013,5905,6131,0.963138150383298
33,48,6023,6035,5919,6139,0.9641635445512299
33,49,6023,6018,5904,6137,0.9620335668893596
33,50,6023,6042,5921,6144,0.9637044270833334
34,35,6034,6001,5897,6138,0.9607363962202672
34,36,6034,6036,5928,6142,0.9651579290133507
34,37,6034,6043,5927,6150,0.963739837398374
34,38,6034,6005,5897,6142,0.9601107131227613
34,39,6034,5994,5893,6135,0.9605541972290138
34,40,6034,6020,5921,6133,0.9654329039621719
34,41,6034,6053,5936,6151,0.9650463339294424
34,42,6034,6039,5927,6146,0.9643670680117149
34,43,6034,6037,5923,6148,0.9634027325959662
34,44,6034,6024,5909,6149,0.9609692632948447
34,45,6034,6029,5918,6145,0.9630593978844589
34,46,6034,6029,5917,6146,0.9627399934917019
34,47,6034,6013,5911,6136,0.9633311603650587
34,48,6034,6035,5925,6144,0.96435546875
34,49,6034,6018,5912,6140,0.9628664495114007
34,50,6034,6042,5931,6145,0.9651749389747762
35,36,6001,6036,5900,6137,0.9613817826299494
35,37,6001,6043,5905,6139,0.9618830428408536
35,38,6001,6005,5872,6134,0.9572872513857189
35,39,6001,5994,5863,6132,0.9561317677756034
35,40,6001,6020,5885,6136,0.9590938722294654
35,41,6001,6053,5913,6141,0.9628724963361016
35,42,6001,6039,5909,6131,0.9637905725004078
35,43,6001,6037,5889,6149,0.9577167019027484
35,44,6001,6024,5894,6131,0.9613439895612461
35,45,6001,6029,5881,6149,0.9564156773459099
35,46,6001,6029,5879,6151,0.955779548040969
35,47,6001,6013,5887,6127,0.9608291170230129
35,48,6001,6035,5904,6132,0.9628180039138943
35,49,6001,6018,5883,6136,0.958767926988266
35,50,6001,6042,5909,6134,0.9633192044343006
36,37,6036,6043,5928,6151,0.9637457324012356
36,38,6036,6005,5897,6144,0.9597981770833334
36,39,6036,5994,5884,6146,0.9573706475756589
36,40,6036,6020,5912,6144,0.9622395833333334
36,41,6036,6053,5940,6149,0.9660107334525939
36,42,6036,6039,5936,6139,0.9669327251995439
36,43,6036,6037,5931,6142,0.9656463692608271
36,44,6036,6024,5916,6144,0.962890625
36,45,6036,6029,5925,6140,0.9649837133550488
36,46,6036,6029,5919,6146,0.9630654083957045
36,47,6036,6013,5909,6140,0.9623778501628665
36,48,6036,6035,5931,6140,0.9659609120521173
36,49,6036,6018,5913,6141,0.9628724963361016
36,50,6036,6042,5935,6143,0.9661403223180857
37,38,6043,6005,5905,6143,0.9612567149601172
37,39,6043,5994,5891,6146,0.9585095997396681
37,40,6043,6020,5911,6152,0.9608257477243173
37,41,6043,6053,5949,6147,0.9677891654465594
37,42,6043,6039,5926,6156,0.9626380766731644
37,43,6043,6037,5933,6147,0.9651862697250692
37,44,6043,6024,5925,6142,0.9646694887658743
37,45,6043,6029,5923,6149,0.963246056269312
