gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
ABCA13,0,1.2963254132754318,0.13439961955504162,5.145765677424611e-22,1.2963254132754318,0.13439961955504162,5.145765677424611e-22,0.0,0.0,0.7289104989297243,2,up
CFH,0,1.174995794138068,0.0808841753014822,8.184903583883187e-48,1.174995794138068,0.0808841753014822,8.184903583883187e-48,0.0,0.0,0.28837898544558443,2,up
COL6A3,0,1.0751254272264708,0.14204550522190332,3.764548032221697e-14,1.05363207222968,0.11067105234136052,1.7252295705856243e-21,14.719985976387697,0.01050492111186447,1.1726076870990199,2,up
CPA3,0,1.2923069145484996,0.1370628495172227,4.1571066547181306e-21,1.2923069145484996,0.1370628495172227,4.1571066547181306e-21,0.0,0.0,0.08951743882256806,2,up
EPHA3,0,1.2969554902580616,0.07972178541186156,1.6509918851193456e-59,1.2969554902580616,0.07972178541186156,1.6509918851193456e-59,0.0,0.0,0.1835104286679917,2,up
MMP10,0,1.1860769939524205,0.38026375514620875,0.001814103488775432,0.986695142611345,0.09073994335548524,1.5353180331082275e-27,91.55645339072717,0.26540132359942226,11.843364480297707,2,up
OGN,0,1.3098159824669728,0.1016438314054687,5.374078506018225e-38,1.3098159824669728,0.1016438314054687,5.374078506018225e-38,0.0,0.0,0.06955086801774922,2,up
COL15A1,1,1.5722916365454422,0.29971215413364916,1.5543218628490165e-07,1.3890675298915085,0.09206489415688092,1.9448424159912152e-51,72.73087398785808,0.1375291274904669,3.667150900086556,2,up
FAP,1,1.4546244968461401,0.19702419386302467,1.5479228674698529e-13,1.4101414242621677,0.13032830301249718,2.7702807578826004e-27,20.313705771773012,0.0281417614093013,1.2549209493114735,2,up
GEM,1,1.5625457665685498,0.3583273655217962,1.2966748632708021e-05,1.3727887625620336,0.11118479041491586,5.061760026289343e-35,84.35953535868367,0.21872104720975524,6.39367194602627,2,up
KRT15,1,1.5505232324432987,0.13367680047813085,4.167019532053697e-31,1.5383855789217575,0.11479076707423413,5.913442823603578e-41,7.964135661006713,0.005980127307418706,1.0865329588438766,2,up
POSTN,1,1.6226661525912458,0.1312593737911117,4.1808607738538335e-35,1.6226661525912458,0.1312593737911117,4.1808607738538335e-35,0.0,0.0,0.15984518934837344,2,up
CTSK,2,1.477668472930768,0.3827624461320708,0.00011313824270391637,1.2424872093899024,0.10244549805844055,7.480833729961818e-34,85.51630325267611,0.2532884921036833,6.904314674944896,2,up
CXCL12,2,1.4789510571617588,0.5154284234077705,0.004112999471273849,1.082893988351039,0.07373262683272705,7.836323643512122e-49,93.83595536479183,0.499851625408076,16.223114191745744,2,up
CXCL13,2,1.4963150663405116,0.4123205720504311,0.0002845113241677954,1.294400223234393,0.11412436283860843,8.125185478424287e-30,89.07719565060394,0.30396928503720333,9.155158034624073,2,up
GPR87,2,1.5321270059992649,0.6601418869584248,0.020291938945788165,1.025599119196458,0.07004934553397478,1.5357491639224984e-48,96.99556568058708,0.8458662753367215,33.28413583677208,2,up
GSTA1,2,1.6815565265691401,0.14027161825493295,4.1139626134405396e-33,1.6815565265691401,0.14027161825493295,4.1139626134405396e-33,0.0,0.0,0.7135365946018768,2,up
LRRC17,2,1.520379018494279,0.07532959932655063,1.380410845318837e-90,1.520379018494279,0.07532959932655063,1.380410845318837e-90,0.0,0.0,0.012618153834940166,2,up
LRRN1,2,1.534528889983398,0.1779383681503204,6.469194591579403e-18,1.4822577386790614,0.07705909463353643,1.873178321531508e-82,78.3432658117831,0.049937331705233234,4.617501379982237,2,up
TSPAN1,2,1.5957573799571463,0.40723544233197667,8.909692022430966e-05,1.7698322423278294,0.15279725382452242,5.032642825094756e-31,80.71419143218196,0.2705066923758116,5.185159836485603,2,up
CDH2,3,1.2940369150635262,0.06790061484612105,5.659622359052751e-81,1.2940369150635262,0.06790061484612105,5.659622359052751e-81,0.0,0.0,0.19695437591117368,2,up
NELL2,3,1.3921910444509669,0.10884153879481276,1.8411324795884664e-37,1.3921910444509669,0.10884153879481276,1.8411324795884664e-37,0.0,0.0,0.16218719506492957,2,up
SACK1D,3,1.3171594598462109,0.1206322622993323,9.372664855824474e-28,1.2971894397417545,0.09031047537716574,8.747574815436876e-47,35.939232476604396,0.011370613710744217,1.5610178251997846,2,up
SERPIND1,3,1.306099532485452,0.07804164822968628,7.172845910425046e-63,1.3034583830602773,0.07385605961815657,1.0425181276828466e-69,7.858667759940594,0.0011079859107562219,1.085289278642793,2,up
SLC27A2,3,1.3600038760988693,0.33726713030205085,5.5204606243277905e-05,1.4852419697513526,0.1540845810612407,5.464687482841976e-22,72.43337308079268,0.16807567180555721,3.627574758895293,2,up
SYNPO2,3,1.3906929311780623,0.24304215323261852,1.0526269525817168e-08,1.490935846996498,0.11798245589120607,1.3211493614095027e-36,62.1610901501081,0.07806556953832261,2.6427822682181654,2,up
WDR49,3,1.3622366526909153,0.7419710415823967,0.06636207784102702,1.5778395304974633,0.12351356767593867,2.272397725501529e-37,96.95568242912108,1.0676117044776317,32.84808423292354,2,up
MMP13,4,1.4174661482924553,0.27900426822901264,3.765495523881177e-07,1.4949249751496712,0.08146145719997575,3.222105179812562e-75,90.6004196915852,0.14116988060842,10.638772872707605,2,up
MS4A2,4,1.435648641932469,0.11510040667152516,1.0479019961082085e-35,1.435648641932469,0.11510040667152516,1.0479019961082085e-35,0.0,0.0,0.09469618507367636,2,up
MXRA5,4,1.4326292305814545,0.19331949229645773,1.2565180206998748e-13,1.3572668794183818,0.09161474772972408,1.1729607953173993e-49,68.2044821925456,0.052663012467724965,3.1450973878008424,2,up
