gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
ALDOC,3,2,0.10329543835260384,-0.33908116831852464,True
APP,3,2,-0.12670317604651574,-0.4215372476417487,True
ATP6AP1,3,2,0.016145892399163603,-0.30725558936857666,True
C1QL1,3,2,0.5867569962423743,0.484905067100722,True
CIRBP,3,2,-0.012431649009328657,-0.4156977362911771,True
CISD1,3,2,0.02974136724843716,-0.43771772500618367,True
CMC1,3,2,-0.13150920209843905,-0.2564425005253925,True
COMMD6,3,2,0.48002240828477377,0.6823685090317797,True
DDAH2,3,2,0.49689415280044996,0.4863706950982756,True
DSP,2,2,0.49201778582448696,0.49201778582448696,True
ELMOD1,3,2,-0.09186532719667835,-0.5117639918200672,True
FAT4,2,2,0.5143338062267975,0.5143338062267975,True
FSTL3,3,2,0.4782843613611112,0.692947154315704,True
FUCA1,3,2,0.13183619583706566,0.23986786589085551,False
IL17RA,2,2,0.9498777674513521,0.9498777674513521,True
LMAN2L,3,2,0.49023413732426785,0.25200170927727683,True
MDGA2,3,2,-0.011369755449441262,-0.30687220222562406,True
MRAP2,3,2,-0.04357749560002425,-0.5000273715648966,True
MRPL50,3,2,0.21262227836224343,0.3171392430924036,False
MVB12A,3,2,0.471806050716259,0.32738998203140257,True
NFIL3,3,2,0.6679129385485222,0.5421692511206246,True
NFS1,3,2,-0.09896786645623361,-0.3226318759521698,True
NPAS3,3,2,0.43596387126978325,0.3087010008871882,True
PELI3,3,2,-0.38914076473007836,-0.5306183304162113,True
PHB2,3,2,0.06411607463770282,-0.1765704677808917,True
PLAC9,3,3,0.7735138475395241,0.7735138475395241,True
PON2,3,2,0.6038803728242929,0.8031007874301803,True
PPARGC1A,3,2,0.06828164613940609,-0.37961841181210465,True
PXN,2,2,0.6127616138627969,0.6127616138627969,True
RAB26,3,2,-0.01916286385792117,-0.42999894811206474,True
RAMAC,3,2,-0.005937153371331642,-0.20872590163994698,True
RC3H1,3,2,0.22323808794768438,0.2264094484442536,True
RIOK1,3,2,0.15129639426334704,-0.2413459817015653,True
RPL12,3,2,0.428363018909146,0.3075327347126118,True
RPL23A,3,2,0.3968578469916002,0.27032269920328433,True
RPLP1,3,3,0.7138658784567312,0.7138658784567312,True
SAE1,3,2,0.32608500842389443,0.5325371173505853,False
SAMD1,3,2,0.21479350475236694,0.23053423450632682,True
SLC37A4,3,2,0.09951621433676161,-0.26175230379174175,True
SLC49A4,3,2,0.4239590317688278,0.7008875575894358,True
SOWAHC,3,2,0.6550193248627191,0.5366880017013853,True
SPRYD3,3,2,-0.13674421647969837,-0.3766193471977006,True
TCTN1,3,3,0.5031124692379519,0.5031124692379519,True
TMX1,3,2,0.5469352287715915,0.6811236426488394,True
TOP2B,3,2,0.10457010337975643,-0.23364364206766108,True
USP13,3,2,0.1846339366492972,0.33059519295759987,False
VAMP8,2,2,0.9067945498404812,0.9067945498404812,True
ZC2HC1A,3,2,-0.0536833936847582,-0.3697579037340659,True
