gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ABCA5,0.20373174501782734,0.20903043686638048,0.0,0.33333333333333326,0.0
AFG3L2,0.22618825983665652,0.687437330857302,0.0,0.33333333333333326,0.0
ARAP1,0.4878796800258755,0.061305010812050885,0.0,1.0,0.0
ASB13,0.12097307012054903,0.5772697256115898,0.0,0.33333333333333326,0.0
C1orf74,0.2024650080813297,0.14846386508856402,0.0,0.33333333333333326,0.0
CBLN2,0.0,0.33550214845692333,0.0,0.33333333333333326,0.0
CDIP1,0.3573781682778481,0.027673187155254166,0.0,0.33333333333333326,0.0
CDK14,0.09898249500074784,0.39531563782005824,0.0,0.33333333333333326,0.0
CDKN1A,0.9602677154834737,0.2635379940189405,1.0,1.0,0.0
CKMT1A,0.1057381470820491,0.24602762506579598,0.0,0.33333333333333326,0.0
CRYAB,0.693660376623075,0.1000563133319775,0.0,1.0,0.0
CUL1,0.3056706532144118,0.06737558901201997,0.0,0.33333333333333326,0.0
CYC1,0.24752933859329793,0.33612496822583365,0.0,0.33333333333333326,0.0
DNAJB1,0.8769919457473373,0.39376307531011323,0.0,1.0,0.0
DSP,0.5900087830053435,0.08805667240262062,0.0,1.0,0.0
FH,0.1956140659436749,0.8661783156425696,0.0,0.33333333333333326,0.0
HAGH,0.22992393477390669,1.0,0.0,0.33333333333333326,0.0
HECW2,0.5363029656721588,0.4491418103475267,0.0,0.33333333333333326,0.0
IFI44,0.7601411487111333,0.03936180736277668,0.0,1.0,0.0
IL17RD,0.7497006742784191,0.0556735155530287,0.0,1.0,0.0
IMMT,0.45710453896427167,0.18304097489491156,1.0,0.33333333333333326,0.0
KCNB2,0.2998202890998023,0.20449781597206684,1.0,0.33333333333333326,0.0
LMBRD1,0.5220499009811526,0.25915783885578464,0.0,0.33333333333333326,0.0
MPP1,0.1827167752575766,0.635424049494902,0.0,0.33333333333333326,0.0
MRPL1,0.22858745417292903,0.09140273928140934,0.0,0.33333333333333326,0.0
MRPS33,0.5829999116591849,0.0,0.0,0.33333333333333326,0.0
NAV2,0.5383410220784792,0.23525206862690837,0.0,1.0,0.0
NOS2,0.21276202566053373,0.47521629415284017,0.0,0.0,0.0
NTN4,0.14539467749381513,0.4384943956691079,0.0,0.33333333333333326,0.0
OGA,0.6355208625064815,0.14408165279500854,0.0,0.33333333333333326,0.0
PIK3R5,0.7433810014649135,0.8747656080796904,0.0,1.0,0.0
PLXDC2,0.6731938505298654,0.6744168152990622,1.0,1.0,0.0
PRKD1,0.6576701557831064,0.7098076376441536,1.0,1.0,0.0
PRR5,0.5928333692087603,0.5583567616620712,0.0,1.0,0.0
RALGPS1,0.29510575755326013,0.33185953114463906,0.0,0.33333333333333326,0.0
RBFOX2,0.21314450200052748,0.10200145834169476,0.0,0.33333333333333326,0.0
RMC1,0.5251263479683502,0.20480039638628242,0.0,0.33333333333333326,0.0
RNF175,0.48963693646310896,0.18868285018201525,0.0,0.33333333333333326,0.0
RNF20,0.30793118667201436,0.15958397212335027,0.0,0.33333333333333326,0.0
SERP1,0.4915872900286029,0.4179541254751867,0.0,1.0,0.0
SNPH,0.37066100936096336,0.06281825715982495,0.0,0.33333333333333326,0.0
TCTN1,0.5949875033288861,0.08395077214479547,1.0,1.0,0.0
TDRKH,0.3732695111770377,0.3140924178912737,0.0,0.33333333333333326,0.0
TMEM62,0.2391311555086172,0.26472737959396847,0.0,0.33333333333333326,0.0
TMX4,0.13594519067094338,0.3208208655876541,0.0,0.33333333333333326,0.0
UQCRFS1,0.5783987449249374,0.2659033255988436,0.0,0.33333333333333326,0.0
VIM,1.0,0.23841168928000206,0.0,1.0,0.0
ZDHHC18,0.6401485314884022,0.18626506341146476,0.0,1.0,0.0
