run_i,run_j,n_genes_i,n_genes_j,n_intersection,n_union,jaccard
20,31,5989,6014,5856,6147,0.9526598340653978
20,32,5989,6054,5894,6149,0.9585298422507725
20,33,5989,6030,5882,6137,0.9584487534626038
20,34,5989,6016,5867,6138,0.9558488106875204
20,35,5989,6015,5864,6140,0.9550488599348534
20,36,5989,6037,5892,6134,0.9605477665471145
20,37,5989,6017,5861,6145,0.9537835638730675
20,38,5989,5994,5854,6129,0.955131342796541
20,39,5989,6017,5868,6138,0.9560117302052786
20,40,5989,5988,5834,6143,0.9496988442129253
20,41,5989,5981,5828,6142,0.9488765874308043
20,42,5989,6004,5864,6129,0.9567629303312123
20,43,5989,6019,5870,6138,0.956337569240795
20,44,5989,6006,5857,6138,0.9542196155099381
20,45,5989,5968,5846,6111,0.9566355751922763
20,46,5989,6051,5899,6141,0.9605927373391956
20,47,5989,5999,5855,6133,0.9546714495353008
20,48,5989,6037,5884,6142,0.9579941387170303
20,49,5989,6027,5887,6129,0.9605155816609561
20,50,5989,6010,5860,6139,0.954552858771787
21,22,6028,6007,5885,6150,0.9569105691056911
21,23,6028,6012,5893,6147,0.9586790304213437
21,24,6028,6050,5933,6145,0.9655004068348251
21,25,6028,6026,5904,6150,0.96
21,26,6028,5984,5869,6143,0.9553963861305551
21,27,6028,6023,5899,6152,0.9588751625487646
21,28,6028,6028,5908,6148,0.9609629147690306
21,29,6028,6017,5898,6147,0.9594924353343094
21,30,6028,5997,5874,6151,0.9549666720858397
21,31,6028,6014,5890,6152,0.9574122236671001
21,32,6028,6054,5941,6141,0.9674320143299137
21,33,6028,6030,5912,6146,0.9619264562316954
21,34,6028,6016,5886,6158,0.9558298148749594
21,35,6028,6015,5896,6147,0.9591670733691231
21,36,6028,6037,5908,6157,0.9595582264089654
21,37,6028,6017,5900,6145,0.9601301871440195
21,38,6028,5994,5876,6146,0.9560689879596486
21,39,6028,6017,5903,6142,0.9610875936177141
21,40,6028,5988,5873,6143,0.9560475337782842
21,41,6028,5981,5858,6151,0.9523654690294261
21,42,6028,6004,5880,6152,0.9557867360208062
21,43,6028,6019,5908,6139,0.9623717217787914
21,44,6028,6006,5895,6139,0.9602541130477277
21,45,6028,5968,5858,6138,0.9543825350276963
21,46,6028,6051,5931,6148,0.9647039687703318
21,47,6028,5999,5879,6148,0.9562459336369551
21,48,6028,6037,5920,6145,0.9633848657445078
21,49,6028,6027,5904,6151,0.9598439278166152
21,50,6028,6010,5887,6151,0.9570801495691758
22,23,6007,6012,5877,6142,0.956854444806252
22,24,6007,6050,5918,6139,0.9640006515719173
22,25,6007,6026,5885,6148,0.9572218607677293
22,26,6007,5984,5851,6140,0.9529315960912053
22,27,6007,6023,5896,6134,0.9611998695793935
22,28,6007,6028,5885,6150,0.9569105691056911
22,29,6007,6017,5890,6134,0.9602217150309749
22,30,6007,5997,5857,6147,0.9528225150479909
22,31,6007,6014,5864,6157,0.9524118889069352
22,32,6007,6054,5910,6151,0.9608193789627703
22,33,6007,6030,5900,6137,0.9613817826299494
22,34,6007,6016,5881,6142,0.9575056984695539
22,35,6007,6015,5876,6146,0.9560689879596486
22,36,6007,6037,5911,6133,0.9638023805641611
22,37,6007,6017,5876,6148,0.955757970071568
22,38,6007,5994,5864,6137,0.9555157242952582
22,39,6007,6017,5879,6145,0.9567127746135069
22,40,6007,5988,5857,6138,0.9542196155099381
22,41,6007,5981,5850,6138,0.9530791788856305
22,42,6007,6004,5887,6124,0.9612998040496408
22,43,6007,6019,5886,6140,0.9586319218241043
22,44,6007,6006,5864,6149,0.953651000162628
22,45,6007,5968,5848,6127,0.9544638485392525
22,46,6007,6051,5908,6150,0.9606504065040651
22,47,6007,5999,5871,6135,0.9569682151589242
22,48,6007,6037,5916,6128,0.9654046997389034
22,49,6007,6027,5903,6131,0.9628119393247431
22,50,6007,6010,5873,6144,0.9558919270833334
23,24,6012,6050,5914,6148,0.9619388418998048
23,25,6012,6026,5904,6134,0.9625040756439518
23,26,6012,5984,5847,6149,0.9508863229793463
23,27,6012,6023,5884,6151,0.9565924239960982
23,28,6012,6028,5894,6146,0.958997722095672
23,29,6012,6017,5886,6143,0.9581637636334038
23,30,6012,5997,5858,6151,0.9523654690294261
23,31,6012,6014,5883,6143,0.957675402897607
23,32,6012,6054,5912,6154,0.9606759831004225
23,33,6012,6030,5902,6140,0.9612377850162866
23,34,6012,6016,5878,6150,0.9557723577235773
23,35,6012,6015,5893,6134,0.9607107923051842
23,36,6012,6037,5902,6147,0.960143159264682
23,37,6012,6017,5879,6150,0.9559349593495935
23,38,6012,5994,5865,6141,0.9550561797752809
23,39,6012,6017,5878,6151,0.9556169728499431
23,40,6012,5988,5850,6150,0.9512195121951219
23,41,6012,5981,5851,6142,0.95262129599479
23,42,6012,6004,5868,6148,0.9544567338972023
23,43,6012,6019,5893,6138,0.9600847181492342
23,44,6012,6006,5872,6146,0.9554181581516433
23,45,6012,5968,5849,6131,0.9540042407437612
23,46,6012,6051,5906,6157,0.9592333928861458
23,47,6012,5999,5873,6138,0.9568263277940697
23,48,6012,6037,5898,6151,0.95886847667046
23,49,6012,6027,5893,6146,0.9588350146436707
23,50,6012,6010,5870,6152,0.9541612483745123
24,25,6050,6026,5928,6148,0.9642160052049447
24,26,6050,5984,5902,6132,0.9624918460534899
24,27,6050,6023,5921,6152,0.9624512353706112
24,28,6050,6028,5924,6154,0.9626259343516412
24,29,6050,6017,5931,6136,0.9665906127770535
24,30,6050,5997,5896,6151,0.9585433262884084
24,31,6050,6014,5911,6153,0.9606695920689095
24,32,6050,6054,5948,6156,0.9662118258609487
24,33,6050,6030,5935,6145,0.9658258746948739
24,34,6050,6016,5922,6144,0.9638671875
24,35,6050,6015,5920,6145,0.9633848657445078
24,36,6050,6037,5938,6149,0.9656854773133843
24,37,6050,6017,5917,6150,0.9621138211382114
24,38,6050,5994,5901,6143,0.9606055673123881
24,39,6050,6017,5925,6142,0.9646694887658743
24,40,6050,5988,5887,6151,0.9570801495691758
24,41,6050,5981,5905,6126,0.9639242572641201
24,42,6050,6004,5912,6142,0.9625529143601432
24,43,6050,6019,5921,6148,0.9630774235523748
24,44,6050,6006,5907,6149,0.960644007155635
24,45,6050,5968,5884,6134,0.9592435604825562
24,46,6050,6051,5951,6150,0.9676422764227642
24,47,6050,5999,5908,6141,0.9620582966943495
24,48,6050,6037,5941,6146,0.9666449723397331
24,49,6050,6027,5932,6145,0.9653376729048007
24,50,6050,6010,5906,6154,0.9597010074748131
25,26,6026,5984,5867,6143,0.9550708123066906
25,27,6026,6023,5896,6153,0.9582317568665691
25,28,6026,6028,5901,6153,0.9590443686006825
25,29,6026,6017,5898,6145,0.9598047192839707
25,30,6026,5997,5873,6150,0.9549593495934959
25,31,6026,6014,5885,6155,0.9561332250203087
25,32,6026,6054,5927,6153,0.9632699496180724
25,33,6026,6030,5908,6148,0.9609629147690306
25,34,6026,6016,5894,6148,0.9586857514638907
25,35,6026,6015,5895,6146,0.9591604295476733
25,36,6026,6037,5917,6146,0.9627399934917019
25,37,6026,6017,5891,6152,0.9575747724317295
25,38,6026,5994,5875,6145,0.9560618388934092
25,39,6026,6017,5894,6149,0.9585298422507725
25,40,6026,5988,5861,6153,0.9525434747277751
25,41,6026,5981,5859,6148,0.9529928432010409
25,42,6026,6004,5880,6150,0.9560975609756097
25,43,6026,6019,5900,6145,0.9601301871440195
25,44,6026,6006,5878,6154,0.9551511212219694
25,45,6026,5968,5863,6131,0.9562877181536454
25,46,6026,6051,5928,6149,0.9640591966173362
25,47,6026,5999,5881,6144,0.9571940104166666
25,48,6026,6037,5909,6154,0.9601884952876178
25,49,6026,6027,5912,6141,0.9627096564077512
25,50,6026,6010,5896,6140,0.9602605863192183
26,27,5984,6023,5875,6132,0.95808871493803
26,28,5984,6028,5863,6149,0.9534883720930233
26,29,5984,6017,5865,6136,0.9558344198174706
26,30,5984,5997,5858,6123,0.9567205618161032
26,31,5984,6014,5854,6144,0.9527994791666666
26,32,5984,6054,5895,6143,0.9596288458407944
26,33,5984,6030,5871,6143,0.9557219599544197
26,34,5984,6016,5861,6139,0.9547157517510996
26,35,5984,6015,5859,6140,0.9542345276872964
26,36,5984,6037,5884,6137,0.958774645592309
26,37,5984,6017,5853,6148,0.9520169160702667
26,38,5984,5994,5852,6126,0.9552726085537055
26,39,5984,6017,5864,6137,0.9555157242952582
26,40,5984,5988,5838,6134,0.9517443756113466
26,41,5984,5981,5834,6131,0.9515576578045996
26,42,5984,6004,5859,6129,0.9559471365638766
26,43,5984,6019,5857,6146,0.9529775463716238
26,44,5984,6006,5858,6132,0.9553163731245923
26,45,5984,5968,5822,6130,0.9497553017944536
26,46,5984,6051,5896,6139,0.9604170060270403
26,47,5984,5999,5845,6138,0.9522645812968393
26,48,5984,6037,5880,6141,0.9574987787005373
26,49,5984,6027,5877,6134,0.9581023801760679
26,50,5984,6010,5849,6145,0.9518307567127746
27,28,6023,6028,5904,6147,0.9604685212298683
27,29,6023,6017,5909,6131,0.9637905725004078
27,30,6023,5997,5876,6144,0.9563802083333334
27,31,6023,6014,5887,6150,0.9572357723577236
27,32,6023,6054,5924,6153,0.9627823825776044
27,33,6023,6030,5902,6151,0.9595187774345635
27,34,6023,6016,5900,6139,0.9610685779442906
27,35,6023,6015,5896,6142,0.9599478997069358
27,36,6023,6037,5923,6137,0.9651295421215578
27,37,6023,6017,5893,6147,0.9586790304213437
27,38,6023,5994,5872,6145,0.9555736371033361
27,39,6023,6017,5899,6141,0.9605927373391956
27,40,6023,5988,5870,6141,0.955870379417033
27,41,6023,5981,5864,6140,0.9550488599348534
27,42,6023,6004,5896,6131,0.961670200619801
27,43,6023,6019,5903,6139,0.9615572568822284
27,44,6023,6006,5894,6135,0.960717196414018
27,45,6023,5968,5856,6135,0.9545232273838631
27,46,6023,6051,5929,6145,0.9648494711147274
27,47,6023,5999,5880,6142,0.9573428850537284
27,48,6023,6037,5913,6147,0.9619326500732065
27,49,6023,6027,5910,6140,0.9625407166123778
27,50,6023,6010,5892,6141,0.9594528578407425
28,29,6028,6017,5903,6142,0.9610875936177141
28,30,6028,5997,5879,6146,0.9565571103156525
28,31,6028,6014,5905,6137,0.9621965129542122
28,32,6028,6054,5933,6149,0.9648723369653602
28,33,6028,6030,5919,6139,0.9641635445512299
28,34,6028,6016,5892,6152,0.9577373211963589
28,35,6028,6015,5904,6139,0.961720149861541
28,36,6028,6037,5918,6147,0.9627460549861722
28,37,6028,6017,5897,6148,0.9591737150292778
28,38,6028,5994,5872,6150,0.9547967479674797
28,39,6028,6017,5905,6140,0.9617263843648208
28,40,6028,5988,5870,6146,0.9550927432476407
28,41,6028,5981,5864,6145,0.9542717656631408
28,42,6028,6004,5884,6148,0.9570592062459337
28,43,6028,6019,5904,6143,0.9610939280481849
28,44,6028,6006,5885,6149,0.9570661896243292
28,45,6028,5968,5846,6150,0.9505691056910569
28,46,6028,6051,5927,6152,0.9634265279583876
28,47,6028,5999,5884,6143,0.9578381898095393
28,48,6028,6037,5914,6151,0.9614696797268737
28,49,6028,6027,5903,6152,0.9595253576072822
28,50,6028,6010,5899,6139,0.960905684964978
29,30,6017,5997,5883,6131,0.9595498287391943
29,31,6017,6014,5885,6146,0.9575333550276602
29,32,6017,6054,5921,6150,0.9627642276422764
29,33,6017,6030,5915,6132,0.9646118721461188
29,34,6017,6016,5895,6138,0.9604105571847508
29,35,6017,6015,5889,6143,0.9586521243692007
29,36,6017,6037,5920,6134,0.9651124877730681
29,37,6017,6017,5879,6155,0.9551584077985378
29,38,6017,5994,5865,6146,0.9542792059876343
29,39,6017,6017,5889,6145,0.9583401139137511
29,40,6017,5988,5851,6154,0.9507637309067273
29,41,6017,5981,5867,6131,0.9569401402707551
29,42,6017,6004,5881,6140,0.9578175895765473
29,43,6017,6019,5897,6139,0.9605798990063529
29,44,6017,6006,5888,6135,0.9597392013039935
29,45,6017,5968,5855,6130,0.9551386623164764
29,46,6017,6051,5929,6139,0.9657924743443558
29,47,6017,5999,5881,6135,0.9585982070089649
29,48,6017,6037,5919,6135,0.9647921760391198
29,49,6017,6027,5899,6145,0.9599674532139951
29,50,6017,6010,5885,6142,0.9581569521328558
30,31,5997,6014,5867,6144,0.9549153645833334
30,32,5997,6054,5901,6150,0.9595121951219512
30,33,5997,6030,5890,6137,0.9597523219814241
30,34,5997,6016,5863,6150,0.9533333333333334
30,35,5997,6015,5868,6144,0.955078125
30,36,5997,6037,5900,6134,0.9618519726116727
30,37,5997,6017,5868,6146,0.9547673283436381
30,38,5997,5994,5848,6143,0.9519778609799772
30,39,5997,6017,5871,6143,0.9557219599544197
30,40,5997,5988,5847,6138,0.9525904203323559
30,41,5997,5981,5840,6138,0.9514499837080482
30,42,5997,6004,5859,6142,0.9539238033213937
30,43,5997,6019,5866,6150,0.9538211382113821
30,44,5997,6006,5867,6136,0.9561603650586702
30,45,5997,5968,5834,6131,0.9515576578045996
30,46,5997,6051,5903,6145,0.9606183889340928
30,47,5997,5999,5860,6136,0.9550195567144719
30,48,5997,6037,5885,6149,0.9570661896243292
30,49,5997,6027,5881,6143,0.9573498290737424
30,50,5997,6010,5867,6140,0.9555374592833876
31,32,6014,6054,5916,6152,0.9616384915474643
31,33,6014,6030,5889,6155,0.956783103168156
31,34,6014,6016,5874,6156,0.9541910331384016
31,35,6014,6015,5878,6151,0.9556169728499431
31,36,6014,6037,5901,6150,0.9595121951219512
31,37,6014,6017,5876,6155,0.9546709991876523
31,38,6014,5994,5860,6148,0.9531554977228367
31,39,6014,6017,5876,6155,0.9546709991876523
31,40,6014,5988,5864,6138,0.9553600521342457
31,41,6014,5981,5862,6133,0.9558128159139083
31,42,6014,6004,5871,6147,0.9551000488042948
31,43,6014,6019,5888,6145,0.9581773799837267
31,44,6014,6006,5879,6141,0.9573359387721869
31,45,6014,5968,5837,6145,0.9498779495524817
31,46,6014,6051,5909,6156,0.9598765432098766
31,47,6014,5999,5864,6149,0.953651000162628
31,48,6014,6037,5898,6153,0.9585568015602145
31,49,6014,6027,5885,6156,0.9559779077322937
31,50,6014,6010,5882,6142,0.9576685118853794
32,33,6054,6030,5932,6152,0.9642392717815345
32,34,6054,6016,5915,6155,0.9610073111291633
32,35,6054,6015,5911,6158,0.9598895745371874
32,36,6054,6037,5936,6155,0.9644191714053615
32,37,6054,6017,5920,6151,0.9624451308730287
32,38,6054,5994,5917,6131,0.9650954167346273
32,39,6054,6017,5926,6145,0.9643612693246542
32,40,6054,5988,5895,6147,0.95900439238653
32,41,6054,5981,5886,6149,0.957228817693934
32,42,6054,6004,5912,6146,0.9619264562316954
32,43,6054,6019,5925,6148,0.9637280416395576
32,44,6054,6006,5904,6156,0.9590643274853801
32,45,6054,5968,5879,6143,0.9570242552498779
32,46,6054,6051,5959,6146,0.9695737064757566
32,47,6054,5999,5903,6150,0.9598373983739837
32,48,6054,6037,5940,6151,0.9656966346935457
32,49,6054,6027,5933,6148,0.9650292778139232
32,50,6054,6010,5909,6155,0.9600324939073923
33,34,6030,6016,5897,6149,0.9590177264595869
33,35,6030,6015,5904,6141,0.9614069369809477
33,36,6030,6037,5928,6139,0.9656295813650432
33,37,6030,6017,5895,6152,0.9582249674902471
33,38,6030,5994,5880,6144,0.95703125
33,39,6030,6017,5913,6134,0.9639713074665798
33,40,6030,5988,5869,6149,0.9544641405106521
33,41,6030,5981,5874,6137,0.9571451849437836
33,42,6030,6004,5898,6136,0.961212516297262
33,43,6030,6019,5903,6146,0.9604620891636837
33,44,6030,6006,5894,6142,0.9596222728752849
33,45,6030,5968,5853,6145,0.9524816924328723
33,46,6030,6051,5929,6152,0.9637516254876463
33,47,6030,5999,5903,6126,0.9635977799542932
33,48,6030,6037,5926,6141,0.9649894154046572
33,49,6030,6027,5913,6144,0.96240234375
33,50,6030,6010,5886,6154,0.956451088722782
34,35,6016,6015,5880,6151,0.9559421232319948
34,36,6016,6037,5906,6147,0.9607938831950545
34,37,6016,6017,5878,6155,0.9549959382615759
34,38,6016,5994,5874,6136,0.9573011734028684
34,39,6016,6017,5898,6135,0.9613691931540342
34,40,6016,5988,5867,6137,0.9560045624898159
34,41,6016,5981,5859,6138,0.9545454545454546
34,42,6016,6004,5876,6144,0.9563802083333334
34,43,6016,6019,5889,6146,0.9581841848356655
34,44,6016,6006,5878,6144,0.9567057291666666
34,45,6016,5968,5850,6134,0.9537006847081839
34,46,6016,6051,5911,6156,0.9602014294996751
34,47,6016,5999,5889,6126,0.9613124387855044
34,48,6016,6037,5909,6144,0.9617513020833334
34,49,6016,6027,5903,6140,0.961400651465798
34,50,6016,6010,5879,6147,0.9564014966650398
35,36,6015,6037,5920,6132,0.9654272667971298
35,37,6015,6017,5880,6152,0.9557867360208062
35,38,6015,5994,5862,6147,0.9536359199609565
35,39,6015,6017,5892,6140,0.9596091205211726
35,40,6015,5988,5869,6134,0.9567981741115096
35,41,6015,5981,5859,6137,0.9547009939709956
35,42,6015,6004,5879,6140,0.9574918566775245
35,43,6015,6019,5897,6137,0.9608929444353919
35,44,6015,6006,5873,6148,0.9552700065061809
35,45,6015,5968,5866,6117,0.9589668137976132
35,46,6015,6051,5927,6139,0.9654666883857306
35,47,6015,5999,5875,6139,0.9569962534614758
35,48,6015,6037,5896,6156,0.9577647823261858
35,49,6015,6027,5899,6143,0.9602799934885236
35,50,6015,6010,5880,6145,0.9568755085435313
36,37,6037,6017,5897,6157,0.9577716420334579
36,38,6037,5994,5891,6140,0.9594462540716613
36,39,6037,6017,5917,6137,0.9641518657324426
36,40,6037,5988,5885,6140,0.9584690553745928
36,41,6037,5981,5883,6135,0.9589242053789732
36,42,6037,6004,5906,6135,0.9626731866340669
36,43,6037,6019,5913,6143,0.9625590102555754
36,44,6037,6006,5900,6143,0.9604427804004558
36,45,6037,5968,5866,6139,0.9555302166476625
36,46,6037,6051,5942,6146,0.9668076797917344
36,47,6037,5999,5900,6136,0.9615384615384616
36,48,6037,6037,5925,6149,0.9635713124085217
36,49,6037,6027,5922,6142,0.9641810485183979
36,50,6037,6010,5905,6142,0.9614132204493651
37,38,6017,5994,5870,6141,0.955870379417033
37,39,6017,6017,5887,6147,0.957702944525785
37,40,6017,5988,5859,6146,0.9533029612756264
37,41,6017,5981,5852,6146,0.9521640091116174
37,42,6017,6004,5883,6138,0.958455522971652
37,43,6017,6019,5897,6139,0.9605798990063529
37,44,6017,6006,5880,6143,0.9571870421618102
37,45,6017,5968,5845,6140,0.9519543973941368
37,46,6017,6051,5919,6149,0.9625955439908929
37,47,6017,5999,5863,6153,0.9528685194214205
37,48,6017,6037,5906,6148,0.9606376057254392
37,49,6017,6027,5902,6142,0.9609247802018887
37,50,6017,6010,5880,6147,0.956564177647633
38,39,5994,6017,5874,6137,0.9571451849437836
38,40,5994,5988,5845,6137,0.9524197490630602
38,41,5994,5981,5842,6133,0.9525517691178869
38,42,5994,6004,5859,6139,0.9543899657924744
38,43,5994,6019,5868,6145,0.9549227013832384
38,44,5994,6006,5865,6135,0.9559902200488998
38,45,5994,5968,5830,6132,0.9507501630789302
38,46,5994,6051,5913,6132,0.9642857142857143
38,47,5994,5999,5857,6136,0.9545306388526728
38,48,5994,6037,5885,6146,0.9575333550276602
38,49,5994,6027,5879,6142,0.957180071637903
38,50,5994,6010,5862,6142,0.9544122435688701
39,40,6017,5988,5878,6127,0.9593602089113759
39,41,6017,5981,5859,6139,0.9543899657924744
39,42,6017,6004,5874,6147,0.9555880917520742
39,43,6017,6019,5904,6132,0.9628180039138943
39,44,6017,6006,5890,6133,0.9603782814283385
39,45,6017,5968,5852,6133,0.9541822925158976
39,46,6017,6051,5920,6148,0.962914769030579
39,47,6017,5999,5880,6136,0.9582790091264668
39,48,6017,6037,5906,6148,0.9606376057254392
39,49,6017,6027,5900,6144,0.9602864583333334
39,50,6017,6010,5889,6138,0.9594330400782014
40,41,5988,5981,5843,6126,0.9538034606594842
40,42,5988,6004,5857,6135,0.9546862265688671
40,43,5988,6019,5874,6133,0.9577694439915213
40,44,5988,6006,5860,6134,0.9553309422888816
40,45,5988,5968,5820,6136,0.9485006518904824
40,46,5988,6051,5897,6142,0.9601107131227613
40,47,5988,5999,5849,6138,0.9529162593678723
40,48,5988,6037,5877,6148,0.9559206245933637
40,49,5988,6027,5867,6148,0.9542940793754067
40,50,5988,6010,5857,6141,0.9537534603484774
41,42,5981,6004,5848,6137,0.9529085872576177
41,43,5981,6019,5865,6135,0.9559902200488998
41,44,5981,6006,5846,6141,0.9519622211366227
41,45,5981,5968,5820,6129,0.9495839451786589
41,46,5981,6051,5889,6143,0.9586521243692007
41,47,5981,5999,5847,6133,0.9533670308168922
41,48,5981,6037,5877,6141,0.9570102589154861
41,49,5981,6027,5867,6141,0.9553818596319817
41,50,5981,6010,5855,6136,0.9542046936114733
42,43,6004,6019,5886,6137,0.959100537722014
42,44,6004,6006,5859,6151,0.952528044220452
42,45,6004,5968,5849,6123,0.9552506941041973
42,46,6004,6051,5912,6143,0.9623962233436432
42,47,6004,5999,5868,6135,0.956479217603912
42,48,6004,6037,5911,6130,0.964274061990212
42,49,6004,6027,5895,6136,0.9607235984354628
42,50,6004,6010,5869,6145,0.9550854353132628
43,44,6019,6006,5888,6137,0.9594264298517191
43,45,6019,5968,5855,6132,0.9548271363339856
43,46,6019,6051,5917,6153,0.9616447261498456
43,47,6019,5999,5878,6140,0.957328990228013
43,48,6019,6037,5915,6141,0.9631981761928025
43,49,6019,6027,5911,6135,0.9634881825590872
43,50,6019,6010,5882,6147,0.9568895396128193
44,45,6006,5968,5838,6136,0.9514341590612777
44,46,6006,6051,5905,6152,0.959850455136541
44,47,6006,5999,5859,6146,0.9533029612756264
44,48,6006,6037,5899,6144,0.9601236979166666
44,49,6006,6027,5896,6137,0.9607299983705394
44,50,6006,6010,5872,6144,0.9557291666666666
45,46,5968,6051,5888,6131,0.9603653563855815
45,47,5968,5999,5837,6130,0.9522022838499185
45,48,5968,6037,5885,6120,0.9616013071895425
45,49,5968,6027,5870,6125,0.9583673469387755
45,50,5968,6010,5839,6139,0.9511321062062225
46,47,6051,5999,5907,6143,0.9615822887839818
46,48,6051,6037,5937,6151,0.9652089091204682
46,49,6051,6027,5932,6146,0.9651806052717214
46,50,6051,6010,5920,6141,0.9640123758345547
47,48,5999,6037,5902,6134,0.9621780241278122
47,49,5999,6027,5888,6138,0.9592701205604431
47,50,5999,6010,5861,6148,0.9533181522446325
48,49,6037,6027,5921,6143,0.9638613055510337
48,50,6037,6010,5895,6152,0.9582249674902471
49,50,6027,6010,5899,6138,0.9610622352557836
