gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
AASDHPPT,0.638903443651621,0.39909249997239954,0.0,0.0,0.0
ACOT7,0.3172057873858791,0.20834886490236101,0.0,0.0,0.0
AP3M1,0.5897790697446167,0.05835338679140801,0.0,1.0,0.0
BEX5,0.14073843949863424,0.4499817424772715,0.0,0.0,0.0
BLMH,0.6116531121132615,0.31540739519303584,0.0,0.0,0.0
COX6B1,0.7215402754928032,0.6835915211026217,0.0,0.0,0.0
CUBN,0.7259095885524489,0.2767942266923466,0.0,1.0,0.0
ERMARD,0.4154244698259658,0.05026169436676172,0.0,0.0,0.0
FAM20C,0.9582132319261434,0.19071966926880243,0.0,0.0,0.0
FH,0.31147692398799404,1.0,0.0,0.0,0.0
H2AZ1,0.7934712753229721,0.02049221767906364,0.0,0.0,0.0
H2BC11,0.78687238522979,0.2925636406333238,1.0,1.0,0.0
HSP90AA1,0.8664548444989253,0.07195951831119855,0.0,0.0,0.0
KCNAB1,0.2772381652158076,0.6228894018457936,0.0,0.0,0.0
KCNG1,0.7887476688247955,0.0,0.0,1.0,0.0
KCNS2,0.23433581412067792,0.5149415708296994,0.0,0.0,0.0
KIAA0930,0.6577795364510796,0.04715686178779361,0.0,1.0,0.0
LRRC42,0.9221470327932775,0.3552032521613179,0.0,1.0,0.0
MCEE,0.39863247885757813,0.1104517101477961,0.0,0.0,0.0
MRPL11,0.41404025648687026,0.049417585172365754,0.0,0.0,0.0
NAE1,0.3623771436172339,0.35308302480818937,0.0,0.0,0.0
NDUFS2,0.3427592365062504,0.8402455156069996,0.0,0.0,0.0
NGFR,0.6524207097407778,0.4710413432152984,0.0,1.0,0.0
NSF,0.5210731228058597,0.39740220007347926,1.0,0.0,0.0
PARP2,0.5824287891797101,0.8920214444183683,1.0,0.0,0.0
PGP,0.3665194211455798,0.4517252896165948,0.0,0.0,0.0
RAB9A,0.8117655495477852,0.2787937539447915,0.0,0.0,0.0
RC3H1,0.621667796161467,0.6487015463672386,0.0,1.0,0.0
RPL36,0.6030251050862847,0.5582246993160002,0.0,1.0,0.0
RRP15,0.885448469726761,0.48803943476865613,0.0,0.0,0.0
S100A10,1.0,0.4409741484426371,0.0,1.0,0.0
SLC17A6,0.0,0.2457537824005149,0.0,0.0,0.0
SLC25A27,0.26890950757257726,0.7671276023816693,0.0,0.0,0.0
SLC35A1,0.725094557001183,0.04926497896021774,0.0,0.0,0.0
SNAPIN,0.6595400933414739,0.068034792822144,0.0,0.0,0.0
SORL1,0.3270875635687516,0.49066926930108656,0.0,0.0,0.0
TIPARP,0.9084586998260613,0.31567228041301304,1.0,1.0,0.0
TRAM2,0.9420171996143744,0.48606999599355527,0.0,1.0,0.0
UBTD1,0.6831546937444855,0.22282518407555682,0.0,1.0,0.0
YAP1,0.9284967613664733,0.5928900270192247,1.0,1.0,0.0
ZNF7,0.7221919832465856,0.2360867072973773,0.0,0.0,0.0
