gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
NGFR,0,0.2701837688400918,0.08196145098801196,0.0009790677564321636,0.2591738113099187,0.061468033182349016,2.4823335691219237e-05,39.27037329371742,0.0055038021943931755,1.6466427578033316,2,up
RPL36,0,0.1913900826307201,0.03516231121949019,5.237707074359422e-08,0.1913900826307201,0.03516231121949019,5.237707074359422e-08,0.0,0.0,0.8705572812607364,3,up
S100A10,0,0.8331529896526039,0.40266360469430074,0.03853630178162933,0.6205501053120166,0.15068042397185724,3.816455795842715e-05,60.083020942038026,0.2188083148640644,2.5051996007712325,2,up
TIPARP,0,0.6805913488497193,0.2667656947381194,0.010733110028130237,0.4497424206136049,0.10386355798982473,1.4902321535609809e-05,68.89235267395821,0.13997327484093738,6.429287239365411,3,up
TRAM2,0,0.7296057423359845,0.20573953551813126,0.00039074151130023095,0.6820091052779054,0.14234906300219807,1.6586646676694742e-06,26.77676780231974,0.03174094528416169,1.3656867772516608,2,up
UBTD1,0,0.3045782962600297,0.16768183990296573,0.06930811899511483,0.17928398029041753,0.05110013578985199,0.000450669287232193,61.1021569622907,0.04746055396548291,5.14167327494512,3,up
YAP1,0,0.7467462556878727,0.2660095234613674,0.004997168355556731,0.5942144614708391,0.11367106508329843,1.7182582677727345e-07,71.88712641871106,0.1399449825653179,7.114178471357473,3,up
FH,2,-0.24271753859992945,0.20604083661744965,0.2387938334266484,-0.2418655724389021,0.04145129028003502,5.381163430953248e-09,82.56743045103646,0.08410019661847874,11.472777976778016,3,down
KCNS2,2,-0.3606245500119608,0.2392839604079581,0.13178535531770877,-0.3690544458654717,0.07384296927677632,5.797971972942892e-07,76.83526348000807,0.11579747760580161,8.633812857201868,3,down
NAE1,2,-0.17143768183896937,0.17128981849789882,0.31689293304828614,-0.17972484198659555,0.04501460877548512,6.53557286162042e-05,75.52571635434374,0.05503312359722773,8.171842857410716,3,down
PARP2,2,-0.2116881797588319,0.2038115081551766,0.29896901110857266,-0.25847758257193854,0.04252737149084402,1.2175823372899918e-09,89.5535625245402,0.08689859241958942,19.145282826784644,3,down
SLC25A27,2,-0.422361525752175,0.10648318199941566,7.294731130815283e-05,-0.42071565267259176,0.07643118998425624,3.702128598015421e-08,27.809359568646304,0.0104821690403202,2.7704422457670344,3,down
