gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
AASDHPPT,3,2,0.11681954228952425,0.26048552698556815,False
ACOT7,3,2,-0.08554655006716445,-0.37553320150899117,True
AP3M1,3,2,0.3007204219851743,0.16336320973556395,True
BEX5,3,2,-0.23396695343735008,-0.7244214698504252,True
BLMH,3,2,0.15780588934666095,0.20660971882063217,False
COX6B1,3,2,0.24820507970926395,0.42386431352864085,False
CUBN,2,2,0.432502750528303,0.432502750528303,True
ERMARD,3,2,0.04371560977004559,-0.1813480083524961,True
FAM20C,3,2,0.5636000901545716,0.8917832737321794,True
FH,3,2,0.130909427414409,-0.3868595644559192,True
H2AZ1,3,2,0.33721382112431986,0.5660769226672495,False
H2BC11,3,3,0.5530304561954079,0.5530304561954079,True
HSP90AA1,3,2,0.47346432621308726,0.7103705348965521,True
KCNAB1,3,2,-0.01373710248784891,-0.4545519812185992,True
KCNG1,2,2,0.556738022801603,0.556738022801603,True
KCNS2,3,2,-0.1743676328742012,-0.5393729249261003,True
KIAA0930,3,2,0.3670132486954237,0.2978048804450153,True
LRRC42,3,2,0.5641717845392784,0.8204778797781491,True
MCEE,3,2,0.14181806839033398,-0.2145469469726261,True
MRPL11,3,2,0.10529102234240595,-0.18408469477451184,True
NAE1,3,2,0.1480271728707998,-0.2862262762172867,True
NDUFS2,3,2,-0.006254407683041012,-0.3250122483666922,True
NGFR,2,2,0.28721010586669715,0.28721010586669715,True
NSF,3,3,0.0275267553477662,0.0275267553477662,False
PARP2,3,3,0.14883119183640847,0.14883119183640847,False
PGP,3,2,0.02969870189107689,-0.2780367043154204,True
RAB9A,3,2,0.39541391344434684,0.6022459801800117,True
RC3H1,3,2,0.22323808794768438,0.2264094484442536,True
RPL36,3,2,0.3796291941152046,0.18955154649062678,True
RRP15,3,2,0.41322618007055967,0.7479222581734266,True
S100A10,2,2,0.9743986319127096,0.9743986319127096,True
SLC17A6,3,2,-0.5334277465291019,-1.0026711915900428,True
SLC25A27,3,2,-0.20903003126377762,-0.4710183189153154,True
SLC35A1,3,2,0.26103735645052345,0.43089137624309237,False
SNAPIN,3,2,0.1909835883621082,0.30128562434557393,True
SORL1,3,2,-0.11097079879457954,-0.3559962400152257,True
TIPARP,3,3,0.7934150897346082,0.7934150897346082,True
TRAM2,2,2,0.8597625869881054,0.8597625869881054,True
UBTD1,3,2,0.33599912131321,0.3479733381964438,True
YAP1,3,3,0.833031736527648,0.833031736527648,True
ZNF7,3,2,0.31308443866166336,0.42515278526238687,False
