gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,mean_log2fc_sig,direction
FH,2,True,True,True,True,4,True,0.130909427414409,-0.3868595644559192,down
KCNS2,2,True,True,True,True,4,True,-0.1743676328742012,-0.5393729249261003,down
NAE1,2,True,True,True,True,4,True,0.1480271728707998,-0.2862262762172867,down
NGFR,0,True,True,True,True,4,True,0.28721010586669715,0.28721010586669715,up
PARP2,2,True,True,True,True,4,True,0.14883119183640847,0.14883119183640847,up
RPL36,0,True,True,True,True,4,True,0.3796291941152046,0.18955154649062678,up
S100A10,0,True,True,True,True,4,True,0.9743986319127096,0.9743986319127096,up
SLC25A27,2,True,True,True,True,4,True,-0.20903003126377762,-0.4710183189153154,down
TRAM2,0,True,True,True,True,4,True,0.8597625869881054,0.8597625869881054,up
YAP1,0,True,True,True,True,4,True,0.833031736527648,0.833031736527648,up
AASDHPPT,1,True,False,True,True,4,False,0.11681954228952425,0.26048552698556815,up
BEX5,2,True,False,True,True,4,False,-0.23396695343735008,-0.7244214698504252,down
COX6B1,1,True,False,True,True,4,False,0.24820507970926395,0.42386431352864085,up
KCNAB1,2,True,False,True,True,4,False,-0.01373710248784891,-0.4545519812185992,down
LRRC42,0,True,False,True,True,4,False,0.5641717845392784,0.8204778797781491,up
NDUFS2,2,True,False,True,True,4,False,-0.006254407683041012,-0.3250122483666922,down
NSF,2,True,False,True,True,4,False,0.0275267553477662,0.0275267553477662,up
PGP,2,True,False,True,True,4,False,0.02969870189107689,-0.2780367043154204,down
RC3H1,0,True,False,True,True,4,False,0.22323808794768438,0.2264094484442536,up
RRP15,1,True,False,True,True,4,False,0.41322618007055967,0.7479222581734266,up
SORL1,2,True,False,True,True,4,False,-0.11097079879457954,-0.3559962400152257,down
TIPARP,0,True,True,True,False,3,True,0.7934150897346082,0.7934150897346082,up
BLMH,1,True,False,True,False,3,False,0.15780588934666095,0.20660971882063217,up
CUBN,0,True,False,True,False,3,False,0.432502750528303,0.432502750528303,up
H2BC11,0,True,False,True,False,3,False,0.5530304561954079,0.5530304561954079,up
RAB9A,1,True,False,True,False,3,False,0.39541391344434684,0.6022459801800117,up
SLC17A6,2,True,False,True,False,3,False,-0.5334277465291019,-1.0026711915900428,down
ZNF7,1,True,False,True,False,3,False,0.31308443866166336,0.42515278526238687,up
UBTD1,0,True,True,False,False,2,True,0.33599912131321,0.3479733381964438,up
ACOT7,2,True,False,False,False,1,False,-0.08554655006716445,-0.37553320150899117,down
AP3M1,0,True,False,False,False,1,False,0.3007204219851743,0.16336320973556395,up
ERMARD,2,True,False,False,False,1,False,0.04371560977004559,-0.1813480083524961,down
FAM20C,1,True,False,False,False,1,False,0.5636000901545716,0.8917832737321794,up
H2AZ1,1,True,False,False,False,1,False,0.33721382112431986,0.5660769226672495,up
HSP90AA1,1,True,False,False,False,1,False,0.47346432621308726,0.7103705348965521,up
KCNG1,0,True,False,False,False,1,False,0.556738022801603,0.556738022801603,up
KIAA0930,0,True,False,False,False,1,False,0.3670132486954237,0.2978048804450153,up
MCEE,2,True,False,False,False,1,False,0.14181806839033398,-0.2145469469726261,down
MRPL11,2,True,False,False,False,1,False,0.10529102234240595,-0.18408469477451184,down
SLC35A1,1,True,False,False,False,1,False,0.26103735645052345,0.43089137624309237,up
SNAPIN,1,True,False,False,False,1,False,0.1909835883621082,0.30128562434557393,up
