gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
BAHD1,0.5012110765262419,0.367448248490937,0.0,1.0,0.0
CAMK1G,0.12229247225107041,0.6299114044728988,0.0,0.33333333333333326,0.0
CDC27,0.3190871812019351,0.21347940667624027,0.0,0.0,0.0
CELF3,0.5193956399085359,0.3905813026832911,0.0,1.0,0.0
COL4A4,0.7336472796209624,0.403845146067024,0.0,1.0,0.0
DENND2A,0.5139489836271015,0.3992983653684378,0.0,1.0,0.0
DUSP3,0.4933660599019086,0.03135533643091405,0.0,0.33333333333333326,0.0
GTPBP3,0.5945277373394765,0.28156472926999315,0.0,0.33333333333333326,0.0
HLA-DRB1,1.0,0.7508224861765704,0.0,1.0,0.0
HMG20A,0.24021903674594933,1.0,0.0,0.33333333333333326,0.0
MYG1,0.2414218239563631,0.12661527848501838,0.0,0.33333333333333326,0.0
NDUFA9,0.18264718469993138,0.3322064327222235,0.0,0.33333333333333326,0.0
NECAP1,0.4386376172652615,0.17850892409568828,1.0,0.33333333333333326,0.0
NPAS3,0.48815771119846235,0.2580863020895982,0.0,1.0,0.0
NUP54,0.5551567128724818,0.02996224432789195,0.0,0.33333333333333326,0.0
PPARA,0.6476581920376362,0.07256901179987552,0.0,1.0,0.0
PRDX4,0.6544785964541683,0.0,0.0,1.0,0.0
PREPL,0.08218568771278074,0.4220364702660829,0.0,0.33333333333333326,0.0
REXO4,0.4415776014915033,0.3198563306082699,0.0,1.0,0.0
SH3GL2,0.0,0.5145355708040285,0.0,0.33333333333333326,0.0
SLC25A4,0.1215722317327329,0.4266203375262686,0.0,0.33333333333333326,0.0
SNAPIN,0.48473740305085156,0.07149586092803256,0.0,0.33333333333333326,0.0
SPAG9,0.49072519672274895,0.0531182102637041,1.0,0.33333333333333326,0.0
SPARC,0.6787944634770698,0.08321177799060432,1.0,1.0,0.0
TIMP1,0.9412512174704991,0.34262235615705194,1.0,1.0,0.0
TNFRSF1B,0.6793303031360485,0.25592114460406323,1.0,1.0,0.0
TTC13,0.22433745755757034,0.3903021229652391,0.0,0.33333333333333326,0.0
VDAC1,0.18841816589868507,0.07828737966653487,0.0,0.33333333333333326,0.0
WDR36,0.21944942233185066,0.35533132198485584,0.0,0.33333333333333326,0.0
ZFP14,0.48951171652056596,0.15934130657867543,0.0,0.33333333333333326,0.0
ZNF581,0.6321023539065248,0.010197705612060851,0.0,1.0,0.0
