gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
BAHD1,2,2,0.33700126357210225,0.33700126357210225,True
CAMK1G,3,2,-0.1868495447489155,-0.48451071957657543,True
CDC27,2,2,-0.05785124759671145,-0.05785124759671145,False
CELF3,3,2,0.4859775890935258,0.3764261863875378,True
COL4A4,2,2,0.8409330420741287,0.8409330420741287,True
DENND2A,3,2,0.43552078411928424,0.36461759912682634,True
DUSP3,3,2,0.17687285677950695,0.3199929269737489,False
GTPBP3,3,2,0.34236459747874753,0.5393158351464811,False
HLA-DRB1,2,2,1.4183973023845746,1.4183973023845746,True
HMG20A,3,2,0.10982404217533788,-0.22884080848995758,True
MYG1,3,2,0.08474308113271996,-0.22623311360407827,True
NDUFA9,3,2,0.03498893727503383,-0.3536590829537789,True
NECAP1,3,3,0.20133928754352315,0.20133928754352315,False
NPAS3,3,2,0.43596387126978325,0.3087010008871882,True
NUP54,3,2,0.24035713834992686,0.45395774498264263,False
PPARA,2,2,0.6545049673564671,0.6545049673564671,True
PRDX4,3,2,0.48642192924422606,0.6692919002092873,True
PREPL,3,2,-0.2938694439079219,-0.5714639695147601,True
REXO4,3,2,0.2866356577498805,0.20771330097246476,True
SH3GL2,3,2,-0.2095890460828468,-0.7496461082052472,True
SLC25A4,3,2,-0.15470627442637616,-0.48607223228639684,True
SNAPIN,3,2,0.1909835883621082,0.30128562434557393,True
SPAG9,3,3,0.31426742095990257,0.31426742095990257,False
SPARC,3,3,0.7220097554810673,0.7220097554810673,True
TIMP1,3,3,1.2910273915413155,1.2910273915413155,True
TNFRSF1B,3,3,0.7231714791228488,0.7231714791228488,True
TTC13,3,2,0.05619382110555726,-0.2632727615990831,True
VDAC1,3,2,0.09592875461955182,-0.34114734519318324,True
WDR36,3,2,0.05731520730361576,-0.2738702341609356,True
ZFP14,3,2,0.191819827675315,0.3116365432036785,False
ZNF581,3,2,0.43847854675220943,0.6207792350001095,True
