gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
CACHD1,0,0.5071109707354572,0.1485767777054436,0.0006422270529795607,0.4456443449544686,0.08548127802243033,1.8545437002054328e-07,49.09918495115365,0.030771805530382966,3.9292101670292006,3,up
NEK6,0,0.5435229223443311,0.24049234354388557,0.023818611956580516,0.3829875316371628,0.07021690120275402,4.9152397811199364e-08,81.88661627572016,0.11666173905509057,11.041559271551932,3,up
PIK3AP1,0,0.9215810257330473,0.3709992285027368,0.012989718224357233,0.7637895481787357,0.13087975853276418,5.352951424088368e-09,83.33442505366638,0.23106335538262843,6.000393045065614,2,up
PLOD1,0,0.4091056669758568,0.08355706165603925,9.774580578108148e-07,0.4091056669758568,0.08355706165603925,9.774580578108148e-07,0.0,0.0,1.5765031960122915,3,up
RPL12,0,0.2974702190645883,0.06714937188131316,9.424283915910083e-06,0.2974702190645883,0.06714937188131316,9.424283915910083e-06,0.0,0.0,0.7792645541160341,3,up
ASB13,2,-0.3950617992318307,0.24515278655667155,0.10707248958534345,-0.37200683894273207,0.06907606426191588,7.225694088240768e-08,77.88137042510078,0.11946449559512794,9.042151518598834,3,down
CDCA5,2,-0.36434043585841686,0.2007885805748279,0.06959346226676089,-0.42729412515589754,0.08460211999489359,4.4035203513702623e-07,72.4968809513966,0.07528005976856206,7.2719024939157215,3,down
EMC1,2,-0.17849471440870038,0.07453428366023869,0.01662942604478489,-0.156842382065036,0.03744569039195898,2.8076771200075307e-05,51.83519178919253,0.007877899827735008,4.152409350923626,3,down
LPCAT4,2,-0.32501571138716784,0.0921308060898302,0.00041908612916589087,-0.32580954635898385,0.05680464161817146,9.715922278758039e-09,40.642115068129854,0.010247558078690948,3.369392292692979,3,down
MRPL22,2,-0.15478061997503298,0.09390813190611293,0.09930893477899896,-0.14108670237547882,0.03371065014076963,2.848820389699477e-05,59.38423791741179,0.013900626209056292,4.924196660235486,3,down
SNX14,2,-0.18284150531473095,0.1495304884842347,0.2214163017417453,-0.20488786338480489,0.04949583177537523,3.480676545072489e-05,71.69182780318859,0.03999713207830675,7.065097619496878,3,down
VDAC3,2,-0.2811763857451608,0.2588381891515124,0.27734549954335996,-0.23310946329072182,0.04471598792189527,1.8569847564545398e-07,85.4618079454713,0.1404032039100866,13.756868752995967,3,down
GALNT17,3,-0.132180551974612,0.15812542202009228,0.40319866773158486,-0.18225176477446298,0.05336611672789418,0.0006375360088637835,74.94658457969828,0.05278541478567972,7.98294350868954,3,down
GPI,3,-0.2885146409741929,0.06964428650396265,3.432568230258753e-05,-0.2885146409741929,0.06964428650396265,3.432568230258753e-05,0.0,0.0,1.6509832577722823,3,down
NPTN,3,-0.2575140804376988,0.2096187737585765,0.21926395253021191,-0.19878390034410565,0.05805917931249398,0.0006174859736965523,67.4896677613586,0.07947849638815827,6.151890375401404,3,down
