gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,mean_log2fc_sig,direction
ASB13,2,True,True,True,True,4,True,-0.17072924352405097,-0.5531911043914866,down
CACHD1,0,True,True,True,True,4,True,0.7161416247155135,0.7161416247155135,up
CDCA5,2,True,True,True,True,4,True,-0.12630897912811845,-0.48898235295242043,down
EMC1,2,True,True,True,True,4,True,-0.051971667944302524,-0.19942662646732945,down
LPCAT4,2,True,True,True,True,4,True,-0.08674649331465704,-0.36102882400716485,down
MRPL22,2,True,True,True,True,4,True,0.1544416072990941,-0.1943443117888768,down
NEK6,0,True,True,True,True,4,True,0.6437928519309134,0.5134935605263715,up
PIK3AP1,0,True,True,True,True,4,True,0.953136840672439,0.953136840672439,up
PLOD1,0,True,True,True,True,4,True,0.5724559453656667,0.4434836987793829,up
SNX14,2,True,True,True,True,4,True,0.1657591540444742,-0.27415390903181835,down
VDAC3,2,True,True,True,True,4,True,-0.01714041149610009,-0.45456991589043927,down
COXFA4,1,True,True,True,True,4,False,0.397159987940008,0.6401194033266773,up
KLC2,0,True,False,True,True,4,False,-0.2770559072358161,-0.27634731427243864,down
MCUB,0,True,False,True,True,4,False,0.7736082489425433,0.7736082489425433,up
STMN2,2,True,False,True,True,4,False,-0.16948851169448056,-0.6061211222188243,down
TNFRSF10B,0,True,False,True,True,4,False,1.0331259304913258,1.0331259304913258,up
GALNT17,3,True,True,True,False,3,True,-0.05504723794941935,-0.2897941655138929,down
GPI,3,True,True,True,False,3,True,-0.06734321929033331,-0.30330736733466335,down
RPL12,0,True,True,True,False,3,True,0.428363018909146,0.3075327347126118,up
BIN3,1,True,False,True,False,3,False,0.40519441067673573,0.62099618291965,up
GABPB2,0,True,False,True,False,3,False,0.49692239443801817,0.7400996859935662,up
HECTD1,2,True,False,True,False,3,False,0.2427982350045997,-0.22948509902573955,down
LRRC42,0,True,False,True,False,3,False,0.5641717845392784,0.8204778797781491,up
OAS3,0,True,False,True,False,3,False,0.7548494767919145,0.7548494767919145,up
RAB27A,0,True,False,True,False,3,False,0.8060558385596213,0.8060558385596213,up
RAD54L,0,True,False,True,False,3,False,0.529171966808184,0.529171966808184,up
RMC1,1,True,False,True,False,3,False,0.17698528509547598,0.34743242471749003,up
TLE1,0,True,False,True,False,3,False,0.36685141691359363,0.18835601516641187,up
USP11,2,True,False,True,False,3,False,-0.05343883787234146,-0.3731875733030954,down
NPTN,3,True,True,False,False,2,True,-0.07054808201313634,-0.38653632378325753,down
AP3M1,0,True,False,False,False,1,False,0.3007204219851743,0.16336320973556395,up
C1orf74,3,True,False,False,False,1,False,-0.11553766004702015,-0.3715927832025462,down
CD79B,0,True,False,False,False,1,False,0.6296990548643171,0.6296990548643171,up
CDC42,3,True,False,False,False,1,False,-0.03735343645472463,-0.07798991609992134,down
DNAJB4,0,True,False,False,False,1,False,0.4015502756161215,0.33762079621651453,up
EIF2S3,1,True,False,False,False,1,False,0.26549307086283314,0.40413976599937573,up
HMGN1,0,True,False,False,False,1,False,0.5288509043704185,0.7401684070748575,up
JAG1,0,True,False,False,False,1,False,0.5635285796679327,0.808146260415691,up
LAMC1,0,True,False,False,False,1,False,0.43858973506112253,0.5843865531333496,up
MYH11,1,True,False,False,False,1,False,0.30536665242836847,0.46044073068549274,up
NPEPPS,3,True,False,False,False,1,False,0.15169935414556276,-0.1733238352546138,down
NPTX1,3,True,False,False,False,1,False,-0.232117772548591,-0.4038958855061052,down
NT5C2,0,True,False,False,False,1,False,0.3291193077884624,0.19292331305133104,up
PAFAH1B1,3,True,False,False,False,1,False,0.09851145193032274,-0.3194531790132613,down
PTGR2,0,True,False,False,False,1,False,0.47208178108538906,0.6227671624819292,up
PTPRM,3,True,False,False,False,1,False,0.07687803535234365,-0.2973455948663424,down
RNASET2,0,True,False,False,False,1,False,0.6809542301911099,0.6809542301911099,up
SCFD1,1,True,False,False,False,1,False,0.25945232999900786,0.37796086442799837,up
YES1,0,True,False,False,False,1,False,0.5875561537583858,0.37176575484253993,up
