gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
APBA2,0,-0.2467801986302303,0.046661425491041846,1.2316107277508012e-07,-0.2467801986302303,0.046661425491041846,1.2316107277508012e-07,0.0,0.0,0.9158731865515058,3,down
CYC1,0,-0.20572411944237837,0.14726728879859716,0.16243048535883797,-0.16846697500770028,0.04180236852626085,5.575738693679724e-05,74.92832421518888,0.03945787869796661,7.977129319818489,3,down
DEPDC5,0,-0.18898645687294044,0.06435372005704568,0.0033174333550988343,-0.1854997216535765,0.03542252904159655,1.6340901677082162e-07,46.69293949427995,0.005498798078561899,3.7518482186527473,3,down
GLS,0,-0.2577811677920432,0.24127755147481594,0.28533968386102937,-0.27417915333492243,0.08215413800171416,0.0008457380271352022,69.15883909093445,0.11108624394412067,6.484840197478148,3,down
GPAT3,0,-0.2480330106333413,0.2807344224182884,0.3769582021087502,-0.30707006868403885,0.08556087943796566,0.0003320668251476638,79.7610085835631,0.18082048980396145,9.881915352638174,3,down
KLHDC2,0,-0.22853010132198934,0.21483274641182182,0.2874382396235545,-0.2589454827270242,0.04465450091699778,6.676471441825268e-09,88.52591900439222,0.09804666408976886,17.430589872649424,3,down
NTAQ1,0,-0.2266032485357366,0.172125341115992,0.18800581666559435,-0.23955651415533813,0.05356465081137291,7.738731517185213e-06,78.88545571341638,0.057638419642865875,9.472143811651282,3,down
PTH2R,0,-0.46769225922651336,0.34161255108404326,0.17097669591590203,-0.5541640087067076,0.10147332075648458,4.7298178713244896e-08,80.21886966915723,0.250771082828771,10.110645683788846,3,down
QRICH1,0,-0.17873258666024663,0.03600512120104265,6.902467739022358e-07,-0.17873258666024663,0.03600512120104265,6.902467739022358e-07,0.0,0.0,1.8119107310495723,3,down
SLC25A12,0,-0.4682310257594217,0.2506536838596854,0.06175654117588582,-0.5394942885439363,0.086807917230262,5.138838669672371e-10,74.79916255274439,0.12086888873438112,7.936244198971259,3,down
SPATA7,0,-0.25175726735625364,0.1569777085090366,0.10876317544442109,-0.2882437200379411,0.06187801563512876,3.1889742806597635e-06,67.07470918240345,0.0427052072135548,6.074357888225918,3,down
SRGAP3,0,-0.15490905729377177,0.13788459260632643,0.26123838420510626,-0.19108064637190947,0.051000009002920114,0.00017919137931197952,71.00406008860516,0.03396170718689103,6.897517397647935,3,down
TTC13,0,-0.23106967697601458,0.08528427201481928,0.00674039004035876,-0.22601803990309005,0.05241211946431345,1.615474772278217e-05,35.645260567029105,0.008197436676458697,3.1077742177530117,3,down
ADAMTS9,1,1.2480895552159992,0.24407434360773608,3.1613809760045843e-07,1.2480895552159992,0.24407434360773608,3.1613809760045843e-07,0.0,0.0,0.006065933915205409,2,up
H2BC21,1,0.5707261163715506,0.09106356000720726,3.6727222313583367e-10,0.5707261163715506,0.09106356000720726,3.6727222313583367e-10,0.0,0.0,1.9954870855296947,3,up
NGFR,1,0.2701837688400918,0.08196145098801196,0.0009790677564321636,0.2591738113099187,0.061468033182349016,2.4823335691219237e-05,39.27037329371742,0.0055038021943931755,1.6466427578033316,2,up
NIBAN2,1,0.48141755075063186,0.13953329043375723,0.0005601744763085018,0.43212514162730276,0.09521194460807222,5.663962897461802e-06,30.56719926118629,0.01977239501134252,2.8804829687389777,3,up
TMIGD3,1,0.6753473001534543,0.23490755775108885,0.004040924808174734,0.6149579257387583,0.15193617319913666,5.177301780012046e-05,51.69025914739665,0.08372613750289895,4.1399518289741,3,up
VIM,1,0.9556439542913666,0.4055780770263992,0.018460414225545407,0.6661642008697028,0.1764565185163862,0.00015985915498522207,72.19713121772597,0.34652083799175315,7.193502280869367,3,up
