gene,cluster_id
ADAMTS9,1
ADGRG1,2
APBA2,0
ARHGAP4,0
BLMH,0
CYC1,0
DEPDC5,0
DHRS3,2
FGF2,1
FNDC5,0
GAS7,0
GLS,0
GNAZ,2
GNG11,2
GPAT3,0
GRM6,1
GTPBP3,0
H2BC21,1
ID3,2
IFI35,2
IL17RA,1
IRAK2,2
KLHDC2,0
MTMR11,1
NGFR,1
NIBAN2,1
NPRL2,0
NTAQ1,0
ORC5,0
PLTP,2
PNMA2,0
PTH2R,0
QRICH1,0
RAB22A,0
RARS1,0
RASA1,0
RMP64,0
SH3BP5L,0
SLC1A6,0
SLC25A12,0
SNAPIN,0
SPATA7,0
SRGAP3,0
STK40,2
TLCD3A,0
TMEM17,0
TMIGD3,1
TTC13,0
VIM,1
ZNF750,2
