gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ADAMTS9,0.9280103797507631,0.5085820739789428,0.0,1.0,0.0
ADGRG1,0.6440148243195176,0.17289519634555459,0.0,1.0,0.0
APBA2,0.23610605787695568,0.8043784837837534,0.0,0.0,0.0
ARHGAP4,0.577617058796388,0.007159152990880128,0.0,0.0,0.0
BLMH,0.45159768002716194,0.2796573938119166,0.0,0.0,0.0
CYC1,0.23307655963654633,0.3649463755241338,0.0,0.0,0.0
DEPDC5,0.2602163447767571,0.6093582763715596,0.0,0.0,0.0
DHRS3,0.7385768396022998,0.05655823841375562,0.0,1.0,0.0
FGF2,0.7700536963692871,0.4312797901502404,0.0,1.0,0.0
FNDC5,0.43577215980469747,0.3395801236568561,0.0,0.0,0.0
GAS7,0.2559476842982779,0.15697640256346337,0.0,0.0,0.0
GLS,0.1489978068870849,0.1352011903745336,0.0,0.0,0.0
GNAZ,0.4583528868140565,0.061927949826973284,0.0,1.0,0.0
GNG11,0.6040035347897947,0.048127605196454835,0.0,1.0,0.0
GPAT3,0.1093292130348579,0.2436974575357548,0.0,0.0,0.0
GRM6,0.62950809738359,0.30262609630513887,0.0,1.0,0.0
GTPBP3,0.6037666292325318,0.26177804095708745,0.0,0.0,0.0
H2BC21,0.67527156013981,0.8411898706674527,1.0,1.0,0.0
ID3,0.6146587831205319,0.06638394208595885,0.0,1.0,0.0
IFI35,0.5974362037220773,0.0,0.0,1.0,0.0
IL17RA,0.7915442947364965,0.4150937782999328,0.0,1.0,0.0
IRAK2,0.5556560057992446,0.12439412841845268,0.0,1.0,0.0
KLHDC2,0.17712509046386532,0.8785155521521159,0.0,0.0,0.0
MTMR11,0.6204796205029889,0.5594555056246988,0.0,1.0,0.0
NGFR,0.48846167380578465,0.43788767863698774,0.0,1.0,0.0
NIBAN2,0.5804822253059662,0.27756428151378143,0.0,1.0,0.0
NPRL2,0.28439590793594133,0.1365059816384534,0.0,0.0,0.0
NTAQ1,0.2045835935843786,0.5235880587961624,0.0,0.0,0.0
ORC5,0.23802303406365197,0.2625732208246068,0.0,0.0,0.0
PLTP,0.5485656360608728,0.1348818366193526,0.0,1.0,0.0
PNMA2,0.4928210590812086,0.5155509720501177,0.0,0.0,0.0
PTH2R,0.0,0.6417016186688846,0.0,0.0,0.0
QRICH1,0.2746749106961355,0.4500399867763338,0.0,0.0,0.0
RAB22A,0.5910712558649136,0.039729141908926506,0.0,0.0,0.0
RARS1,0.5729590811252273,0.7154414846920262,0.0,0.0,0.0
RASA1,0.22653294402149576,0.3489800755594992,0.0,0.0,0.0
RMP64,0.4507454508153431,0.021255011185626744,1.0,0.0,0.0
SH3BP5L,0.3506790784131897,0.06275203013985786,0.0,0.0,0.0
SLC1A6,0.327762414232323,0.17133610563874424,0.0,0.0,0.0
SLC25A12,0.0536921748583267,1.0,0.0,0.0,0.0
SNAPIN,0.49489935784990285,0.02815804017818191,0.0,0.0,0.0
SPATA7,0.19663370680480396,0.5233877086789173,0.0,0.0,0.0
SRGAP3,0.2457960958529857,0.1886027083227214,0.0,0.0,0.0
STK40,0.5228548498414872,0.12384368541433892,0.0,1.0,0.0
TLCD3A,0.6627445016305853,0.23559874283355775,0.0,0.0,0.0
TMEM17,0.6257921742862241,0.1589567408088151,0.0,0.0,0.0
TMIGD3,0.8209926782916094,0.24037432473283485,0.0,1.0,0.0
TTC13,0.23668872648855915,0.3827061451558823,0.0,0.0,0.0
VIM,1.0,0.2523617336134416,0.0,1.0,0.0
ZNF750,0.6871593385105075,0.06442345369970547,0.0,1.0,0.0
