gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
ADAMTS9,2,2,1.2482507363940039,1.2482507363940039,True
ADGRG1,3,2,0.7868281546738611,0.6273155272416382,True
APBA2,3,2,-0.1120479988772356,-0.26454672328367046,True
ARHGAP4,3,2,0.295554829792595,0.4821417397161656,True
BLMH,3,2,0.15780588934666095,0.20660971882063217,False
CYC1,3,2,0.056569712233887515,-0.2711704963940589,True
DEPDC5,3,2,0.018321273074113797,-0.21183136998837515,True
DHRS3,3,2,0.6197647594063774,0.8340683570467466,True
FGF2,3,2,0.6880247685420516,0.9028901687486559,True
FNDC5,3,2,0.03492985000926888,0.17200839312608274,False
GAS7,3,2,0.14995812850414167,-0.2211644793850347,True
GLS,3,2,-0.08187177438215236,-0.45500245054024324,True
GNAZ,3,2,0.14794043287263778,0.22137947721603535,True
GNG11,3,2,0.40439969368556267,0.5398338115687706,True
GPAT3,3,2,-0.17954910868102947,-0.541734887542681,True
GRM6,2,2,0.5955976452121177,0.5955976452121177,True
GTPBP3,3,2,0.34236459747874753,0.5393158351464811,False
H2BC21,3,3,0.6956560608268275,0.6956560608268275,True
ID3,3,2,0.673606517173822,0.5631307214122011,True
IFI35,3,2,0.6229791306732918,0.5254748294927529,True
IL17RA,2,2,0.9498777674513521,0.9498777674513521,True
IRAK2,3,2,0.5900930510310071,0.43412552687339545,True
KLHDC2,3,2,0.05850475812597159,-0.39350423207652385,True
MTMR11,3,2,0.6217609009147954,0.5758575504360898,True
NGFR,2,2,0.28721010586669715,0.28721010586669715,True
NIBAN2,3,2,0.6718475564007331,0.4884062136906957,True
NPRL2,3,2,0.18028910560885203,-0.15896454929231774,True
NTAQ1,3,2,0.009263663334826125,-0.33346825245615075,True
ORC5,3,2,0.02214560565090462,-0.260355397093305,True
PLTP,3,2,0.5072661716850199,0.41862295955406514,True
PNMA2,3,2,0.10986542141366999,0.2967415782999918,False
PTH2R,3,2,-0.2352037427847026,-0.7807750994895828,True
QRICH1,3,2,0.033018744514012134,-0.18021878844793626,True
RAB22A,3,2,0.31440455077208923,0.511558343289543,False
RARS1,3,2,0.2511314393695603,0.471957417165493,False
RASA1,3,2,0.17486399262350716,-0.2854776263925345,True
RMP64,3,3,0.20474638288538158,0.20474638288538158,False
SH3BP5L,3,2,0.0823675088308488,-0.014041315331579707,False
SLC1A6,3,2,-0.20430590381643507,-0.0641469011201079,False
SLC25A12,3,2,-0.13393152641041764,-0.6633811431832073,True
SNAPIN,3,2,0.1909835883621082,0.30128562434557393,True
SPATA7,3,2,0.06376191268728999,-0.35085009000891443,True
SRGAP3,3,2,0.14696782491417792,-0.2433601742610847,True
STK40,3,2,0.4927747213293528,0.3624082332553962,True
TLCD3A,3,2,0.4234527086756545,0.66826657691861,True
TMEM17,3,2,0.42833826350786036,0.5874730550855105,False
TMIGD3,3,2,0.7827559069881452,1.014264472990552,True
TTC13,3,2,0.05619382110555726,-0.2632727615990831,True
VIM,3,2,1.0546074237330838,1.4056506993560343,True
ZNF750,2,2,0.7216478061474794,0.7216478061474794,True
