gene,cluster_id,level_1,level_2,level_3,level_4,max_level,is_core,mean_log2fc,mean_log2fc_sig,direction
ADAMTS9,1,True,True,True,True,4,True,1.2482507363940039,1.2482507363940039,up
APBA2,0,True,True,True,True,4,True,-0.1120479988772356,-0.26454672328367046,down
CYC1,0,True,True,True,True,4,True,0.056569712233887515,-0.2711704963940589,down
DEPDC5,0,True,True,True,True,4,True,0.018321273074113797,-0.21183136998837515,down
H2BC21,1,True,True,True,True,4,True,0.6956560608268275,0.6956560608268275,up
KLHDC2,0,True,True,True,True,4,True,0.05850475812597159,-0.39350423207652385,down
NGFR,1,True,True,True,True,4,True,0.28721010586669715,0.28721010586669715,up
NTAQ1,0,True,True,True,True,4,True,0.009263663334826125,-0.33346825245615075,down
PTH2R,0,True,True,True,True,4,True,-0.2352037427847026,-0.7807750994895828,down
QRICH1,0,True,True,True,True,4,True,0.033018744514012134,-0.18021878844793626,down
SLC25A12,0,True,True,True,True,4,True,-0.13393152641041764,-0.6633811431832073,down
SPATA7,0,True,True,True,True,4,True,0.06376191268728999,-0.35085009000891443,down
TTC13,0,True,True,True,True,4,True,0.05619382110555726,-0.2632727615990831,down
FGF2,1,True,False,True,True,4,False,0.6880247685420516,0.9028901687486559,up
FNDC5,0,True,False,True,True,4,False,0.03492985000926888,0.17200839312608274,up
IL17RA,1,True,False,True,True,4,False,0.9498777674513521,0.9498777674513521,up
MTMR11,1,True,False,True,True,4,False,0.6217609009147954,0.5758575504360898,up
PNMA2,0,True,False,True,True,4,False,0.10986542141366999,0.2967415782999918,up
RARS1,0,True,False,True,True,4,False,0.2511314393695603,0.471957417165493,up
RASA1,0,True,False,True,True,4,False,0.17486399262350716,-0.2854776263925345,down
GPAT3,0,True,True,True,False,3,True,-0.17954910868102947,-0.541734887542681,down
NIBAN2,1,True,True,True,False,3,True,0.6718475564007331,0.4884062136906957,up
SRGAP3,0,True,True,True,False,3,True,0.14696782491417792,-0.2433601742610847,down
TMIGD3,1,True,True,True,False,3,True,0.7827559069881452,1.014264472990552,up
VIM,1,True,True,True,False,3,True,1.0546074237330838,1.4056506993560343,up
BLMH,0,True,False,True,False,3,False,0.15780588934666095,0.20660971882063217,up
GRM6,1,True,False,True,False,3,False,0.5955976452121177,0.5955976452121177,up
GTPBP3,0,True,False,True,False,3,False,0.34236459747874753,0.5393158351464811,up
ORC5,0,True,False,True,False,3,False,0.02214560565090462,-0.260355397093305,down
TLCD3A,0,True,False,True,False,3,False,0.4234527086756545,0.66826657691861,up
GLS,0,True,True,False,False,2,True,-0.08187177438215236,-0.45500245054024324,down
ADGRG1,2,True,True,False,False,2,False,0.7868281546738611,0.6273155272416382,up
ARHGAP4,0,True,False,False,False,1,False,0.295554829792595,0.4821417397161656,up
DHRS3,2,True,False,False,False,1,False,0.6197647594063774,0.8340683570467466,up
GAS7,0,True,False,False,False,1,False,0.14995812850414167,-0.2211644793850347,down
GNAZ,2,True,False,False,False,1,False,0.14794043287263778,0.22137947721603535,up
GNG11,2,True,False,False,False,1,False,0.40439969368556267,0.5398338115687706,up
ID3,2,True,False,False,False,1,False,0.673606517173822,0.5631307214122011,up
IFI35,2,True,False,False,False,1,False,0.6229791306732918,0.5254748294927529,up
IRAK2,2,True,False,False,False,1,False,0.5900930510310071,0.43412552687339545,up
NPRL2,0,True,False,False,False,1,False,0.18028910560885203,-0.15896454929231774,down
PLTP,2,True,False,False,False,1,False,0.5072661716850199,0.41862295955406514,up
RAB22A,0,True,False,False,False,1,False,0.31440455077208923,0.511558343289543,up
RMP64,0,True,False,False,False,1,False,0.20474638288538158,0.20474638288538158,up
SH3BP5L,0,True,False,False,False,1,False,0.0823675088308488,-0.014041315331579707,down
SLC1A6,0,True,False,False,False,1,False,-0.20430590381643507,-0.0641469011201079,down
SNAPIN,0,True,False,False,False,1,False,0.1909835883621082,0.30128562434557393,up
STK40,2,True,False,False,False,1,False,0.4927747213293528,0.3624082332553962,up
TMEM17,0,True,False,False,False,1,False,0.42833826350786036,0.5874730550855105,up
ZNF750,2,True,False,False,False,1,False,0.7216478061474794,0.7216478061474794,up
