cluster_id,n_iron_clad_members,members,min_modal_count,max_modal_count,mean_modal_count
233,21,ANKRD6|ARHGEF10|CCNI|COQ8A|ECD|FIBP|MANSC1|NTHL1|P4HA1|RERG|SH3D19|SH3KBP1|TBX3|TGOLN2|TMEM131L|TRPC1|UBE2A|ZGRF1|ZKSCAN8|ZNF106|ZNF397,2,2,2.0
234,7,CCND1|DAB2|DORIP1|FGFR1|GNE|IGFBP5|ZNF346,2,2,2.0
235,10,ACTR3C|AMMECR1|CCDC137|CDC25B|CORO1A|EIF4A3|PKP3|PYDC1|SLC2A1|WARS1,1,1,1.0
236,23,ARHGAP9|ART3|CASP7|CYP7B1|ERVMER34-1|GOLGA4|HMGCL|NAXD|NME4|ORMDL1|PAICS|PDCD4|PLA2G2F|REL|RTN2|SNRPB2|SPARC|STAT5A|TBC1D2B|TM2D1|TMEM204|UBAP1L|ZNF101,1,2,1.7
237,24,ABCA2|C3orf18|CCDC34|CXXC5|EFNA4|GCFC2|GDF11|MKNK1|MTPAP|NCOA4|OXR1|PBX3|PPP1R14D|PRPF38B|REXO2|SERPING1|SETBP1|SPCS3|TIAM2|TMEM178B|TOM1L2|TUBGCP4|XRN1|YWHAE,2,2,2.0
238,28,ABCA6|ADAMTS17|ADCYAP1R1|ADHFE1|ALDH1A1|ALG11|ATP6V1B1|CD300LG|CFAP70|CMYA5|FLG2|GALNT16|GPR160|ICA1L|KCND2|KMT2C|KRT4|MFAP5|PHC3|RPL41|SGCA|STX12|TMEM150C|TMPRSS11E|TOX3|UCHL1|VTCN1|ZSCAN9,2,2,2.0
242,5,ALDOC|CPQ|HSPA2|POU3F3|SIK2,2,2,2.0
243,16,CDK5|CELF2|DCHS1|FAM171A1|GON7|IMMP2L|JHY|NFATC2|PAPPA|RSF1|SH3BP5|TUBA1A|UBASH3B|ZNF211|ZNF254|ZXDA,1,2,1.8
244,9,ADPRS|ATAD3A|FGD2|FMNL2|GLTP|HAT1|PPP1R14B|PPP1R15B|USB1,1,2,1.1
245,8,BHLHE40|CPTP|GTF3C2|HNRNPF|KLF3|KREMEN1|NOP14|SLC7A1,1,1,1.0
248,10,CXCL13|IL19|ISG15|KLHDC7B|KRT16|LRG1|RTP4|SACK1A|TNIP3|XDH,2,2,2.0
249,19,APP|BPHL|CD99|DNMBP|FBXO21|GATAD1|GPX4|ITPRIPL2|KIAA1671|KLF2|LZTFL1|MGST3|MLLT6|MYO9A|OAZ2|OSBPL8|PCMTD1|SETD4|ZFYVE21,2,2,2.0
250,8,BATF3|CDK1|KRT17|MYD88|PACC1|PMM2|SLC66A1|TOMM40,2,2,2.0
251,9,ARHGAP35|C1orf198|CDK13|CLDN3|MAP3K12|OSCP1|PRDM5|UFSP2|VPS11,2,2,2.0
253,1,GPR78,1,1,1.0
254,2,PCOLCE2|SIX1,1,1,1.0
255,5,CRIM1|NAB1|SESN3|SLC7A6|SQSTM1,2,2,2.0
256,7,AKR1B1|CAPN7|COL15A1|KCNB1|MADD|PPP2R5E|TRIM68,2,2,2.0
260,8,CA11|CUTA|GPNMB|MOAP1|OGFRL1|RCN1|TCF4|UHRF2,2,2,2.0
261,17,AP1M2|ARIH2|CCDC167|CCNA2|DEDD2|FBXL20|GGCT|HK2|MASTL|MRPL15|PSMC4|PSMG1|SEMA4B|SIAH2|SLC6A15|SP110|TIMM13,2,2,2.0
262,1,SULF2,2,2,2.0
263,20,ABI2|BEX2|CYSLTR1|FOXK1|IFT81|IL18BP|PAIP1|PDLIM2|PEX5|PHACTR1|PPA2|PPP6R3|RIOK2|RRAGD|SLC44A1|SUGT1|TJP3|TM9SF3|YY1|ZNF706,2,2,2.0
264,1,CRYL1,2,2,2.0
265,6,BBS10|CFAP263|COL12A1|HSPG2|KICS2|SOD3,2,2,2.0
266,6,CNTN4|COL8A1|DDAH1|MYH11|PLEKHG5|SLC26A2,1,1,1.0
267,6,CD160|CDC37L1|CTSV|JAK1|REEP6|UBTD2,2,2,2.0
269,22,ABCC2|ADAMTSL1|ADIPOQ|AGT|BEND7|C1QBP|C1orf54|CIDEA|CNPY2|COLEC12|CPA2|CPNE1|CSF2RA|FBXW9|KCNT2|MATN4|PSMB8|PTPRZ1|RBM45|SHISA2|TNKS2|TUSC2,1,2,1.7
270,4,ABI3|MYL12B|PPM1N|TNFRSF11B,1,1,1.0
272,4,GNAQ|PRPF3|RPL23A|RPS10,1,1,1.0
274,4,ARHGEF19|CYP4F11|FLAD1|SLX4,2,2,2.0
276,37,ABHD11|ADGRL4|ARL14EP|BNIP2|CCDC122|CCDC88B|CD109|CFAP45|CFDP1|COTL1|CRLS1|DOCK5|ECI2|EPB41L5|FLNA|FZD1|GPR12|JARID2|KIAA0232|MOSPD2|MXRA5|N4BP2L1|NME5|PNKD|PPP1R3B|ROBO4|SEMA3C|SGPL1|SHC1|SKIDA1|SPATA1|STAR|TGFB1I1|TWNK|ZBTB8A|ZCCHC3|ZNF782,2,2,2.0
277,9,C1orf216|DIO2|JAM2|KLK7|MAP4K1|PRELID1|PTS|TAF1B|TINCR,2,2,2.0
279,11,ARHGAP42|ARHGEF40|CACNB2|CRACR2B|CXCL9|HIBADH|HOXA10|LDLRAD4|RALA|TMSB15B|ZNF136,1,2,1.9
280,27,APOL1|ARB2A|CCSAP|CYB5R2|ELOVL5|FAM162B|FEZ1|FNDC5|GZMA|KRABD3|LRR1|NTF3|OTUD1|PDZK1IP1|PLEKHH2|PPIL1|REN|RNASEH2A|SBNO1|SERPINA3|SIM2|SORCS2|TAP1|TSLP|VIM|XPNPEP2|ZWILCH,2,2,2.0
282,13,APOL2|APOOL|BAX|DNAJC11|GSR|PIM1|PLK3|TIMM10|TMEM43|TMEM98|TRIM35|VPS9D1|YKT6,2,2,2.0
283,22,ARHGAP11A|ARHGEF28|C1orf74|CREB3L1|CRTAP|GOT1|GPALPP1|IQSEC1|KCNK1|LRRC2|MEX3D|NEK9|NLGN4X|PHLDB3|PRKD1|RRP15|SERPINB1|SPRED2|ST14|TSPAN12|WWP1|ZFP36,2,2,2.0
284,5,MFGE8|PDE11A|PTGER2|SETDB2|VBP1,2,2,2.0
285,1,MED13,2,2,2.0
286,9,ACTR3B|ARL6IP5|BRD10|DIDO1|DLGAP4|GAS7|GCC2|POMGNT1|TCEA2,2,2,2.0
288,4,CHIC2|CPA4|MRTO4|NDUFAF2,2,2,2.0
289,7,CELF1|DEGS2|DQX1|ITGB2|LSM3|RPUSD2|TTC31,2,2,2.0
290,7,ACTR8|BATF2|ENTPD7|IGFBP3|LSM7|NCAPG2|NOPCHAP1,2,2,2.0
293,3,LRRC56|TMEM186|ZNF143,2,2,2.0
295,6,BCHE|DUSP9|IDNK|MCM7|NEK3|TRIP4,2,2,2.0
296,8,DONSON|INAFM2|PSTPIP2|SCO1|SEC14L2|THEMIS2|TLL2|TUBA3D,2,2,2.0
297,5,HELLS|IL15|PCDH1|UBA52|ZNF341,2,2,2.0
298,8,CDHR1|LMOD1|LRRC17|PLLP|PPARGC1A|SERHL2|SLITRK4|TMEM132C,2,2,2.0
299,4,BRK1|MRM2|RIPK3|WNT10A,1,1,1.0
301,13,ACSS3|CADM3|CD207|CDO1|CFTR|CLMP|CYP2J2|ECRG4|MGST1|MMP28|PAPLN|PDE4DIP|PLP1,2,2,2.0
302,18,CCN2|CD1A|CD248|DIRAS3|DYNC1I1|ENC1|ENPP1|EPHB1|FBP1|KCNMA1|NFATC1|PKIB|RGS22|SGCD|SOX10|SSC5D|TIMP4|ZBTB37,1,1,1.0
303,6,BRD4|CINP|MRFAP1|ST6GALNAC6|TRIT1|USP7,1,1,1.0
304,19,AHSA1|BEX3|BHMT2|C12orf76|CRLF2|DHRS3|DNAJC10|HIC1|HIP1|IGFBP7|KLHDC9|KMT2D|OSGEPL1|PFKP|POM121C|PTTG2|RBM4B|S1PR1|ZNF395,2,2,2.0
305,1,DNASE1L1,2,2,2.0
306,1,SUPT20H,2,2,2.0
308,1,C3,1,1,1.0
309,11,ABCA9|ADAM22|CNTNAP3B|CYREN|DPH6|FAM171B|INMT|MAMDC2|PIK3C2G|PPP2R2D|TCAIM,2,2,2.0
310,13,ADIRF|GALNT12|LEPR|PDGFC|PRIMA1|SESTD1|SLC12A2|SLC43A1|SYBU|TAGLN|TNXB|WIPF3|ZNF766,2,2,2.0
311,21,ALDH6A1|DEPDC7|DSEL|FAM228B|GLRX2|HEPH|KATNA1|KLHL18|LYPD1|LYSMD2|MCF2L|PGAM5|PRKCH|PRKG1|SEC13|SLC27A1|TRMO|TRMT6|UBE2M|ZC3H6|ZDHHC2,2,2,2.0
313,1,SAMD4A,1,1,1.0
315,4,IGFL2|INPP5F|NAV1|PPFIA2,2,2,2.0
316,25,ALG8|APELA|CD83|CDCA3|CEACAM7|CLIC5|CTNNBL1|DEPDC1|ERCC2|FAM185A|FCRLB|IPCEF1|LAMP3|LPL|PCLAF|PGBD2|PLBD1|POU6F1|PRKAA2|RAET1E|SLC27A4|SLC61A1|SLC7A5|SPRR1A|SYNGR1,1,2,2.0
318,3,MORF4L1|MT-CO1|TMEM14B,2,2,2.0
319,11,ADAM8|BOK|CBX2|CNOT2|MFHAS1|P2RY2|RPL3|RPL30|SERPINB13|UBD|ZNF853,1,2,1.4
322,2,HDLBP|UBE2I,2,2,2.0
323,13,ASF1B|ATG5|BGN|BMAL2|CALHM6|DAPK1|DDR2|FAXDC2|FBXO45|GSTM2|PRC1|RABGAP1L|SKI,2,2,2.0
324,1,RPUSD4,2,2,2.0
325,12,GADD45G|GTF3C1|LRP2BP|NPTXR|NRK|SLC35E2B|SNX21|SYNDIG1|TANC1|TENT4A|TGFBRAP1|ZNF776,1,1,1.0
328,6,ASB8|RYBP|SEPTIN7|SP3|TATDN1|TM9SF2,2,2,2.0
329,11,ARL17B|CLDN5|DST|KBTBD6|KLHL13|LRIG1|MEIS1|PID1|PRKAG2|ZFP82|ZNF528,2,2,2.0
330,7,C12orf75|CKAP2L|FZD5|POLE2|PPIF|SULT2B1|UBE2C,1,1,1.0
331,3,ETFB|LEMD3|RIC1,2,2,2.0
332,5,EPHA2|IL12B|NRBF2|PRDM1|TNFRSF4,2,2,2.0
337,9,ARID4B|GNG12|GRHPR|MTUS1|RNF19A|RPL39|SOS1|ST6GALNAC2|UBR1,2,2,2.0
338,5,CDCA4|NCBP2AS2|TEX264|TRPT1|VSIG2,1,1,1.0
339,1,DZIP1,1,1,1.0
341,10,DAP|NFYB|RGL3|SLC4A11|TFRC|TICAM1|TMEM263|VKORC1|WAS|ZNF366,1,2,1.4
342,13,CAPRIN1|CUL3|ELOVL6|HNRNPA3|HNRNPLL|LTO1|NAA30|OCLN|OVCA2|PGM3|SPATA2|TMEM18|TRIM65,2,2,2.0
343,5,GLCCI1|HGSNAT|PPFIBP1|PRKAB2|TAF1,1,1,1.0
344,12,CLCN3|GAB2|JMJD4|MTRR|NDUFA12|NLRP10|OTULIN|POLR2E|RMDN1|TBK1|TSKU|VPS13C,1,2,1.7
345,16,AGAP2|BDP1|CC2D2B|COX16|DUS1L|FOXRED1|GNL2|HIP1R|HSP90B1|PHEX|SEPTIN9|SPNS1|TDP1|TMCO1|TUBA4A|VWA3A,1,2,1.9
346,6,ANKS1A|BRPF3|RCHY1|SDHD|TCP11L1|TMEM214,1,1,1.0
347,8,BATF|FBXW5|GMPPA|HES6|MRPS33|RPUSD1|SH3BP1|TNFSF9,2,2,2.0
348,4,AMMECR1L|CRTC2|GAMT|PIGT,2,2,2.0
349,6,ADD3|CYP2U1|HSF2|RASAL2|SLC46A1|TIMP2,2,2,2.0
350,10,AMBRA1|CD46|CDNF|FIRRM|FSBP|NR5A2|PER2|RWDD3|TRAPPC2B|WASHC1,2,2,2.0
352,10,ABITRAM|AOAH|DHRS1|GARS1|PAQR3|PCNA|RACGAP1|SERINC2|UBXN8|ZIK1,1,2,1.8
353,7,DACT1|FXYD6|MYL9|SOX8|SYT8|TCF7L1|ZNF493,2,2,2.0
357,4,ASAH1|CTDSPL|SNRK|TBC1D4,2,2,2.0
358,13,CBLC|CD48|CMKLR2|CXCR6|DCUN1D3|DLX5|GPATCH8|HSPBP1|MAPKAPK3|NBPF26|NSD3|TIMM10B|TMPRSS13,2,2,2.0
360,11,CFLAR|CYCS|ETF1|LTBR|MCTS1|PLCG2|PPP4R2|TMEM70|TYW5|UBE2L3|ZBED4,2,2,2.0
361,6,CDKAL1|NMNAT3|PLVAP|PRDX3|TRPC6|ZBED8,2,2,2.0
362,5,MYADM|NANOG|SATB2|SEPTIN11|ZNF84,2,2,2.0
363,8,ATOSB|CDKN2A|LRP11|MDH1|RCN2|RREB1|UGGT1|VSIG1,2,2,2.0
364,5,ATP5MC2|DSC3|FOLH1|H2BC12L|NUP93,1,2,1.6
365,17,APRT|ARV1|ATP1B3|CACNA1G|CIAO2B|CRB3|DNAAF5|E2F5|FASTK|GMFG|LAIR1|PSMD9|RHBDD3|RPL37A|SLN|TALDO1|THEMIS,2,2,2.0
368,5,FAM120AOS|RBL2|VEGFB|ZGPAT|ZNF490,2,2,2.0
369,21,ADCY5|C15orf61|CYP3A5|FAM222B|FBLN2|FNTB|GDPD1|GNAL|GSAP|GUCY1B1|HACE1|IRS4|NNAT|PPIL6|PRB4|PRRX1|RSL1D1|SAT2|SIDT2|TEK|TMEM109,2,2,2.0
370,8,ARHGEF17|CACNA1D|DGAT2|FBLN7|GAP43|NOG|SYNE4|ZNF256,2,2,2.0
371,7,AOC3|BEX5|DPT|EPHX1|MAGED1|MAGI1|RNF180,2,2,2.0
372,5,MRPL13|RAN|RND1|ZNF662|ZPR1,2,2,2.0
375,5,ABHD15|HERC1|MPC1|SCMH1|TES,2,2,2.0
376,41,ABCC9|ACADL|BCL2A1|BTBD8|C14orf132|CASD1|CAST|CDC50A|CNFN|CXCR2|DENND5B|DLGAP5|EDIL3|FAM114A1|FBXL16|FBXO32|GGA2|GHR|GLRB|HOXD8|IFI6|IPP|LONRF2|MAP1A|MAP4|MAPT|MXRA8|P2RX1|RBM43|SCUBE3|SDR9C7|SETMAR|SLIT3|STK32B|TNNT2|TNRC18|VAV3|VPS36|ZFTA|ZNF540|ZNF568,1,2,1.9
377,22,BCL2L12|C12orf56|EPHB2|FOSL1|GLA|ITPRIP|KCNJ15|MT-ND4|NOC4L|RPL27|RPL34|RPL35A|RPL5|RPL7|RPL9|RPLP1|RPS27|RPS4X|RPS6|SACK1G|SLC35B1|UPP1,1,2,1.8
378,16,BMPR1B|CAVIN1|CEP85L|GAL3ST4|GARNL3|JADE2|LBH|MXRA7|PARM1|POLR3GL|PPM1L|SMIM10L2A|SNCG|SORL1|TK2|ZC3H12B,1,1,1.0
379,11,AMD1|ATP5F1B|CAP1|CYFIP1|KDM2B|P4HB|SSR4|TBCA|TRMT112|UQCRHL|VDAC2,2,2,2.0
380,8,ATP5ME|BZW2|ERLIN1|MGST2|PITPNB|PSMC1|PSMD7|TOMM6,2,2,2.0
383,6,CCM2|CCND2|CKS1B|COX5A|HIRA|JPT1,2,2,2.0
384,4,CSKMT|ESPNL|RAB27B|TOR4A,2,2,2.0
385,15,ADCY6|ARMC5|EIF4H|MTFP1|NDUFV2|PLD6|PPP1CA|SF3B5|TCP11L2|TSPAN17|UTP3|WFS1|ZDHHC5|ZNF717|ZSWIM6,2,2,2.0
386,6,FABP3|FNBP1L|LYRM9|RBM20|RECK|ZFP2,1,1,1.0
387,17,AADAT|ABHD17C|AMPD3|ARG1|ATM|BUD13|CBLB|GJB6|HDAC6|MOB3B|PARP9|PLA2G4B|PRKAA1|SESN2|SETD5|SMC3|ZNF564,2,3,2.3
388,9,ALDH1L1|C5|CADPS|CCL28|CFAP44|EIF3C|PEAR1|SRGAP2|ZNF365,1,3,2.1
389,8,ABCA5|MSANTD2|PABPN1|PKN1|SH3BP2|SHE|THBS3|UAP1,1,2,1.1
391,9,CDR2L|CPNE8|HOXA2|IFT80|LAMA4|LIPH|SCN9A|ZBTB3|ZNF266,2,2,2.0
392,11,AHRR|DKK1|MELTF|MMP16|PI16|PTGFR|PTGIS|SERPINA5|SLCO4C1|SOAT1|TPPP3,2,2,2.0
393,4,CYP4F8|GPRC5A|IL31RA|KRT79,2,2,2.0
394,4,PIGC|SLC71A2|SNORC|TOPBP1,2,2,2.0
396,3,MAP7|PUF60|SKIC2,1,1,1.0
397,30,ADCY9|BCORL1|BIN1|C11orf68|CCDC191|CMC4|DTWD1|EEF1AKMT3|FGFRL1|GDF7|GNG2|IKZF5|KIAA1191|KSR1|LDB2|MTF2|MTR|N4BP2L2|P2RX7|PACS2|PLSCR4|PTPRG|RBM8A|SERP2|SRRM2|TCEAL2|TERF1|VPS26B|ZC3H14|ZDHHC15,2,2,2.0
399,4,EIF4G1|PRPF19|RFWD3|TRABD2A,2,2,2.0
401,7,ATP5PD|KCMF1|MRPS14|PSME4|SPPL2A|SRRD|SSBP1,2,2,2.0
402,6,COMMD8|DOLK|IKBKG|NCLN|RUNDC3A|SRPK1,2,2,2.0
403,4,GULP1|KDM4C|OCIAD1|SLC35G1,2,2,2.0
405,10,AKT2|CCDC93|CYP26B1|LIG3|MT1X|PRRC2B|RBPMS|SLC2A4RG|SP1|SPTBN1,2,2,2.0
406,3,GNPTG|KRABD5|RPL35,1,1,1.0
410,13,CRLF3|CTPS2|EIF5|FN1|KYAT3|NUAK1|PPM1K|PTPN14|RFESD|ROBO1|SRGN|TSPO|YARS2,2,2,2.0
411,3,EML5|FAM184A|GOLPH3,2,2,2.0
413,8,ACOT4|ARPC5L|DNM2|IDH3G|KCNJ2|PHF23|PIGA|SMC1A,1,2,1.8
415,12,ABCG1|DDX60|E2F8|HTATIP2|IRAK2|MRPL19|NCAPG|NDFIP2|RBM33|S100P|SERPINB8|SLC37A2,2,2,2.0
416,3,C9orf85|MESD|STN1,2,2,2.0
417,6,AKAP13|ATL1|BEX4|GSTO2|KLF9|ROR1,2,2,2.0
418,5,ANO3|JDP2|KCTD3|LATS1|RBM5,2,2,2.0
419,4,DMXL2|PHETA2|RNF111|SOCS5,2,2,2.0
420,22,APOD|ATP11B|CDK14|CFHR1|DNMT3B|DPYSL4|EFHD1|MTARC2|PCDH19|PHYH|PSMG3|RADX|RASSF9|RBKS|RNF151|SEC14L5|SELENBP1|SLC25A10|SNRPG|UQCRC2|XG|ZNF704,1,2,1.8
421,12,CACNA2D1|CLPX|CORT|EGF|FXYD1|JADE1|MYO6|PEG3|PLCB3|RCAN2|RHOBTB3|TMEM47,2,2,2.0
422,9,CLDN8|ENPP5|FAM169A|FGFBP2|IL37|NDUFAF1|PAMR1|PHYHIP|TTC13,2,2,2.0
423,5,DIXDC1|FA2H|HS3ST6|TNMD|ZNF91,2,2,2.0
424,29,ADGRL3|CALML4|CPED1|DCLK1|EPB41L1|GCNT2|GSPT2|IDUA|INTS4|KIAA1549|MASP1|MSRB3|MYZAP|NIT2|P2RX5|PEX3|PIP|PSMD10|SLC38A9|SP8|STUM|TAMALIN|TMEM255A|TRNAU1AP|UBE3B|UNC93B1|UTP25|ZNF43|ZSCAN32,2,3,2.2
425,5,APOL4|C6orf15|NPM1|PIGS|SYT5,2,2,2.0
426,6,ACOX1|DENND2A|EIF1B|GNB1|SDHA|SH3GLB1,2,2,2.0
431,13,AP5M1|COX11|DCAF1|EIF4E|FHOD1|MAN2B1|NT5C|QRSL1|SDF4|SLC25A11|TMEM39A|VAV1|ZNF16,2,2,2.0
432,13,AVEN|CEMIP|DUOXA1|GBP6|GFOD2|LILRB2|NEK2|SERTAD1|SLC39A2|SLURP1|TLR2|TUBG1|UBE2T,2,2,2.0
433,12,KCTD7|MAPK9|MN1|NPIPA1|PIK3C2A|PNISR|POLR2J2|RPRD2|TPD52|TRIM8|VPS13A|ZNF665,2,2,2.0
437,7,CIB2|IDO1|LTB4R|SLAMF8|SMCO4|SNX10|VSIG10L,1,1,1.0
438,5,CLDN1|CYSTM1|KPNA5|ZNF385D|ZNF850,2,2,2.0
439,5,ASCC2|CLEC4C|SEC24C|SURF6|TCHP,2,2,2.0
441,7,AKT1|ARL15|ASTE1|IQCN|MAN2A2|MGLL|TIMP1,2,2,2.0
442,15,ACTC1|BTG1|CBLL1|G0S2|ITGA8|LHX2|MRM3|MTHFD2|PAK6|PDE6A|SH3BGRL3|SPCS2|TARS1|TFDP1|UBIAD1,1,2,1.4
443,8,CHEK2|F8|FLOT2|GLUD2|PHGDH|PIK3R2|TMEM177|TNFAIP1,1,2,1.8
445,10,ASMTL|BBX|DCBLD2|GLIS2|GSTM1|OTUD3|SARM1|SLC16A2|ZNF614|ZNF675,2,2,2.0
446,6,BICRAL|H3C7|LETMD1|MEF2D|PABIR1|PCGF2,2,2,2.0
447,12,BASP1|CADM1|CCDC59|GCDH|LIMCH1|MAPRE3|MYO7A|PIAS2|RIMKLB|SLK|THYN1|VDR,2,2,2.0
448,5,COMMD6|DDX17|KAZALD1|NENF|ZDHHC7,2,2,2.0
449,7,ATP8B2|FBXO16|LEPROT|LRIG3|MTERF2|ZNF189|ZNF599,2,2,2.0
451,14,DNAJB6|EHF|FCN3|GLUL|HDAC1|IL22RA1|LAP3|LRRC61|LSM10|SARS2|SCNN1D|SRA1|TDP2|ZNF770,2,2,2.0
452,24,ACADM|ACOT8|AIF1L|ARHGEF7|C3orf80|DDX24|DENND4B|DLC1|DUSP3|EGFL7|EPHX4|EPS8|ETV5|GABARAPL1|HEBP1|LIX1L|NDFIP1|PDXDC1|RAB30|RBBP7|SLC22A5|SLC7A2|USP30|ZNF350,1,2,1.8
453,4,BAZ1B|MPHOSPH8|MRPL41|TMT1A,2,2,2.0
454,28,AQR|B4GALT4|CISD3|DMAC1|EEF1AKMT2|EIF1|FOXO4|H2AJ|HOXC4|IDS|INSR|ITGB5|KANSL1|KCTD12|LAMTOR3|MARCHF6|MICOS10|NDUFB6|NOVA2|PAPOLA|PEX10|PGPEP1|PTP4A2|RBM15|RSBN1L|SRSF7|TAF7|TRMT13,2,2,2.0
456,1,PKD2,2,2,2.0
457,8,C6|CEP97|FGF9|METAP1D|PKHD1L1|TTC14|UGT2B28|ZSCAN12,2,2,2.0
458,7,CCDC152|FLNB|KIF13A|PPP3CC|PTPRF|RNF146|SCARB2,2,2,2.0
460,5,H1-10|RMND1|SACM1L|SCAF11|ZNF638,2,2,2.0
461,4,CYP4F3|GEMIN5|VASN|ZFP1,2,2,2.0
462,3,GALNT10|LRCH2|SPSB3,2,2,2.0
463,11,ALOX12|EIF3I|ENDOG|EVI2A|LAMTOR5|NAALADL2|QSOX2|RABEP2|SNRPC|TMED9|TMX2,1,2,1.8
465,14,ACVR1C|ANGPTL1|BKGD|DYNC2I1|HDAC9|HSPA12B|HTRA1|IQCE|NFAT5|ORAI1|RYR3|SHISA3|TMEM266|ZCCHC7,2,2,2.0
466,4,CRTAM|DCP2|INTS9|PPM1G,1,2,1.8
467,1,HTT,2,2,2.0
468,14,CBR4|CD44|CLIP4|DEF6|DRC3|ERO1B|KRT37|LZIC|MROH1|RHOC|SYNCRIP|TNIK|URB2|ZNF26,1,2,1.7
469,9,CYYR1|FAM124B|LARP7|MRPS30|NCEH1|NIT1|PGK1|PLAA|ZNF385B,1,2,1.4
470,12,ADAM19|CARMIL3|CCDC50|CEP76|ELF2|JAM3|NIPBL|SERPINB9|SRPK2|TOMM40L|ZNF284|ZNF570,1,2,1.6
471,7,GPR87|KPNA2|MYC|PSPH|SLC25A15|STAM|TPRG1,1,1,1.0
472,13,ACADSB|ADAMTSL3|ARRDC4|DEGS1|DYNC1LI2|FKBP7|INSIG1|ODAD4|RUNX1T1|SLC2A13|TSPAN7|USP24|ZNF419,1,2,1.8
474,4,FOXP2|NQO1|PRKAR1A|ZNF669,1,1,1.0
476,14,ARHGEF9|FRMD4A|HABP4|HSPB2|ITM2C|ITSN1|RHOBTB1|SLIT2|SYNE2|TGFB2|TNS1|TTBK2|ZBTB44|ZNF738,2,2,2.0
478,3,HVCN1|KLC1|ZMAT3,1,1,1.0
479,5,CH25H|GGH|LRP8|NT5C3A|RABIF,1,1,1.0
483,4,C1QTNF7|ROPN1|ROPN1B|SCIN,2,2,2.0
485,5,ATG16L1|G6PC3|PAFAH2|PRKACB|SH3PXD2A,2,2,2.0
486,9,CDKL2|EFCAB7|EGR2|PCOLCE|PDE1A|POU2AF3|SLC15A2|SLC67A2|TBC1D8,2,2,2.0
487,8,BRI3BP|CLGN|HAPLN1|NATD1|PXN|SAR1B|TMT1B|ZNF449,2,2,2.0
488,9,DHCR24|FANCF|FSCN1|IL17RB|ISOC2|METRNL|RPL10L|RPL26L1|TRIM25,2,3,2.6
489,6,DENND2C|MRPL11|MRPL16|NIPA2|R3HCC1L|UNC45A,2,2,2.0
490,1,ZNF30,2,2,2.0
491,9,COPS6|GRAP|LAMP5|MRPS28|NDUFV3|NUP188|PMPCA|STXBP2|TUFM,2,2,2.0
493,5,KBTBD7|PRR16|RGCC|USF3|WNT5B,2,2,2.0
497,6,ANKRD50|ARHGAP31|GAS1|TET1|TMEM200B|USP54,2,2,2.0
498,6,FTSJ3|INHBC|MRPL32|NAA10|NDUFA8|PDE8A,2,2,2.0
499,1,PSMC2,1,1,1.0
500,3,UBA5|WDR3|ZMYM6,1,1,1.0
501,6,LONRF1|PLAC9|SBSPON|SLC29A1|TRIM2|ZNF729,2,2,2.0
502,13,CENPO|COA3|CYLD|EIF2S1|GRWD1|MAP6D1|MRPL57|POP4|SFTPB|SKA2|SLC35D2|TMEM218|TUBB3,2,2,2.0
503,10,ADAMTSL4|ADRA2A|HOXB3|IL1RL2|ISM1|NPY1R|NYNRIN|PPP2R2B|PSAT1|ZNF273,2,2,2.0
504,20,ADAM23|AK6|ALOX12B|BTBD10|CAB39|CCNB1|COMMD1|CRCT1|CYP24A1|GDPD3|GRHL3|IFI44L|IFIT1|IL36A|KIF4A|KLK10|PCP4L1|PLEKHA2|PRPF31|RNF168,2,2,2.0
505,1,LSM14A,2,2,2.0
509,6,EEIG1|HSPE1|LCMT1|MAP2K2|SP100|STX10,2,2,2.0
510,8,ABHD5|DNAJC30|H3-3A|HGS|LRPPRC|PRDM10|RAF1|RPS28,2,3,2.5
511,1,SPTBN2,2,2,2.0
513,5,ABCF2|NT5DC1|OSR1|RANBP10|SYK,1,2,1.8
514,20,ATG4B|BOC|BZW1|CLCN5|CTNNBIP1|ELOC|EPB41L4B|F2R|FAM98A|GPM6B|HR|NR2F2|PARD3|PIP5K1B|RPF2|SFN|SLC25A20|TBX15|ZNF44|ZNF615,2,2,2.0
515,5,CCT2|COASY|DUSP11|JUNB|MVB12A,2,2,2.0
516,6,DISP1|DUSP10|FOXA1|SERPINF1|TCAF1|WASF3,1,1,1.0
517,1,WDSUB1,2,2,2.0
518,14,AKNA|ANKRD40|ANP32A|ARNT|ATF7|FAF1|KLF16|MUCL1|PMP22|PSIP1|RBMS2|SELENOP|SPARCL1|TNFRSF10D,2,2,2.0
520,16,ATP13A5|ATP1A2|CARF|CDH19|CNKSR2|ELAPOR1|FST|GXYLT2|IQGAP1|IRF2BPL|ITGB8|JPH2|MAP6|PIP5K1C|ZDHHC11B|ZNF274,1,2,1.4
521,30,ABHD10|ATP5MJ|ATP5MK|CERS2|CREB3|DNAJA4|DYNLL1|ERCC1|FAM199X|FH|FKBP9|GNAI3|GOPC|HPS3|ING4|KIAA1143|MINDY1|NLN|NOAZFP|PGRMC1|PLEKHA1|RAP2B|RBM17|RBX1|REEP5|TCEAL8|TENT5A|TMEM248|ZNF486|ZNF623,1,2,1.8
522,6,CYB561D2|MYO5B|NDUFAF4|NDUFS6|TPGS2|TUSC3,2,2,2.0
528,5,PTPRO|RFC1|RGMA|SALL2|TULP3,2,2,2.0
