gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ACLY,0.10301279114992379,0.29876653773522405,0.0,0.33333333333333326,0.0
ANKRD37,0.6377282274065914,0.2583460176324213,0.0,1.0,0.0
BMPR1A,0.3855284281586118,0.026143843403289128,0.0,1.0,0.0
BTG3,0.5069091400527791,0.8786220236968494,0.0,1.0,0.0
CAND2,0.113480545170165,0.0,0.0,0.33333333333333326,0.0
CDC123,0.08316194409345715,0.15254469372777685,0.0,0.33333333333333326,0.0
CDK2AP2,0.42539369839774227,0.6525372521461978,0.0,1.0,0.0
CDS1,0.0288985532511338,0.14192549701636673,0.0,0.33333333333333326,0.0
CES3,0.6313335358883708,0.12808169241887968,0.0,1.0,0.0
ELOVL4,0.0,0.32498343758110143,0.0,0.33333333333333326,0.0
ELP2,0.11802701193207524,0.270035623936207,0.0,0.33333333333333326,0.0
EPB41L2,0.36266931651591233,0.5795095431427224,0.0,1.0,0.0
FGF2,0.6579535477584005,0.40219979414382123,0.0,1.0,0.0
FNDC4,0.06787787726591364,0.3417480658514741,0.0,0.33333333333333326,0.0
GNAI2,0.3756259624524947,0.25218873306060924,0.0,1.0,0.0
HAGH,0.06958958546836823,1.0,0.0,0.33333333333333326,0.0
HSPA1A,1.0,0.5021915311028118,1.0,1.0,0.0
IRF8,0.6692699064486539,0.3184153706002265,0.0,1.0,0.0
KCTD8,0.39095800152247684,0.6876676710300382,0.0,0.33333333333333326,0.0
LRRTM3,0.015098682161655445,0.4460579954970608,0.0,0.33333333333333326,0.0
MAP2K5,0.13276662927387028,0.17116935016039111,0.0,0.33333333333333326,0.0
MIPEP,0.10492315611996547,0.43593800908477076,0.0,0.33333333333333326,0.0
MKRN2,0.1793135146730539,0.274469902045976,0.0,0.33333333333333326,0.0
MTMR7,0.04539774884214901,0.37039837895489175,0.0,0.33333333333333326,0.0
MYEF2,0.2232902669212108,0.2745734893555114,0.0,0.0,0.0
NAA60,0.406171688193445,0.20254220887041682,1.0,1.0,0.0
NBEA,0.03901524341680698,0.3237944225365952,0.0,0.33333333333333326,0.0
NBPF3,0.3718906841536207,0.26221671997521917,0.0,0.33333333333333326,0.0
NUDT5,0.5480074523712162,0.38964796551672876,0.0,0.33333333333333326,0.0
PITRM1,0.14491030127695229,0.06868602112244641,0.0,0.33333333333333326,0.0
PPP2R1A,0.08024570897167524,0.2611747488650074,0.0,0.33333333333333326,0.0
PREP,0.030909932499069124,0.317808621948301,0.0,0.33333333333333326,0.0
RBM12B,0.33522170735545714,0.586148496815816,0.0,1.0,0.0
RDH11,0.35195057179433487,0.024076696024792232,0.0,0.33333333333333326,0.0
SEH1L,0.09595327891286842,0.10321708013250439,0.0,0.33333333333333326,0.0
SIPA1,0.49099384635802307,0.43846919487578373,0.0,1.0,0.0
SLC25A1,0.38139058177377866,0.21031312553781528,0.0,1.0,0.0
SMARCC1,0.34543190822117853,0.13433650530766034,0.0,1.0,0.0
SNAP23,0.45354088571443785,0.28159161218877715,0.0,1.0,0.0
STMN4,0.18726437912199664,0.15177085888019026,0.0,0.33333333333333326,0.0
TMBIM1,0.5152403293739548,0.2650160787751832,0.0,1.0,0.0
TSC1,0.4434910534571037,0.11336442654717636,0.0,0.33333333333333326,0.0
TSSK4,0.4747984605975529,0.11421519397331155,0.0,1.0,0.0
UNC80,0.18532458651165457,0.29700924934384276,0.0,0.0,0.0
YBX3,0.7990517936021403,0.3159910086549968,1.0,1.0,0.0
YWHAG,0.37837181839672596,0.14906020741042647,0.0,0.33333333333333326,0.0
ZNF425,0.09689852932266152,0.18974502554814887,0.0,0.33333333333333326,0.0
