gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
ACLY,3,2,-0.004484885809058407,-0.24147918320017592,True
ANKRD37,3,2,0.6206479288988446,0.8611825874107675,True
BMPR1A,2,2,0.3411095572897225,0.3411095572897225,True
BTG3,3,2,0.6628301135918057,0.5914144140789962,True
CAND2,3,2,0.20890348372257161,-0.21989313686666678,True
CDC123,3,2,0.10840183027813784,-0.28241454559899726,True
CDK2AP2,3,2,0.46734948288015393,0.42331760008627106,True
CDS1,3,2,0.090769667317538,-0.39431362793038716,True
CES3,2,2,0.8479957942234333,0.8479957942234333,True
ELOVL4,3,2,-0.022203075288304674,-0.45390668946432466,True
ELP2,3,2,0.12966669354886987,-0.21051765460117,True
EPB41L2,3,2,0.4218036203881228,0.2939707114486736,True
FGF2,3,2,0.6880247685420516,0.9028901687486559,True
FNDC4,3,2,-0.039879216692119655,-0.3139325363796215,True
GNAI2,3,2,0.3187819126090359,0.3206892184916481,True
HAGH,3,2,0.11614116706640913,-0.31040274264390844,True
HSPA1A,3,3,1.6082401943627904,1.6082401943627904,True
IRF8,3,2,0.6559084880114144,0.9262261625580316,True
KCTD8,3,2,0.15752302593877854,0.3523061350825274,False
LRRTM3,3,2,-0.08264714727664065,-0.42277098909477084,True
MAP2K5,3,2,0.005916948647299118,-0.18012239863098323,True
MIPEP,3,2,0.0694875242061704,-0.237539730030232,True
MKRN2,3,2,0.28769883984659383,-0.08413588395319893,False
MTMR7,3,2,0.04376659152798782,-0.36028986315672107,True
MYEF2,2,2,0.00655063865617489,0.00655063865617489,False
NAA60,3,3,0.38367899164258645,0.38367899164258645,True
NBEA,3,2,-0.14304614647817124,-0.3734515268305998,True
NBPF3,3,2,0.23144847714010316,0.31298652598739807,False
NUDT5,3,2,0.44802801148486954,0.6761651707570149,True
PITRM1,3,2,0.05606026210723947,-0.15508036325160912,True
PPP2R1A,3,2,0.1143648957238046,-0.28842825076788703,True
PREP,3,2,-0.10458600127163198,-0.3901658684820628,True
RBM12B,3,2,0.4464191127409318,0.23736970974993632,True
RDH11,3,2,0.17261353095049317,0.27186708542253424,False
SEH1L,3,2,-0.07119039083828109,-0.25603693436115904,True
SIPA1,3,2,0.5899112275198234,0.5585947407811618,True
SLC25A1,3,2,0.3120393849366936,0.3325767102614834,True
SMARCC1,3,2,0.4551965231984279,0.25842464364843254,True
SNAP23,3,2,0.5618373238952247,0.481361234699893,True
STMN4,3,2,0.06123117899522601,-0.06774003360607983,False
TMBIM1,3,2,0.5666548968527558,0.6085945501762324,True
TSC1,3,2,0.2886843410242692,0.46063700442744615,False
TSSK4,2,2,0.5251974765028302,0.5251974765028302,True
UNC80,2,2,-0.07174017089276763,-0.07174017089276763,False
YBX3,3,3,1.1938554767287959,1.1938554767287959,True
YWHAG,3,2,0.17952461401792932,0.32635157677048277,False
ZNF425,3,2,-0.039942411138382074,-0.2540876891741679,True
