gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
KLHDC9,0,-0.30683020757938895,0.3126995960834889,0.3264793601830426,-0.3262353247061498,0.06340095025667362,2.666806549069738e-07,87.83196157895419,0.2173712192749859,16.43650299904382,3,down
KRT222,0,-0.26312355302278545,0.3720809542195453,0.4794624013781743,-0.3288193183403876,0.09565187910187643,0.0005867485554728115,82.44243587585083,0.3222323698015302,11.391101783015234,3,down
NARS1,0,-0.17255691738973902,0.20265849983297396,0.39451028169315316,-0.18641071524166902,0.04898891515907867,0.00014171191415472418,78.77489185844716,0.08044440234571736,9.422802402992513,3,down
NTN4,0,-0.3554891955721207,0.2080629013971504,0.08753137435992152,-0.39738904296617344,0.08064685431819803,8.327960868364232e-07,69.79064794532303,0.07857234306612612,6.620466391930979,3,down
SLC25A27,0,-0.422361525752175,0.10648318199941566,7.294731130815283e-05,-0.42071565267259176,0.07643118998425624,3.702128598015421e-08,27.809359568646304,0.0104821690403202,2.7704422457670344,3,down
VSNL1,0,-0.3542358812355623,0.4410414739879216,0.4218704544170927,-0.26129198292279604,0.06287625586501838,3.243579554347882e-05,82.14024269124111,0.46233117599445495,11.198360455990906,3,down
NAV2,2,0.3777908246966483,0.16506378229283397,0.022093497148808896,0.26765887491534757,0.06795602964209654,8.192197254103369e-05,58.64431939699306,0.04345656213580235,4.836094995507295,3,up
S100A10,2,0.8331529896526039,0.40266360469430074,0.03853630178162933,0.6205501053120166,0.15068042397185724,3.816455795842715e-05,60.083020942038026,0.2188083148640644,2.5051996007712325,2,up
SERP1,2,0.26557219211468014,0.07851635817808744,0.0007186055729487395,0.2417596147602267,0.05007918237956557,1.3822496103036391e-06,39.81597294377918,0.0073373429173001214,3.323140869473063,3,up
TBR1,2,-0.5700486056436627,0.3152654920483494,0.07058251341105135,-0.412523622386686,0.11598650149136255,0.000375611192839993,59.6508030378252,0.17777855559828162,4.956728139781548,3,down
