gene,n_datasets_detected,n_datasets_significant,mean_log2fc,mean_log2fc_sig,consistent_direction
ABHD14A,3,2,-0.1370843502922532,-0.4189289748190872,True
ANXA6,3,2,-0.2098113359805088,-0.5644420376634862,True
APOC1,2,2,0.9050275732561341,0.9050275732561341,True
BCAR3,3,2,0.4609033740993042,0.629194388646392,True
C1QB,3,3,1.2419780277641732,1.2419780277641732,True
CHSY1,3,2,0.5153773718276226,0.3836273291695136,True
CKB,3,2,0.1889599317436872,-0.2563765984631736,True
DCUN1D2,3,2,-0.042361684509987896,-0.2757551918450236,True
DEPDC5,3,2,0.018321273074113797,-0.21183136998837515,True
DNAJA1,3,2,0.550381214744761,0.7322921121051307,True
ETNK2,3,2,0.3035352075184938,0.17200163447768047,False
H2AC20,3,2,0.5451325989539498,0.4291545258254801,True
H2AZ1,3,2,0.33721382112431986,0.5660769226672495,False
HCST,2,2,0.8086445021860813,0.8086445021860813,True
HEBP1,3,2,0.4343420392542979,0.6070546480243317,True
IL13RA1,3,2,0.5582445229942823,0.7614299465606242,True
JAG1,3,2,0.5635285796679327,0.808146260415691,True
KCNS2,3,2,-0.1743676328742012,-0.5393729249261003,True
LIN7B,3,2,-0.08337552770471879,-0.28228999812807953,True
LPCAT4,3,2,-0.08674649331465704,-0.36102882400716485,True
MKKS,3,2,0.23379896767617017,0.3705887420975871,False
MRPL2,3,2,0.01698690610955067,-0.3125198907393727,True
MT2A,3,2,0.8593005868952842,0.829672690581889,True
MTMR7,3,2,0.04376659152798782,-0.36028986315672107,True
NIBAN1,2,2,1.0627267842554176,1.0627267842554176,True
PDS5B,3,2,0.12983501569018005,-0.3037891447361232,True
PRR14L,2,2,0.5380010509474809,0.5380010509474809,True
PXN,2,2,0.6127616138627969,0.6127616138627969,True
QPRT,3,2,0.30620484186632035,0.39989594638729975,False
RMND1,3,2,-0.052753128877262245,-0.30333494135632333,True
RPS19,3,2,0.4884444073213257,0.3316984624152086,True
SAYSD1,3,2,0.052299414529132594,-0.2425293189103177,True
STN1,3,2,0.06607553974950979,-0.2744632300059433,True
STPG1,2,2,-0.1036030743219607,-0.1036030743219607,False
SUDS3,3,2,-0.052032661628418055,-0.1601842383091583,True
TCIRG1,2,2,1.1897228659017425,1.1897228659017425,True
TRAF3IP2,3,2,0.7410217508290377,0.6065930624831748,True
UROD,3,2,0.1172599979810025,-0.2630228364622833,True
