gene,cluster_id,max_level_survived,mean_log2fc_sig,direction
DEPDC5,0,4,-0.21183136998837515,down
KCNS2,0,4,-0.5393729249261003,down
LIN7B,0,2,-0.28228999812807953,down
LPCAT4,0,4,-0.36102882400716485,down
MRPL2,0,4,-0.3125198907393727,down
MTMR7,0,4,-0.36028986315672107,down
RMND1,0,4,-0.30333494135632333,down
SAYSD1,0,3,-0.2425293189103177,down
APOC1,1,4,0.9050275732561341,up
C1QB,1,4,1.2419780277641732,up
CHSY1,1,4,0.3836273291695136,up
H2AC20,1,4,0.4291545258254801,up
RPS19,1,4,0.3316984624152086,up
TRAF3IP2,1,4,0.6065930624831748,up
