gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
DEPDC5,0,-0.18898645687294044,0.06435372005704568,0.0033174333550988343,-0.1854997216535765,0.03542252904159655,1.6340901677082162e-07,46.69293949427995,0.005498798078561899,3.7518482186527473,3,down
KCNS2,0,-0.3606245500119608,0.2392839604079581,0.13178535531770877,-0.3690544458654717,0.07384296927677632,5.797971972942892e-07,76.83526348000807,0.11579747760580161,8.633812857201868,3,down
LIN7B,0,-0.2684338983313289,0.06673368109992937,5.759220792288286e-05,-0.2684338983313289,0.06673368109992937,5.759220792288286e-05,0.0,0.0,1.4061734032356343,3,down
LPCAT4,0,-0.32501571138716784,0.0921308060898302,0.00041908612916589087,-0.32580954635898385,0.05680464161817146,9.715922278758039e-09,40.642115068129854,0.010247558078690948,3.369392292692979,3,down
MRPL2,0,-0.2636242352688689,0.10515990777645368,0.012179889085881357,-0.2708508779231087,0.04620055514278026,4.559422746006636e-09,61.48326754552219,0.01768287983847223,5.192548465433203,3,down
MTMR7,0,-0.22434168001437904,0.20411350210929893,0.2717233177917092,-0.20792636199914366,0.047210998233167795,1.0617823949318223e-05,80.23969236290175,0.08253324280760137,10.12129991460849,3,down
RMND1,0,-0.2490378280153369,0.11820150830438038,0.035126930653854596,-0.26877211829534686,0.059329318504264546,5.8935212232599485e-06,61.19781828385723,0.022457708745058456,5.154349347237723,3,down
SAYSD1,0,-0.19780244993408272,0.12356556753997512,0.10942357356441672,-0.16019608688420237,0.04111526398404366,9.768629699547423e-05,69.45007153044047,0.02619435722226559,6.5466601730109915,3,down
APOC1,1,0.8467687107698809,0.2003983329474165,2.384871559588138e-05,0.8467687107698809,0.2003983329474165,2.384871559588138e-05,0.0,0.0,0.30386823531489077,2,up
C1QB,1,1.1327622796273475,0.25637200131620436,9.941950451262785e-06,1.0739418937963905,0.20256036110905584,1.1464356426657641e-07,29.750149556167756,0.06150158847009966,2.846981149944348,3,up
CHSY1,1,0.3510848903225763,0.08533052039181584,3.8816813058419964e-05,0.3333712046623339,0.06865366548208625,1.1987756116974222e-06,14.456356708613965,0.004339778608953712,2.3379878656645823,3,up
H2AC20,1,0.4055555770272989,0.07918285698800935,3.026972568564008e-07,0.4055555770272989,0.07918285698800935,3.026972568564008e-07,0.0,0.0,1.3517899794179569,3,up
RPS19,1,0.3403317094121183,0.15815340665663785,0.03140453709385908,0.18737679583601566,0.035486465194199894,1.2901988328438046e-07,67.31905662595129,0.04450437564307644,6.11977438077311,3,up
TRAF3IP2,1,0.6452008943771543,0.25765447032967814,0.012275210628581211,0.4724425853071465,0.09017879985417979,1.6148927035095486e-07,76.7211194167091,0.13304279361631538,8.591478412564044,3,up
