gene,avg_log2fc,neg_log10_min_p,n_sig_datasets,direction_consistency,tier_score
ABHD14A,0.08055328083944288,0.7538893575747005,0.0,0.33333333333333326,0.0
ANXA6,0.0,0.6204071813285885,0.0,0.33333333333333326,0.0
APOC1,0.8134705980315448,0.40783944168828545,0.0,1.0,0.0
BCAR3,0.6607745613295608,0.01646097545092321,0.0,1.0,0.0
C1QB,1.0,0.4411166322785515,1.0,1.0,0.0
CHSY1,0.5248332793560672,0.5175591255814722,0.0,1.0,0.0
CKB,0.17053920353092397,0.9865340401564963,0.0,0.33333333333333326,0.0
DCUN1D2,0.15981158056396902,0.6418772003996694,0.0,0.33333333333333326,0.0
DEPDC5,0.1951985999400602,0.6974183353158783,0.0,0.33333333333333326,0.0
DNAJA1,0.7178475120965968,0.002129547645775814,0.0,1.0,0.0
ETNK2,0.4076812953064812,0.09086003888615422,0.0,0.33333333333333326,0.0
H2AC20,0.5500362747873585,0.6058760153663176,0.0,1.0,0.0
H2AZ1,0.6258339253240591,0.0,0.0,0.33333333333333326,0.0
HCST,0.7601147518943758,0.0894455813541958,0.0,1.0,0.0
HEBP1,0.6485184194466268,0.03325251797936747,0.0,1.0,0.0
IL13RA1,0.7339776664350869,0.021270739336718216,0.0,1.0,0.0
JAG1,0.7598389346689552,0.1370775460194401,0.0,1.0,0.0
KCNS2,0.013877786909685878,0.5569034723924259,0.0,0.33333333333333326,0.0
LIN7B,0.15619403533840223,0.2483004648893115,0.0,0.33333333333333326,0.0
LPCAT4,0.11260570979550345,0.8715927943443504,0.0,0.33333333333333326,0.0
MKKS,0.5176153640320145,0.3425488932542406,0.0,0.33333333333333326,0.0
MRPL2,0.13945933824892076,1.0,0.0,0.33333333333333326,0.0
MT2A,0.7717555594774279,0.3127770004700983,0.0,1.0,0.0
MTMR7,0.113014784553134,0.45896795607266877,0.0,0.33333333333333326,0.0
NIBAN1,0.9007699001249087,0.37684265454453386,0.0,1.0,0.0
PDS5B,0.14429251419196065,0.153496161721412,0.0,0.33333333333333326,0.0
PRR14L,0.6102916534809251,0.19886720200775734,0.0,1.0,0.0
PXN,0.6516776878514062,0.15810766022593467,0.0,1.0,0.0
QPRT,0.5338392783089931,0.07942054962842061,0.0,0.33333333333333326,0.0
RMND1,0.1445439525968437,0.5505202986504915,0.0,0.33333333333333326,0.0
RPS19,0.49608644037428734,0.9522470591274776,0.0,1.0,0.0
SAYSD1,0.17820479572505055,0.33562247218427005,0.0,0.33333333333333326,0.0
STN1,0.16052678621508343,0.4720216390578573,0.0,0.33333333333333326,0.0
STPG1,0.25511173849390595,0.7371956538718375,0.0,0.0,0.0
SUDS3,0.22378947571013735,0.06345181803607951,0.0,0.33333333333333326,0.0
TCIRG1,0.9710725302145824,0.8406584965261985,0.0,1.0,0.0
TRAF3IP2,0.6482628944167675,0.6825613325941108,0.0,1.0,0.0
UROD,0.16685997181383372,0.28327200340986364,0.0,0.33333333333333326,0.0
