gene,cluster_id,status,discovery_direction,n_same_tissue_concordant,n_same_tissue_discordant,n_cross_tissue_concordant,reason
BBS7,0,survived,down,1,0,0,Same-tissue replication: 1/3 concordant. Cross-tissue: 0/0 concordant.
EPB41L3,0,survived,up,1,0,0,Same-tissue replication: 1/4 concordant. Cross-tissue: 0/0 concordant.
EXTL2,0,survived,up,3,0,0,Same-tissue replication: 3/3 concordant. Cross-tissue: 0/0 concordant.
RETREG2,0,eliminated,down,2,1,0,Significant opposite direction in same-tissue dataset(s): ['GSE42133']. Discovery direction: down.
SNU13,0,survived,down,2,0,0,Same-tissue replication: 2/4 concordant. Cross-tissue: 0/0 concordant.
