gene,cluster_id,max_level_survived,mean_log2fc,direction
CST1,67,4,3.8234151558757152,up
CXCL8,67,4,4.209807993597884,up
DPEP1,67,4,4.35415884603968,up
FOXQ1,67,4,5.080754768145582,up
INHBA,67,4,4.842972118007009,up
KRT23,67,4,4.6792760359418475,up
LY6G6F,67,4,3.827234929403279,up
MMP3,67,4,4.4364662934154415,up
MMP7,67,4,4.524354716618873,up
A2M,68,4,-0.9070437495579746,down
BEX1,68,4,-1.0760399371782612,down
ID2,68,4,-0.7413709635481632,down
MORF4L1,68,4,-0.36126093623619465,down
RMND5A,68,4,-0.5476201282288985,down
ZNF91,68,4,-0.9789575796916541,down
ALPI,69,4,-1.1061698490002745,down
ARMCX1,69,4,-0.9765581211336333,down
BAD,69,4,-0.5835201943845366,down
CRAT,69,4,-0.9870876080076035,down
ECHDC2,69,4,-0.764003137562319,down
GPS2,69,4,-0.7637308720103061,down
GSN,69,4,-0.990403189096531,down
MYO5A,69,4,-0.8347803879347314,down
PLEKHH1,69,4,-0.7357222807287078,down
RHOF,69,4,-1.0535145731632027,down
SCAMP2,69,4,-0.6394989225269972,down
SESN2,69,4,-0.6500289754276819,down
VSIR,69,4,-0.9260234939664883,down
ZNF43,69,4,-0.7132387029393638,down
CDKN1A,70,4,-0.8846356138601662,down
COX6A1,70,4,-0.39599141549812583,down
DAPK1,70,4,-1.0353138197986833,down
FZD1,70,4,-0.7363749808994466,down
GFRA3,70,4,-0.9622521209222139,down
LIPJ,70,4,-0.8388834902943697,down
MYO7B,70,4,-0.789097135735922,down
UST,70,4,-0.7696082980864304,down
ZNF763,70,4,-0.6062407323515817,down
ARHGAP31,71,4,-0.38596551081743485,down
CD3E,71,4,-0.4795907811712099,down
DAPK2,71,4,-0.5016014961598779,down
ETFB,71,4,-0.41371745124202813,down
MAPDA,71,4,-0.3735558117821161,down
NSG1,71,4,-0.47139992242262024,down
SLC35A4,71,4,-0.3946351164540216,down
TNFRSF14,71,4,-0.28304552302488845,down
ZCCHC2,71,4,-0.40494298166158654,down
CARTPT,73,4,-0.6188115617699075,down
GTF3C6,73,4,-0.2907852960896946,down
IMPACT,73,4,-0.3715920932061172,down
KLHL34,73,4,-0.6891086255838021,down
VAV1,73,4,-0.3706980833444719,down
CAMK1D,74,4,-0.6237371998340103,down
CLEC2B,74,4,-0.648212244701473,down
ELAPOR2,74,4,-0.7393765991640496,down
HSD17B8,74,4,-0.5212398282734055,down
KRAS,74,4,-0.4968692982014697,down
PRMT8,74,4,-0.6312344084146355,down
RIMKLB,74,4,-0.6199209571244624,down
TTLL11,74,4,-0.5500334020771951,down
ING4,76,4,-0.3120828362829518,down
LPIN2,76,4,-0.32893430848281263,down
MTERF4,76,4,-0.26650494685178483,down
NBL1,76,4,-0.2573141488409553,down
SMIM12,76,4,-0.2869669793723739,down
TRIM52,76,4,-0.3145766960477238,down
B3GALT2,77,4,-0.9014202622997415,down
