gene,n_datasets_detected,n_datasets_significant,mean_log2fc,consistent_direction
ANGEL1,3,3,0.7168247697091878,True
ANGPT2,3,3,0.8453808718815293,True
ANGPTL1,3,3,-3.2774402562860145,True
ANGPTL2,3,2,0.6847444571362825,True
ANK2,3,3,-2.304665827320751,True
ANK3,3,2,-1.1980436724870478,True
ANKEF1,3,2,0.7643697324380749,True
ANKFY1,3,2,-0.29799761145292347,True
ANKIB1,3,2,0.3301345326282039,True
ANKLE2,3,3,0.6681817872124949,True
ANKMY2,3,2,-0.5847287854505604,True
ANKRA2,3,3,-0.04575698803230951,False
ANKRD10,3,2,0.32902554289854596,True
ANKRD12,3,2,-0.9842271673520188,True
ANKRD13A,3,2,-0.4548112445004116,True
ANKRD13B,3,3,0.6304650784566556,True
ANKRD13C,3,2,-0.3510804619409284,True
ANKRD16,3,3,0.720135412749492,True
ANKRD17,3,2,0.16805512372776032,False
ANKRD22,3,2,0.8846359708527354,True
ANKRD27,3,2,0.4504474326348558,True
ANKRD35,3,2,-0.8367960816787724,True
ANKRD39,3,3,0.5541274094609628,True
ANKRD40,3,2,0.3253650695474664,True
ANKRD40CL,3,3,-1.801706158240102,True
ANKRD42,3,2,0.056813036252294204,False
ANKRD44,3,2,-0.8930053267359049,True
ANKRD52,3,2,0.4122127502760338,True
ANKRD9,3,3,-0.7120996403131734,True
ANKS4B,3,3,-0.8639021339717928,True
ANKS6,3,3,0.7353819182183203,True
ANKZF1,3,3,0.5101695918899614,True
ANLN,3,3,2.143687980468091,True
ANO10,3,3,-0.5911094770590024,True
ANO5,3,3,-2.283495690329332,True
ANO6,3,2,0.8854794721935845,True
ANO7,3,3,-0.9948944031931778,True
ANOS1,3,3,1.5859380926265494,True
ANP32B,3,2,0.329738056272026,True
ANPEP,3,3,-3.720320333721856,True
ANTXR1,3,2,0.5484651715930392,True
ANTXR2,3,2,-0.9038873940250092,True
ANXA1,3,3,0.2427964604329317,False
ANXA13,3,3,-0.9404748675568607,True
ANXA2,3,2,0.06813395755291889,False
ANXA3,3,3,1.4000997973120188,True
ANXA4,3,2,0.24167395367219888,False
ANXA5,3,2,0.5925438656100278,True
ANXA6,3,2,0.6295660124053647,True
ANXA7,3,3,-0.08995580068019748,False
ANXA9,3,3,2.0512531689032003,True
AOAH,3,2,0.16051665185932804,False
AOC1,3,3,-1.3980978704202673,True
AOC3,3,3,-1.6719327598478577,True
AP1AR,3,2,-0.47057567236169334,True
AP1M1,3,2,0.8005854298052002,True
AP1S1,3,2,0.7574050229546186,True
AP1S2,3,3,0.4493422282248612,False
AP1S3,3,3,0.8494566422062078,True
