gene,cluster_id,random_effect,random_se,random_p,fixed_effect,fixed_se,fixed_p,i_squared,tau_squared,cochran_q,n_datasets,direction
ASB13,0,-0.3950617992318307,0.24515278655667155,0.10707248958534345,-0.37200683894273207,0.06907606426191588,7.225694088240768e-08,77.88137042510078,0.11946449559512794,9.042151518598834,3,down
ENTPD6,0,-0.22506440140459247,0.0730285711049755,0.002057061761135553,-0.23221431944758966,0.05122249945254609,5.802972788252187e-06,35.030387061534384,0.005565325564304563,3.0783621904816507,3,down
LRRC20,0,-0.2511019486270799,0.3253502185668549,0.440238991248473,-0.3566475318261983,0.08083066173270465,1.0228759567971797e-05,85.29074015841815,0.2366715517581171,13.596877215712556,3,down
NFS1,0,-0.21350492887176728,0.16605359300783396,0.1985271260674525,-0.21430629352284197,0.04031541639787037,1.0622441888306723e-07,86.71974869489163,0.06030622870296465,15.059955975612306,3,down
SLC25A27,0,-0.422361525752175,0.10648318199941566,7.294731130815283e-05,-0.42071565267259176,0.07643118998425624,3.702128598015421e-08,27.809359568646304,0.0104821690403202,2.7704422457670344,3,down
UQCRC2,0,-0.2290981506061882,0.20018502049167455,0.2524445086210272,-0.32399705125992145,0.08136762638125332,6.836902117005614e-05,73.96816343065412,0.07751720808208744,7.682900108381617,3,down
ZGPAT,0,0.24767143836486044,0.29966106263815073,0.4085175470755863,-0.1066527303916308,0.043212054449498556,0.013582306956319998,89.21411266739435,0.20600595090864662,18.542748856220822,3,up
H2BC21,1,0.5707261163715506,0.09106356000720726,3.6727222313583367e-10,0.5707261163715506,0.09106356000720726,3.6727222313583367e-10,0.0,0.0,1.9954870855296947,3,up
SH3GLB1,1,0.27338102124814084,0.06093863250275347,7.251513429198996e-06,0.27338102124814084,0.06093863250275347,7.251513429198996e-06,0.0,0.0,1.0889777880914524,3,up
SLC16A3,1,0.7473404803104098,0.3081783670162237,0.015307300330256941,0.6382467325796625,0.117301733761284,5.296203414591989e-08,67.93456287278799,0.1911715055221615,6.23724539311744,3,up
TENT5A,1,0.8119421347032996,0.33672182974379494,0.015895147724213177,0.6531229190421307,0.16447897878761325,7.161379850269304e-05,70.01567412562343,0.22638617941986736,6.670151626484029,3,up
